@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute class {g,h}

@data
-1.671983,-0.618692,h
-0.800156,0.653818,h
0.600125,0.439563,h
2.060691,1.080745,h
4.775534,0.807432,h
-1.487121,-0.558528,h
-0.468936,-0.963578,h
-0.610755,-0.502708,h
-1.971434,-0.499348,h
-3.324966,-0.920166,h
-1.307715,-0.773555,h
3.554273,-5.2797,h
2.821841,-3.008779,h
-2.675523,-0.159087,h
2.618032,1.05253,h
2.196049,-1.452124,h
1.971444,-2.20385,h
-0.146556,1.27154,h
1.23365,-1.375804,h
-1.584862,-0.672796,h
-2.422501,0.534741,h
3.270824,-4.524943,h
1.161405,-0.227352,h
-2.121315,-0.628535,h
1.906503,0.633683,h
0.879339,0.145173,h
1.395992,-1.432503,h
-1.969351,-0.15572,h
5.958736,-5.621644,h
5.099345,-2.863134,h
-1.010616,-0.109535,h
4.407411,-1.192443,h
0.28223,1.715394,h
-2.156484,0.357364,h
-0.709678,-0.329865,h
0.428597,0.351185,h
1.342642,-2.048519,h
-1.118242,-0.560279,h
4.607418,-1.500232,h
-1.865282,-1.336071,h
2.363448,-1.689323,h
-0.804984,-0.202928,h
5.742597,-4.142839,h
2.950032,0.828438,h
-1.600165,-0.38026,h
-1.738622,-0.17558,h
-0.420679,1.093338,h
1.850876,0.161674,h
1.937033,-1.43502,h
-1.874884,-0.579494,h
-1.515018,-1.907487,h
6.448146,-0.513361,h
1.745507,0.346064,h
4.131394,-0.916009,h
4.258313,-1.573448,h
1.50932,-0.01393,h
-1.675462,-0.253291,h
-2.554626,-1.76239,h
-3.62507,-1.351922,h
4.96056,-5.458892,h
-1.755523,-0.803262,h
-2.23469,-0.682356,h
-0.458434,0.357437,h
2.921182,-3.114245,h
4.10592,-2.972121,h
-0.722974,0.706537,h
2.395201,-0.68979,h
1.122421,1.344205,h
0.621308,0.263744,h
-3.129581,-1.115672,h
-1.68606,0.167447,h
0.027741,0.371879,h
0.393093,0.51731,h
4.951635,-5.374143,h
-1.977298,0.401009,h
-3.575225,-1.846502,h
1.5224,2.292404,h
3.802484,-2.990335,h
-1.469538,0.329461,h
-0.675308,-0.236599,h
-2.853899,-1.26217,h
4.669955,-3.94716,h
-0.069808,0.146774,h
0.908019,-1.229034,h
3.742354,-0.735445,h
-0.013671,1.35856,h
-2.872899,-1.084054,h
1.516263,-0.124616,h
-0.036877,-0.313989,h
1.078066,0.670201,h
-0.852603,0.125596,h
-1.784514,0.325429,h
1.71072,-2.142792,h
-1.164401,-0.003982,h
-0.795591,0.186598,h
-0.048865,-0.843502,h
0.551547,-1.028885,h
0.136957,-1.104098,h
3.460362,-4.866777,h
0.616012,0.350472,h
-0.476051,-0.104747,h
-1.847908,-0.591722,h
1.918637,-0.045088,h
-2.109441,-1.44764,h
-3.582529,-0.094638,h
-0.345947,0.330794,h
3.687199,-1.180159,h
3.776557,-4.734263,h
0.840839,0.207888,h
0.945366,-3.093457,h
-0.375507,-1.493883,h
5.919994,0.329375,h
2.996001,0.719269,h
2.059024,0.816591,h
-3.027262,-0.960378,h
1.258221,-0.390661,h
-2.478323,-0.611853,h
2.952853,-1.200323,h
-0.916775,0.657327,h
-2.139576,-0.272288,h
2.838119,1.284041,h
2.841995,0.324236,h
-2.164479,0.023587,h
0.630025,0.158591,h
0.44681,0.678938,h
-0.432792,0.186566,h
-2.313497,-0.103512,h
-1.397436,-0.742656,h
-0.861997,0.120025,h
5.695452,-2.65965,h
4.57443,1.336165,h
-0.297725,-0.663424,h
2.266274,-2.708913,h
2.690707,0.295974,h
3.214094,2.055542,h
-1.308157,-0.649436,h
2.735515,-1.904346,h
-0.961188,-0.294234,h
4.293462,1.201191,h
-0.999371,-1.042979,h
2.334334,-0.855919,h
-0.526247,0.367255,h
3.693989,0.762454,h
3.575275,0.385102,h
1.469618,-0.266039,h
4.078512,-2.664121,h
2.377658,0.752407,h
0.519028,0.648522,h
3.560757,-1.942875,h
-1.098391,-0.216967,h
2.545395,-2.703394,h
-0.895016,0.299206,h
-0.663271,-1.123418,h
-2.805585,-0.2054,h
3.090423,0.630711,h
-2.450895,0.205574,h
1.624611,-0.63048,h
4.084607,-2.696632,h
-3.131575,-0.756516,h
5.815687,-3.528432,h
-1.777812,-1.228687,h
-1.949971,0.271039,h
-0.190174,0.417333,h
-1.539965,-0.200116,h
-0.431648,0.461813,h
-1.103438,-1.44013,h
-3.068201,-0.294576,h
4.197742,-2.674741,h
-3.234122,-1.230845,h
6.099636,-6.992631,h
3.77448,-2.65069,h
-1.735966,-0.800034,h
-0.32331,0.502066,h
5.604818,-3.929982,h
4.163585,-4.813707,h
5.841181,-3.227217,h
1.948762,-1.10604,h
-2.05669,-1.255711,h
-1.770869,-0.507872,h
2.157125,-0.41668,h
2.55994,-1.337333,h
-1.686271,-0.509857,h
-0.550119,0.441664,h
-3.938138,-1.478464,h
3.984796,-2.368525,h
-1.784685,-0.397318,h
4.115021,-3.729592,h
-0.521003,0.427404,h
1.031847,0.885443,h
0.823806,-1.319892,h
-1.319626,0.432203,h
5.287988,-5.491656,h
0.994707,0.687496,h
1.819788,1.444118,h
1.906247,-1.185655,h
-1.07344,-0.284928,h
4.09823,-1.778068,h
1.269059,0.865949,h
-1.21607,-0.817543,h
-2.374967,-0.088582,h
-0.751472,-1.367772,h
-0.263043,-0.331706,h
-2.109366,-0.794762,h
-2.164149,-0.51468,h
-2.420275,-1.33805,h
-0.319169,0.291884,h
-1.706337,-0.026787,h
1.754118,-2.730922,h
-2.7695,0.048792,h
-1.523214,0.558292,h
-1.475607,0.631308,h
-2.224661,-0.335905,h
-1.348102,-0.208785,h
-0.753175,-1.730535,h
-1.599621,0.604597,h
0.574912,-0.081245,h
0.371328,0.133359,h
-1.393862,0.098863,h
-0.03921,-0.619751,h
3.222687,-0.668554,h
4.242796,1.346806,h
-0.631876,-0.353814,h
0.856622,0.847412,h
1.547582,0.595058,h
-1.068994,-0.775463,h
-1.453534,0.953402,h
-1.580072,-0.278362,h
2.169182,-2.313533,h
-0.670766,0.082005,h
0.468648,0.380699,h
-0.549845,0.530273,h
-1.20727,-0.964126,h
0.157919,-0.029843,h
4.126961,-3.688746,h
-0.264547,0.244826,h
5.072344,-1.82247,h
-0.382206,-0.484602,h
2.577796,-0.845462,h
2.309498,-2.870311,h
1.376161,1.591035,h
1.706735,-0.556885,h
1.661602,0.63171,h
-2.027574,-0.058116,h
1.946571,0.195119,h
0.074249,-0.537997,h
0.745919,-1.221857,h
-1.987505,-0.686904,h
0.605247,0.802797,h
1.029944,0.622851,h
-3.395465,-0.704289,h
6.009906,-5.258739,h
-0.910196,-0.333474,h
-0.55914,0.688523,h
-0.186716,0.606632,h
-2.93223,-1.124417,h
-1.840914,0.249219,h
3.406699,-1.659829,h
3.639321,-4.300748,h
-0.456135,-0.083486,h
-0.103107,0.989176,h
0.252219,-0.660395,h
3.052799,-3.577736,h
2.832902,2.017357,h
-0.275738,-1.161462,h
-0.080159,0.198773,h
1.810945,-0.498645,h
3.560504,0.385819,h
5.155215,-5.485819,h
-1.031652,-1.609198,h
4.469379,0.145828,h
3.30531,-3.727863,h
5.711174,-0.888887,h
-2.318741,0.363227,h
-2.643464,-0.135085,h
4.079532,-5.137797,h
1.537096,-0.977833,h
1.601007,2.057564,h
2.474359,-0.221235,h
2.55994,-1.337333,h
2.443558,-2.766031,h
-1.767964,0.376349,h
4.270896,-0.909737,h
-0.899679,-0.819605,h
-0.780784,0.089876,h
-1.543342,0.438355,h
3.024732,-0.64753,h
0.780445,0.273033,h
-3.006196,-0.462475,h
0.073464,-0.409219,h
2.621946,0.750543,h
-3.168559,-0.260849,h
2.658515,-1.641142,h
-0.451568,-0.456101,h
0.02674,-0.154064,h
-2.88716,-0.349799,h
-3.019947,-1.557359,h
-0.542958,0.818775,h
-1.589097,-0.130829,h
-1.680007,0.326408,h
3.426918,-1.932082,h
-0.226304,0.428052,h
-1.200419,-0.387039,h
-1.757658,-0.22362,h
-2.052091,-0.797193,h
-1.769175,-0.046583,h
5.028267,-4.674107,h
4.45657,-1.918511,h
-0.970028,-0.412282,h
2.000044,1.109146,h
1.128909,-0.542001,h
-2.010924,-0.342357,h
0.614755,0.397325,h
-3.053524,-1.239842,h
-2.22006,-0.806634,h
-0.668519,-1.261087,h
-1.14394,0.015406,h
-0.629932,-0.308201,h
-2.578682,-1.755095,h
-0.929219,-1.703197,h
2.815937,-1.007584,h
-1.935966,-0.522982,h
-0.548629,0.232229,h
4.738332,-2.699863,h
-2.206666,-0.317284,h
-1.028097,-1.148112,h
-2.018851,-0.453859,h
-2.088998,-0.15061,h
6.853145,-2.599972,h
0.420548,0.42343,h
-0.377731,0.810275,h
-0.132959,1.348994,h
-1.005391,-0.944554,h
-0.903557,-1.022263,h
-1.148495,-0.593113,h
0.431556,0.109556,h
-2.055522,-0.041176,h
0.99774,0.571269,h
-0.694386,-0.838317,h
3.362806,-3.479725,h
0.074035,0.484191,h
-3.198387,-0.643764,h
1.645138,0.695688,h
2.324236,-0.403393,h
-0.43854,-0.812969,h
4.261508,-1.738755,h
1.633675,0.544134,h
2.261311,0.15223,h
-2.944694,-2.038155,h
0.476492,1.356659,h
4.082646,-4.132004,h
-2.646941,-0.558132,h
-1.011069,0.186923,h
-1.682298,-0.693932,h
6.542204,-3.491364,h
2.791041,1.019046,h
-0.77298,0.544887,h
-0.706839,0.468664,h
-1.058345,-0.508014,h
-2.002053,-0.810785,h
3.291282,-3.850439,h
-0.139334,-0.15005,h
7.293103,-5.520278,h
2.053758,-0.531164,h
0.827666,1.973203,h
2.818479,-0.596842,h
-1.4186,-0.767911,h
-4.053183,-1.672486,h
0.081859,0.7485,h
3.025694,-0.839926,h
-2.53643,-0.936202,h
0.514358,0.046233,h
-1.496395,0.400115,h
0.22309,-0.691046,h
0.203747,0.349921,h
-0.601003,-0.381053,h
-3.555857,-2.041626,h
-1.219437,-0.247119,h
1.925201,2.226116,h
-2.7787,-0.693357,h
5.312197,-1.697685,h
3.641993,-2.499859,h
1.49218,-0.065781,h
1.356941,1.048812,h
2.512749,-1.344535,h
2.514319,-2.738286,h
-1.146884,-0.345265,h
1.981895,0.363366,h
-0.837873,-0.903502,h
5.473335,-7.187034,h
-1.819625,-0.563365,h
-2.156497,-0.294071,h
-1.796834,0.074838,h
-2.284147,-0.927136,h
-1.903862,0.454242,h
0.209929,-0.152658,h
0.724068,-1.864067,h
1.415317,0.354977,h
1.433738,1.858486,h
-1.715456,-0.002817,h
-3.057408,-0.546639,h
3.250597,0.777175,h
1.571714,1.559586,h
1.107921,0.753916,h
-3.043821,-0.595438,h
-1.478872,-0.205846,h
-3.419325,-0.528316,h
-1.009591,-0.080469,h
-3.149916,-1.461271,h
-1.305212,-0.491366,h
-0.659991,1.509103,h
-0.502548,0.504658,h
-3.468908,-1.071745,h
-0.375027,-0.582911,h
0.598209,0.086145,h
3.8803,-2.66582,h
-1.5293,-0.397943,h
-1.583447,0.260659,h
1.423988,-2.613331,h
-3.421603,-1.842327,h
0.657533,-0.540414,h
-0.546761,0.370566,h
1.398515,1.079687,h
0.912046,0.216872,h
4.671357,1.657146,h
-1.285957,0.393659,h
-3.351389,-0.387451,h
-2.230613,-1.65781,h
-0.149834,-0.177607,h
0.814997,-1.218605,h
0.307948,-3.49918,h
-2.04534,-0.182855,h
-0.016042,0.757104,h
-0.158574,-1.142732,h
-1.520184,-0.252243,h
0.715999,1.207371,h
-2.716627,-0.617628,h
1.815473,-0.256978,h
1.536576,-1.023021,h
0.801367,-0.393525,h
0.842945,-0.635141,h
1.564077,-0.575163,h
4.374228,-3.862057,h
-1.718158,0.147077,h
-2.733318,-0.320679,h
0.183082,0.053492,h
-1.872914,0.221276,h
-2.365864,-0.602888,h
2.114593,-1.641707,h
-0.312329,0.677008,h
-2.016767,-0.401765,h
-0.82379,-0.483021,h
-1.258852,0.42489,h
-1.54183,0.79606,h
5.451426,-3.164525,h
-2.172116,-1.064384,h
-0.458035,0.556667,h
0.799885,1.067936,h
-1.219204,-1.048122,h
4.667162,-2.254997,h
-1.047292,-0.235821,h
-2.601435,-0.117964,h
-2.121415,0.141956,h
-1.839399,-1.497571,h
-3.750438,-0.145195,h
-1.539272,-0.971066,h
-2.473117,-0.459853,h
1.302145,0.949967,h
3.062321,-3.083713,h
-1.855068,-0.344268,h
-1.495931,-0.064541,h
1.295367,0.765083,h
3.168195,-3.827528,h
-1.589685,-0.595274,h
-1.164768,-1.077641,h
5.598923,-0.110155,h
-2.636125,-0.754775,h
1.298139,-0.734893,h
-1.097342,-0.512813,h
-0.583949,-0.342882,h
-2.386209,-1.165543,h
1.758037,-3.239073,h
1.520667,-2.834871,h
-2.331506,-0.895788,h
-1.484993,-0.404763,h
-1.858636,-0.844273,h
-0.519589,0.493799,h
2.69417,1.436948,h
-1.459572,-0.596569,h
2.078663,0.034342,h
-2.167772,0.564602,h
0.761187,-1.419371,h
3.076596,-1.694009,h
4.52907,-2.167358,h
-0.777358,-0.387836,h
5.413208,-5.380052,h
-0.712622,-0.34762,h
3.936121,-2.445244,h
-2.899937,-1.096149,h
4.144601,2.049164,h
-2.389788,-0.250716,h
-3.689648,-0.956168,h
1.040057,-0.093321,h
4.081351,-3.775925,h
1.168176,0.138405,h
-2.28735,0.107631,h
0.863561,-2.54789,h
2.615325,-3.315262,h
3.820635,-0.62691,h
2.172561,-1.280854,h
0.089002,0.215231,h
3.085297,-2.527467,h
-3.589579,-0.200921,h
0.119961,0.750855,h
-0.445653,-0.145847,h
-4.02626,-0.448516,h
-3.178327,-0.213736,h
-3.002971,-0.42264,h
2.521802,-1.224638,h
-1.664314,-1.071012,h
-0.580585,-0.031028,h
2.252458,-4.104389,h
2.487675,-1.319744,h
-1.491127,-0.386726,h
-1.352458,-1.287936,h
1.676292,-0.624655,h
-2.407151,-0.651696,h
1.671664,-1.541216,h
2.069967,0.509767,h
-2.31902,-0.649084,h
0.517229,-0.725632,h
-3.392292,-0.763298,h
2.33429,1.238038,h
-2.120705,-0.949246,h
0.335512,-0.077986,h
0.043363,1.363235,h
-1.20647,0.425238,h
3.227845,-1.291878,h
1.31208,0.74601,h
-0.648282,0.646171,h
0.443983,0.747398,h
1.570756,-0.813378,h
-0.440653,-0.805265,h
-1.054896,-1.334832,h
-0.504788,0.672257,h
-0.180777,-1.234688,h
5.243671,0.081883,h
-1.235374,-0.413874,h
0.481229,1.210406,h
2.261311,-0.451305,h
-0.376635,-0.107994,h
1.463952,0.479133,h
-1.881302,-1.569382,h
-2.914008,-0.974187,h
3.735759,-4.710592,h
-0.955098,0.238061,h
-0.722509,0.567543,h
1.0422,2.321218,h
-3.646348,-1.114485,h
-2.689235,-1.378497,h
2.741425,-0.798531,h
-0.402761,0.292744,h
-1.903432,-0.738168,h
-2.532828,-1.399764,h
2.125049,-0.778023,h
-0.063734,-1.480134,h
0.476139,-0.020027,h
0.127757,0.802623,h
-2.95219,-0.92849,h
0.524529,0.423783,h
-2.915765,-1.502341,h
-2.283899,0.275245,h
3.11426,-0.452524,h
2.112603,0.983975,h
-0.339244,1.319871,h
1.465226,0.925168,h
-1.325568,0.635824,h
-0.509241,-0.613649,h
0.690541,1.244692,h
-3.914379,-1.487945,h
-0.731418,-0.976021,h
3.310198,-1.802218,h
-0.201091,-0.101317,h
-1.657832,-0.813014,h
-0.69399,0.015483,h
5.528387,-2.334156,h
2.811916,-2.224223,h
1.904381,-1.188163,h
6.765725,-6.180729,h
-1.005872,0.448819,h
2.701254,0.672082,h
0.416204,0.913304,h
-1.915196,0.125466,h
4.802452,-5.467898,h
-2.247545,-0.343482,h
1.280664,-1.492456,h
-2.215237,-0.846906,h
-0.365532,1.117223,h
-0.028781,-2.405234,h
2.549565,-3.053166,h
-2.247954,-0.495621,h
5.757391,-3.044972,h
1.149896,-0.136901,h
2.410893,1.528929,h
1.069335,-4.497473,h
-2.295418,0.165923,h
-1.446396,-1.257007,h
1.232777,1.500984,h
-0.157704,-0.166429,h
-1.876795,-0.387331,h
-1.001963,-0.800776,h
-1.033905,0.216259,h
-0.769148,0.226271,h
-1.242412,-0.117859,h
-1.081603,-0.684528,h
0.602511,-1.63218,h
-3.011196,-0.577029,h
-1.499981,-0.343063,h
-1.806456,-1.232577,h
0.734758,1.62618,h
-1.288618,-0.290077,h
0.792179,0.948357,h
0.986751,0.460188,h
3.71293,-2.081431,h
-1.626999,0.310942,h
3.112318,-1.245078,h
-2.073997,-1.328443,h
-0.121716,0.255158,h
3.661172,-2.382128,h
-0.484803,0.717083,h
1.795953,0.1711,h
0.062474,-1.150758,h
-2.651294,-0.600374,h
5.559083,-5.885877,h
-1.67322,-0.396767,h
0.065644,-0.154814,h
-1.107055,0.34819,h
-2.409635,-0.337309,h
-3.23308,0.066389,h
-0.331912,-0.125928,h
-0.054487,0.519833,h
4.563571,-2.624348,h
-0.907689,0.0745,h
1.550015,0.536658,h
4.54396,1.322009,h
-2.155222,-0.143368,h
1.395067,1.133659,h
-0.17415,-0.520275,h
-4.019832,-0.904661,h
3.044908,-0.30556,h
0.508962,0.228526,h
-1.49319,-0.624366,h
-2.400738,-1.433525,h
1.361884,0.887256,h
1.472491,-1.942645,h
-1.845688,-0.629864,h
-0.039015,-1.370175,h
3.559207,1.462742,h
-1.005577,-0.060952,h
-1.199652,-0.921368,h
-2.193147,-1.185581,h
-0.464304,-0.145961,h
2.50909,1.259742,h
3.614342,-1.746276,h
2.879514,-2.747333,h
0.857199,-0.01056,h
2.409657,-0.78571,h
-1.240324,0.479162,h
-3.640779,-0.14658,h
-2.91166,0.032086,h
-0.750815,0.021852,h
5.022264,-6.15683,h
0.760147,-1.859021,h
0.103566,-0.168689,h
-3.415646,-0.416877,h
-1.512757,0.200484,h
0.549923,0.274925,h
-1.920363,0.155864,h
1.489784,-0.529327,h
-1.159405,-0.212132,h
-0.893912,-0.505138,h
-2.225743,-1.495194,h
3.699515,-1.74993,h
2.991879,1.444093,h
0.147727,0.595705,h
-0.516227,0.112328,h
1.485831,-0.386756,h
4.862461,-4.875286,h
-0.934372,-0.091891,h
-2.824589,-0.294627,h
-1.195355,0.542013,h
-2.558605,-0.843617,h
2.094994,-1.885239,h
2.389706,-0.270819,h
1.534827,-0.746562,h
-0.108817,-1.461207,h
2.938854,-1.120246,h
-2.301272,-0.852097,h
2.961734,-0.406375,h
0.21823,0.674649,h
5.323121,-3.092071,h
-1.689367,-0.242912,h
2.116203,-0.04459,h
2.817963,-0.222003,h
3.57673,-3.510777,h
-1.26835,-0.210045,h
1.31599,-0.4757,h
1.389724,0.133997,h
-1.140933,0.63213,h
9.058631,-5.042691,h
-0.883197,0.839917,h
-1.336731,-1.253805,h
0.416524,-1.410668,h
3.024257,-1.931861,h
-1.94986,-0.707617,h
4.535544,-2.71154,h
-1.227655,0.801248,h
4.746957,-4.571333,h
2.756719,-2.145999,h
0.635648,-1.625724,h
-1.955009,-0.419071,h
-3.057588,-0.624727,h
-1.268115,-0.894988,h
5.560483,-0.46244,h
-1.441885,-0.809815,h
-0.725475,0.550132,h
0.556438,0.52981,h
-0.179331,1.228479,h
-1.755832,0.51326,h
1.197871,-1.571478,h
0.228491,0.264847,h
1.22421,-0.739596,h
-0.471485,-0.566317,h
0.951996,-1.317125,h
-0.453073,0.11282,h
-0.047437,1.404825,h
1.683938,-0.20088,h
0.043241,0.875035,h
-3.057588,-0.624727,h
-2.218068,-0.870491,h
-0.386776,0.856645,h
-1.030433,-1.574074,h
3.329811,-1.278143,h
-0.9961,0.217053,h
-2.182644,-0.825585,h
1.161263,0.11684,h
-1.584452,-0.124267,h
0.347643,0.024614,h
-0.788613,0.085628,h
-2.411376,-0.40842,h
1.561303,-1.127497,h
2.161755,0.857582,h
-1.390858,-1.445199,h
0.685951,1.437497,h
1.814306,0.097031,h
2.458899,-0.982326,h
-1.920006,0.608238,h
-0.15979,-0.690245,h
2.005796,-2.816595,h
-1.371699,-0.056854,h
-2.082956,-0.818807,h
0.455255,0.339626,h
2.623052,-1.152225,h
0.211169,0.820935,h
-2.167857,-1.145275,h
0.780131,0.980813,h
5.337344,-2.059564,h
-0.338023,-0.096567,h
-2.647881,-0.521016,h
2.884444,-3.153354,h
0.210834,0.56435,h
-0.234528,0.294537,h
-3.680918,-1.573647,h
0.27883,0.947794,h
-1.34904,-2.244061,h
-0.051314,-0.931779,h
3.762707,-5.09768,h
-2.214455,0.533377,h
-2.404763,-0.580974,h
3.22922,1.511276,h
-2.430565,-0.86086,h
-2.243392,0.081742,h
4.732872,-0.046269,h
3.154037,1.691226,h
-0.238001,0.311378,h
-3.337347,-0.777941,h
-0.528154,-0.361223,h
1.708129,-0.999173,h
-1.770628,-0.243861,h
-3.128112,-0.270313,h
5.742173,-3.505354,h
1.513123,-0.281548,h
2.544278,-2.172156,h
2.568129,0.126449,h
1.812012,-0.870093,h
1.243787,1.469958,h
-1.417493,-0.460601,h
-3.429031,-0.19233,h
-0.426154,0.289742,h
-1.593944,-1.230537,h
-1.439922,-0.341938,h
4.58406,0.769543,h
-1.201663,-0.442334,h
-2.404292,-1.516111,h
-0.400304,0.201287,h
-1.067817,-1.268254,h
0.28714,-0.719116,h
-2.800302,-1.518167,h
-2.233075,-0.132101,h
-1.150248,-0.239532,h
-0.825101,0.391115,h
-0.849663,-0.136961,h
1.590455,0.106132,h
-2.637558,-0.33655,h
1.051927,0.729567,h
-1.69935,-0.534907,h
1.421746,-0.768362,h
0.039632,1.120812,h
-1.444344,0.448115,h
-2.095963,-0.788022,h
-2.490301,-0.222687,h
-3.322022,-0.756587,h
0.610321,-3.170201,h
-3.599145,-1.373589,h
-0.382013,0.27214,h
1.799197,-4.218618,h
-1.258635,-0.225371,h
3.461998,-3.568068,h
2.569869,1.155707,h
-0.822746,0.596068,h
1.559465,0.089862,h
4.641404,0.967631,h
3.600731,-0.053962,h
-0.741181,0.773553,h
-2.106466,-0.905485,h
-0.83247,0.112836,h
6.127299,-7.32438,h
4.461018,-2.50176,h
-0.305976,-1.572049,h
3.181945,-1.200407,h
4.113358,-1.387356,h
-1.293244,-0.296292,h
2.635054,-1.045712,h
5.420927,-4.769197,h
2.20358,-1.916994,h
-1.323055,0.427314,h
1.402607,-0.303229,h
2.111942,2.785086,h
-2.182696,-0.196511,h
-2.001896,-0.485645,h
0.064876,-3.125964,h
4.993001,-7.136454,h
-0.129744,0.635234,h
0.372786,1.097177,h
0.169999,0.345503,h
-1.78932,-1.01315,h
0.829246,-2.667956,h
2.139378,2.305835,h
-2.499217,-1.100747,h
-2.935747,-1.847541,h
3.95498,-1.831146,h
0.980318,-1.664505,h
1.245607,1.617119,h
4.681524,0.870396,h
4.806724,-0.371025,h
-1.590028,-0.664111,h
2.136055,0.821683,h
-1.691278,0.023482,h
-0.761355,0.345444,h
2.455701,-0.393382,h
-0.781593,-0.103501,h
0.701835,2.07165,h
-1.703487,-0.193686,h
-2.923452,-0.664144,h
4.323165,0.242821,h
-0.20367,0.08265,h
2.5568,0.275572,h
-2.445473,-0.671289,h
-3.093877,-0.533648,h
4.327364,-4.378569,h
-0.232261,-1.393787,h
2.036041,-2.835044,h
-2.851671,-0.940996,h
4.080656,-1.458235,h
-0.114168,-1.786052,h
-1.717299,-0.459787,h
-2.151994,-0.68691,h
1.248735,-1.066069,h
0.096316,0.847198,h
2.646074,-0.708869,h
-1.718354,-0.128699,h
-0.806947,-0.65402,h
-1.792731,-0.009384,h
0.040662,0.050384,h
3.829718,1.132674,h
-1.867142,-0.553134,h
0.985471,-0.607297,h
0.145611,0.838862,h
0.520861,0.7167,h
-3.555785,-0.41859,h
-0.678917,0.1256,h
0.176071,-0.137718,h
1.098966,-0.58248,h
1.590455,0.106132,h
-2.558213,-1.019077,h
0.141274,0.319466,h
0.574488,-1.430102,h
0.765542,0.223889,h
0.214157,1.22501,h
-1.645847,0.394868,h
-1.54685,-0.283076,h
-1.497209,-0.471442,h
-0.327581,0.948182,h
-0.326303,-0.277987,h
-1.258417,-0.497048,h
0.60423,-0.835709,h
-1.781233,-0.125863,h
3.553092,-3.025228,h
0.646669,-0.149847,h
4.28188,-3.346811,h
0.321156,-0.266229,h
-1.636339,-1.077821,h
0.601066,1.221391,h
6.724412,-0.970627,h
-2.930961,-0.882599,h
2.004058,-0.665493,h
0.408664,0.171365,h
1.774373,1.876315,h
3.449848,-1.706853,h
-1.849912,-0.770572,h
4.972291,-4.206235,h
3.5453,-1.631464,h
-3.210197,-1.340174,h
0.960884,0.086755,h
-0.470438,0.23405,h
-1.999232,0.134356,h
2.262871,-1.815156,h
-0.228481,-0.14495,h
-1.061379,-0.441428,h
-1.27677,-1.267432,h
2.604701,0.758667,h
-0.831626,-0.039843,h
3.241099,-3.637827,h
0.733304,-2.281957,h
-2.58753,-0.968539,h
-1.517876,0.261089,h
0.282862,1.198423,h
-3.101608,-0.958419,h
-1.468381,0.818835,h
-2.367098,-0.672492,h
-0.417039,1.32043,h
3.116392,0.621142,h
0.075494,1.906555,h
-1.082715,-0.099563,h
0.690446,-0.855151,h
5.979586,-3.64907,h
4.54341,-4.909419,h
3.977485,-2.137902,h
-1.013322,-1.141459,h
-0.631747,-1.319426,h
-0.58461,-0.455067,h
4.344738,-3.040504,h
6.071399,-6.213058,h
1.637841,-0.477385,h
-2.63517,-1.02631,h
-1.253258,0.212273,h
1.708012,-2.45809,h
-0.883124,0.317107,h
1.735545,-0.658263,h
1.952746,-4.070502,h
4.878526,-5.472882,h
-2.208547,-0.285638,h
6.284322,-4.704475,h
-1.113988,0.502541,h
-0.276872,0.860861,h
2.817686,-0.125169,h
-0.036968,-0.367426,h
-0.808225,-0.365691,h
0.661149,1.093465,h
-0.973817,1.061911,h
0.68024,-0.624205,h
6.943253,-4.091655,h
-1.207367,-0.775462,h
-2.138922,-0.884181,h
-1.313022,-0.017413,h
-0.541831,-0.556621,h
1.947479,0.546346,h
3.938042,-4.619265,h
-1.262069,-0.333892,h
-0.505468,0.838864,h
3.947196,-2.860038,h
-0.954919,-0.970967,h
-0.278158,-0.494268,h
-0.658982,0.85462,h
2.118422,0.763286,h
4.663897,-1.383825,h
0.720303,0.652877,h
-0.39708,0.971542,h
2.596924,-1.662828,h
-1.196428,-0.133604,h
0.434398,0.588034,h
-1.402225,-0.502879,h
-0.533544,-0.344912,h
-1.359741,0.492691,h
-1.359042,0.871905,h
-0.594376,-0.906982,h
0.612179,1.145532,h
-0.531078,0.027017,h
-0.486728,-2.713937,h
4.868573,-0.432404,h
-1.422298,0.572105,h
0.610056,-0.576432,h
2.048431,-0.704757,h
0.337586,0.271724,h
-1.69418,-0.345603,h
1.069123,-0.461744,h
3.485592,0.360848,h
-0.674064,0.064091,h
-1.667731,0.064962,h
1.750431,-1.848418,h
-3.561873,-1.806187,h
0.499722,-0.85161,h
-2.836417,-1.850679,h
5.197978,1.304737,h
-1.041157,-0.178713,h
-1.564995,0.402261,h
-0.184604,-0.781555,h
-1.569789,-1.417825,h
-2.334055,-0.008026,h
-0.314778,0.363352,h
-2.338992,-0.708297,h
-1.526294,0.135652,h
4.215311,1.24392,h
-0.924612,-0.002005,h
-3.11554,-0.919702,h
-2.93248,-0.330197,h
-2.417947,-1.159922,h
-0.884852,-0.428323,h
-1.484922,-0.535312,h
-1.457175,-0.497128,h
-3.693063,-1.627929,h
-0.748648,-0.159821,h
-0.586365,-1.481437,h
