@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute class {g,h}

@data
-22.553034,-16.101144,205.45171,-210.27218,257.806929,-27.989421,5.445914,h
-4.957822,-7.025544,393.854497,-397.980242,422.009503,-10.068238,38.555278,h
-92.372002,-356.878503,491.907799,-498.496347,644.298132,-99.130291,826.548502,h
15.174324,9.249671,171.018713,-174.523171,191.664585,10.455005,22.246461,h
-18.088326,-160.938351,462.175934,-467.258464,508.016564,-23.764257,136.337686,h
84.845202,150.288836,263.01382,-268.244441,364.353688,79.320133,73.989054,h
-11.209833,-61.284461,394.162109,-398.477341,424.798451,-16.290457,137.203712,h
18.870347,71.143121,273.332167,-278.066901,299.805697,13.435172,-26.138725,h
27.23979,20.146176,380.77353,-384.865846,412.272779,22.133358,51.303172,h
69.505467,-291.650509,483.002286,-489.491415,590.206359,62.862879,672.682288,h
-9.34147,234.591559,270.507885,-275.349313,319.050514,-14.651937,95.92998,h
-15.020864,9.964315,380.740101,-385.346317,423.324476,-20.608633,-47.745713,h
24.774735,23.579447,406.37047,-411.003532,441.733924,19.266467,2.373429,h
-7.711437,-178.766869,331.662961,-336.719337,369.799949,-13.162027,235.355913,h
-91.524856,197.139771,517.803864,-525.003479,704.89826,-98.875333,233.226011,h
15.838219,-94.277777,438.558555,-444.290951,506.826126,9.769633,335.154776,h
24.847828,-65.98109,210.639202,-215.668904,247.76242,19.318255,249.334256,h
-46.843141,-162.138489,177.439079,-184.546549,259.289045,-54.099914,510.447671,h
25.403296,54.949139,348.030668,-352.621642,363.230627,19.888447,-20.269844,h
-70.706644,-105.305918,455.238031,-460.614664,567.507313,-76.323165,34.684837,h
-17.451105,-19.696709,392.967168,-397.84826,418.311228,-23.047014,33.881512,h
24.806951,32.381556,376.31627,-380.942058,412.024749,19.456473,7.17069,h
125.809069,-53.42961,681.347911,-687.914982,844.682035,118.987907,630.78675,h
-12.903779,-40.144261,133.238701,-137.090782,160.708854,-18.100104,50.927317,h
137.319066,-10.559621,431.41783,-438.068558,596.736363,130.524404,155.575055,h
-18.891825,15.545849,613.760171,-620.055483,742.134581,-25.548096,178.979738,h
26.288201,69.281859,192.944398,-197.285956,222.394284,21.271662,-54.95624,h
-0.214428,-70.959697,259.155504,-263.302553,282.048366,-5.372129,112.062821,h
-11.086857,-11.308213,365.366418,-369.498399,389.405898,-16.458986,45.412121,h
7.265953,17.227497,272.011305,-276.723349,301.0358,1.917034,-17.521599,h
15.750924,-52.226008,322.257925,-326.466462,352.677414,10.930626,157.466281,h
-8.704421,-142.691368,388.193636,-393.1667,439.392884,-14.078802,227.15829,h
-4.774398,37.244635,330.811312,-335.316376,356.078642,-10.05646,-17.353763,h
47.68613,-26.331329,579.091615,-584.694453,646.74933,41.610096,169.952289,h
-32.115513,31.294694,423.263508,-428.161401,487.201124,-37.312358,-52.5525,h
24.742346,26.838474,287.136612,-291.736246,319.957069,19.31202,67.92064,h
36.636339,-298.036754,305.602871,-311.334747,389.294007,30.644655,353.863349,h
46.743375,-13.039398,385.2973,-391.187139,471.563476,40.57329,96.748374,h
21.284999,16.969248,151.017164,-155.115889,182.099335,16.344497,35.093255,h
12.353506,19.751788,340.68556,-344.589776,362.288391,7.001815,37.075587,h
39.910954,152.172268,458.353644,-463.247381,509.108102,34.543502,-107.483279,h
-2.874685,99.152634,295.296996,-300.467514,329.997594,-8.4628,-63.697034,h
44.078788,116.500509,171.29688,-176.149567,223.937195,38.712028,-52.194485,h
-1.676972,-13.580664,190.801851,-194.93539,213.144614,-7.233217,24.52099,h
-4.49294,10.555464,345.7816,-350.024086,373.582575,-9.934177,-9.126349,h
188.134146,221.2565,551.804714,-559.210443,760.533983,180.641641,470.571011,h
15.967603,137.724886,280.891356,-286.021864,308.628764,10.315229,-61.580988,h
64.62576,-295.241397,410.457936,-417.127718,519.893063,57.789875,999.483036,h
36.504876,-447.992863,228.405367,-233.447886,296.471499,30.740438,567.081055,h
15.188007,-23.674883,365.531483,-369.66814,400.080873,10.095085,97.143628,h
-19.299203,-171.791208,352.981389,-358.328403,436.640829,-24.970803,391.196319,h
-14.556501,-72.479745,87.383522,-92.028016,119.064983,-19.536147,147.215312,h
-34.593385,97.331036,375.443317,-381.077158,433.085794,-40.507992,-76.416696,h
-4.654021,-13.751617,197.445998,-201.593393,225.589225,-9.828003,19.310634,h
16.902564,66.135416,243.972693,-248.796974,271.90998,11.308733,-21.294699,h
44.100785,36.367178,362.549411,-366.211486,374.222048,39.065367,49.443815,h
0.810946,33.287765,268.368629,-272.64385,293.195325,-4.601366,-27.049264,h
16.505751,-29.955992,422.060079,-425.893973,442.740592,11.442967,96.5071,h
57.483129,80.65693,249.742327,-255.900115,335.915666,51.111087,115.517743,h
105.594824,118.271531,505.038129,-511.543539,632.873005,98.731053,441.350621,h
89.395992,-186.459253,494.245028,-500.637162,623.509019,82.808483,416.644129,h
24.416547,-359.249508,478.406809,-483.172893,555.104444,19.193201,592.429619,h
99.668092,-389.683372,297.56425,-303.7811,411.142096,93.280982,943.342247,h
-7.735339,-33.704669,109.110194,-113.257763,125.788458,-13.078196,26.768326,h
-2.432665,15.707969,439.634159,-443.860536,466.384644,-7.513983,-11.534939,h
13.810334,59.766318,231.914675,-236.492485,257.988448,8.448251,-37.343362,h
-51.513269,-449.074009,503.89359,-511.365831,678.724201,-59.064318,1037.187357,h
34.982923,55.37938,243.126413,-247.399209,282.293105,29.953394,-17.564727,h
63.168759,-20.783744,78.553181,-83.955967,191.967348,57.522447,540.017242,h
80.551621,-432.362144,358.8546,-366.085046,487.152626,73.166156,1356.82954,h
-19.402953,87.173771,241.237438,-245.77749,282.288775,-24.444606,-97.348357,h
-4.680521,-50.45412,360.795363,-365.871484,393.845144,-10.244215,154.910641,h
20.885415,8.670127,261.123287,-265.393485,290.261404,15.434824,28.07689,h
-21.929842,-27.682156,96.077378,-101.523119,135.536093,-27.862809,66.80416,h
36.088491,35.743813,233.264462,-237.747183,246.343178,30.08399,31.219177,h
86.602367,31.162539,44.758445,-51.259697,159.179107,79.90522,386.198486,h
38.893894,86.997102,56.926621,-61.982477,106.923653,33.326736,-26.635997,h
-2.425044,46.611566,436.854391,-441.147971,467.113318,-7.668482,-40.662664,h
57.336771,-460.96627,183.304323,-188.974711,312.989029,51.294338,727.47329,h
185.310211,-267.698325,202.359133,-208.535626,418.393847,178.951679,1099.38738,h
114.139377,-73.704997,635.466925,-642.59085,833.634668,106.878274,708.739256,h
38.370641,-2.332899,331.854699,-337.298708,401.241694,32.648985,83.476535,h
-11.42097,-118.58711,185.418117,-190.004415,210.707445,-16.70563,132.202242,h
20.789633,41.705012,168.115276,-172.535643,194.650641,15.212949,-15.618422,h
23.98544,-42.544364,604.933813,-610.550335,657.152547,17.870088,124.501024,h
-6.953664,8.866888,158.479012,-162.956017,186.697064,-12.489818,27.287594,h
-160.151999,-219.256501,235.436973,-241.655729,416.611047,-166.505508,116.000292,h
9.33177,-8.230359,171.437523,-175.81303,193.259285,3.791632,68.458269,h
27.727709,36.061644,388.069448,-392.292707,422.088484,22.289415,-5.394819,h
-140.646682,-709.389467,325.731553,-331.714057,518.214879,-146.832702,1256.971441,h
-15.562823,114.182678,251.978405,-257.63511,309.527872,-21.584471,-113.588758,h
13.751617,41.296075,286.86468,-291.400228,309.06247,7.790418,-25.938846,h
48.46538,109.138946,383.255212,-388.139596,442.040844,43.211723,-61.777403,h
62.356774,119.856877,145.693532,-150.787147,206.777768,56.74822,6.627519,h
14.809554,-70.617963,270.808395,-275.120856,318.378478,9.93487,147.311094,h
-47.243245,-179.834332,443.780689,-448.726733,502.607196,-52.522535,497.786379,h
-5.769288,29.277721,286.073998,-289.7721,306.741348,-10.73629,-26.23087,h
-47.912682,176.657231,514.691888,-519.511319,599.647421,-53.37228,-85.570411,h
-19.683025,-134.430872,144.600435,-149.084368,181.6154,-24.861338,407.512237,h
13.472757,71.951989,228.427017,-233.12763,255.599257,7.916338,-74.342912,h
58.259434,295.474704,633.874131,-639.820434,706.077093,51.962217,-171.388333,h
12.001726,22.190862,142.276716,-146.87202,169.82966,6.579715,76.472468,h
27.342154,13.462538,175.46177,-179.998184,210.078364,21.931401,41.769271,h
-20.298077,-65.211886,349.430165,-354.216515,397.686833,-25.63695,212.787984,h
-81.798178,-205.995054,509.232983,-515.23835,631.224439,-88.010871,328.062374,h
3.698448,-74.015034,60.428135,-64.613289,78.009317,-1.60232,165.483945,h
-8.788426,-9.350649,158.061414,-163.709459,203.557712,-14.668219,115.407238,h
29.967077,-103.254477,452.797572,-458.607563,512.62659,23.787813,214.983012,h
128.879822,-181.12852,411.919094,-419.963431,579.193806,120.773824,758.917807,h
-4.700959,22.969245,417.919958,-422.171796,440.222017,-10.162115,32.711338,h
39.166172,120.344795,276.761627,-282.147612,337.53011,33.489549,-93.288083,h
22.98518,-9.365545,248.801651,-253.554918,282.548063,17.757504,254.35807,h
-27.616684,-182.55192,47.674872,-52.932339,125.212031,-33.124606,439.160443,h
18.613657,56.599263,361.688062,-365.755437,384.860997,13.326919,-40.156039,h
24.003453,64.561155,184.595566,-189.346062,227.56792,18.673586,-38.245414,h
17.681814,40.830673,312.118154,-316.677777,341.722712,12.201605,29.151108,h
24.915204,101.402741,299.956905,-305.46448,338.307628,19.002329,-16.08417,h
-10.417593,29.383203,405.371076,-410.004139,436.797579,-15.969855,-34.380516,h
-29.873546,-563.983456,409.622741,-415.297633,543.90864,-35.94629,602.051681,h
-32.451358,-170.142642,489.318902,-494.510898,545.097347,-38.037048,148.296458,h
58.792559,-154.03786,664.682638,-670.702207,780.558396,52.452734,538.123937,h
-12.96925,-86.381184,69.406047,-74.470564,110.694155,-18.341206,119.996826,h
31.808247,30.475088,151.648323,-156.614979,206.486091,26.437331,131.142573,h
-1.065558,-19.647692,292.769414,-297.088283,314.890301,-6.852339,23.830421,h
-24.424168,-113.838866,501.457288,-506.870812,567.693682,-30.500722,328.846647,h
-5.839609,-6.948641,417.816901,-421.884275,445.472383,-10.939979,39.688559,h
-14.654709,-108.860432,528.880502,-534.345642,580.416981,-20.592006,139.649021,h
76.477145,6.188618,767.173973,-773.339901,891.697688,69.826935,396.183586,h
-28.315567,102.845366,385.080447,-389.594345,434.835512,-33.381642,-27.651498,h
-9.847748,-4.840216,408.046922,-412.624732,433.43896,-15.560571,-0.636182,h
8.500213,46.046744,214.784,-218.919098,239.669066,3.250713,-25.199261,h
-3.680435,-3.410754,214.098281,-218.840809,252.244448,-9.056201,49.973996,h
29.296254,-250.279436,661.288165,-666.882862,714.254452,23.038701,696.200074,h
-10.271927,-34.522544,134.101955,-137.776501,160.648059,-15.254864,19.243258,h
-36.267585,-75.948349,408.925071,-414.228611,475.431839,-41.991493,221.311926,h
-9.382519,4.935306,419.78018,-424.404409,467.250323,-14.532772,-11.819342,h
-27.610622,-127.623219,418.383108,-424.428658,477.041607,-33.891558,352.802988,h
27.012025,8.443228,332.062892,-336.542322,363.871659,21.551389,96.892481,h
13.650812,5.234431,387.00874,-391.072824,416.757232,8.502291,21.042685,h
-60.759823,-70.094191,579.017484,-585.801061,702.832616,-67.760079,303.183196,h
-0.713778,55.631393,284.389059,-289.075816,308.826218,-6.191562,-33.373675,h
11.357057,-12.755515,380.426254,-384.205242,401.078535,6.586643,87.400669,h
24.867227,49.955636,192.160125,-196.119074,203.839171,19.576158,-27.92343,h
-16.817347,-40.399046,431.848417,-436.707166,471.881308,-22.460022,37.85449,h
79.521051,57.966544,628.097568,-633.694344,776.461923,73.380931,366.227074,h
16.879701,107.8865,328.115028,-332.814082,362.025985,11.627084,-77.066215,h
-5.65913,-87.41747,180.039234,-184.42877,218.830936,-10.762617,99.78899,h
50.897699,70.737994,227.604986,-232.474127,284.326879,45.48019,3.408503,h
23.432915,-281.284878,443.302123,-448.729331,534.163949,17.515537,310.242343,h
13.247244,9.841859,195.945869,-200.465828,230.026393,7.92725,73.314939,h
-13.301284,-71.657194,238.163395,-243.010192,280.455226,-18.801238,165.117789,h
-62.299443,-98.375636,200.889488,-206.339213,283.179568,-68.089169,222.699299,h
91.761454,-2.116046,145.509242,-152.787319,274.043,84.385342,497.499205,h
10.59686,40.162621,380.743392,-384.88767,406.148247,5.344589,-26.824098,h
18.195713,49.059646,132.039602,-136.361935,167.635152,13.016362,3.327789,h
-9.855023,131.993357,129.118845,-134.087926,164.704522,-15.322934,-117.451231,h
-14.148257,-93.010609,338.798491,-343.46429,378.631156,-19.407803,172.225779,h
63.290349,-95.58842,471.788297,-477.231959,566.866108,57.527643,180.432409,h
-2.861175,12.228798,141.206308,-145.468712,163.635846,-8.136482,11.212431,h
-75.005075,-542.772415,318.786376,-324.049386,426.316767,-80.897165,595.497774,h
22.709611,53.42095,349.037683,-353.568728,385.027793,17.20983,-29.281358,h
-60.78615,-53.164607,247.099218,-252.564185,335.614116,-66.558902,12.347097,h
18.843847,166.667975,363.003381,-368.205596,395.217275,13.190606,-133.340026,h
20.714808,-18.387625,158.602853,-163.316283,193.436647,15.245511,33.774125,h
22.24213,-440.157411,454.326453,-459.405692,504.301142,16.387972,614.707603,h
21.899877,-10.151203,155.583889,-159.073798,184.76704,17.238582,32.38017,h
167.601723,473.703425,71.562277,-78.646711,219.737145,160.459265,-218.438973,h
1.729799,14.186016,290.559664,-294.860346,314.493834,-3.440719,-10.189655,h
32.845053,69.185557,442.333387,-447.385952,466.374945,27.333147,-40.71272,h
-18.193981,-56.225833,62.687942,-66.699891,92.408201,-23.308035,36.709604,h
38.499679,-195.48445,417.8363,-423.047001,455.612674,32.956597,462.757557,h
20.702857,82.926782,252.834385,-257.458787,281.908763,15.09465,-24.406674,h
19.016879,-1.099333,266.068465,-270.348882,296.112099,13.952362,83.369148,h
51.445546,-93.913873,653.755996,-659.395207,751.955655,45.301789,692.082816,h
-8.15259,54.849199,416.49881,-420.944984,446.604624,-13.510516,-53.802867,h
-65.637451,112.113051,243.015735,-248.65789,345.937138,-71.363611,-138.028168,h
10.335494,107.680733,184.606998,-189.58751,204.151459,4.678962,-39.044755,h
2.65125,-49.547911,319.530465,-323.559042,347.285713,-2.024767,120.800844,h
58.546608,-16.076376,112.256465,-118.126211,179.58076,52.326641,232.589828,h
18.601013,25.083733,159.87158,-164.569941,200.79665,13.499777,6.482893,h
101.285135,-132.723243,528.376302,-533.77649,676.148988,95.515154,818.845206,h
79.834032,72.5033,402.491022,-408.866182,505.949188,73.187114,-39.587926,h
0.578678,96.076512,175.201096,-179.880405,226.59087,-4.685197,-8.861865,h
47.519507,-128.335958,304.901737,-310.437891,363.998618,41.740692,366.558762,h
21.003368,-0.117779,404.64119,-408.582125,429.716436,15.610628,55.673309,h
-37.45352,-89.229022,538.892621,-544.028498,588.997214,-43.43204,184.228718,h
89.462849,144.176775,255.425359,-262.535774,425.733932,82.229112,390.754646,h
-15.624484,20.327175,381.866108,-386.772141,422.519592,-21.060352,-40.3263,h
-33.380776,211.605686,187.541265,-192.981637,271.924356,-39.062769,-271.156884,h
-45.581342,125.395975,428.33755,-433.052539,508.682364,-50.884015,-62.950347,h
-3.896075,-16.919365,178.439858,-183.292545,205.940321,-9.421317,50.501232,h
56.456196,-72.076523,480.031473,-485.313535,572.497525,50.677209,133.798846,h
-30.950016,-255.228252,413.808762,-419.499415,486.784912,-37.039907,246.477758,h
19.199437,-29.572169,415.029684,-419.945245,442.496892,13.738627,55.389426,h
-54.084152,-46.9436,587.658165,-593.611917,673.201903,-60.458619,11.942317,h
19.524196,-30.878309,159.887515,-163.922154,190.90716,14.654016,101.394774,h
18.184455,0.24266,299.128119,-303.170033,326.592036,12.956086,26.076371,h
22.743213,16.534157,173.6206,-178.177279,203.975829,17.505145,34.283001,h
-15.437596,-66.39124,402.219783,-407.091869,464.469516,-20.835012,188.122195,h
109.078671,94.90911,629.403015,-635.804675,817.452637,102.395553,404.226537,h
-70.384309,-281.490819,480.186145,-486.002371,560.424611,-76.531358,322.574891,h
-18.186533,-2.640858,420.191196,-424.539509,454.416866,-23.438285,43.491796,h
-3.413353,-0.031697,218.170505,-222.937282,242.097575,-8.885247,9.687707,h
20.235896,71.63918,375.318956,-379.753872,411.563851,15.110065,-47.575452,h
44.36804,-8.819603,510.71891,-516.91688,626.90176,37.900389,74.083797,h
64.946363,9.179869,186.5488,-191.527234,275.961073,59.517942,254.207208,h
22.550955,-15.129291,367.830434,-371.700875,393.171376,17.564554,69.59155,h
5.705549,49.935025,316.901212,-321.290229,326.99595,-0.000173,-46.425717,h
32.625602,38.566883,427.153694,-431.501314,454.089855,27.084425,-28.79292,h
15.888622,20.261184,204.421659,-208.545845,226.473264,10.280934,8.787906,h
15.269587,-31.531639,311.233595,-316.432692,332.608488,9.508266,208.041645,h
15.648213,64.659882,187.752402,-191.859268,211.244727,10.502117,-42.030811,h
2.10652,25.981801,347.807234,-352.067039,370.491903,-3.458386,-26.418451,h
-22.091269,-259.285754,623.368203,-628.324294,674.323579,-27.756461,603.585585,h
-71.111944,-622.397735,433.899512,-441.530928,627.831698,-78.827884,1253.111393,h
-16.262571,-87.597257,183.58197,-188.282583,229.993311,-21.572346,170.096742,h
-11.788857,-35.156994,349.205865,-354.278868,381.631415,-17.530952,48.258919,h
-9.060011,23.977819,436.228254,-440.093152,471.012165,-14.241961,-6.730923,h
21.032986,-71.713832,179.965621,-184.409717,229.848858,15.892259,306.127856,h
-30.405286,-429.114202,403.810845,-409.57459,540.854169,-36.406842,377.709532,h
-58.177335,-253.230678,610.918049,-616.5389,726.88803,-64.185126,293.763958,h
12.730054,193.104959,339.406787,-344.55808,373.680262,7.029701,-122.256979,h
-43.817768,0.680696,98.940458,-104.037883,177.494158,-49.555013,-72.471604,h
-75.715908,87.74708,551.03984,-556.961722,683.487167,-82.030099,-44.096801,h
-15.856925,120.583992,288.288599,-293.101102,335.204832,-21.122186,-139.67327,h
28.168689,-78.176286,465.151251,-470.490817,536.328667,22.488428,143.745148,h
-4.102882,-4.323372,270.572663,-274.394953,297.409232,-8.925604,42.057831,h
-19.727366,-0.90032,356.561538,-361.016892,400.370299,-24.862897,2.150861,h
22.161936,-188.042001,110.026103,-114.703159,150.432077,16.856318,228.542026,h
34.236063,-72.552664,290.215852,-295.132797,350.75172,28.75187,298.732172,h
138.298195,-105.955956,684.566581,-690.477724,803.625849,131.811491,811.749513,h
8.316788,-35.584118,72.540539,-76.429167,99.160948,3.663634,73.005768,h
201.445476,-237.856995,528.331961,-535.811649,786.22913,193.861519,1008.933105,h
69.206342,320.011109,482.851078,-487.889268,624.63745,63.723708,66.859759,h
-5.217976,37.234935,271.308785,-275.643935,300.744642,-10.66926,-45.6553,h
25.023284,122.99033,190.12358,-195.302065,217.742169,19.306478,-56.034788,h
