@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute class {g,h}

@data
-2.261221,-0.080487,-0.101621,-0.289876,h
2.57788,-3.451628,-0.271128,-1.555689,h
-0.643879,0.268079,-0.568636,-0.292636,h
1.105741,-2.635259,2.234805,-2.459724,h
1.245708,-2.178204,-0.71775,-0.18326,h
-2.123824,0.386518,0.792467,-1.084042,h
-1.271063,-0.268451,0.473982,-0.532283,h
-1.882203,0.382697,1.024896,-0.546117,h
-2.671535,-0.489675,-0.996011,1.100772,h
-2.136786,-0.233671,-1.002628,1.025349,h
-0.104659,-0.006788,-0.171963,-0.348597,h
-1.734904,-0.567096,-0.443495,-0.174192,h
3.046842,0.728661,-0.487853,2.871828,h
5.315722,-1.379286,2.078692,3.588545,h
-2.833647,-0.691309,1.398284,-0.36573,h
-1.147931,0.095532,-0.093047,-0.307794,h
-0.794342,0.85652,0.373821,-0.480919,h
-0.678715,-0.364859,-0.526682,-0.073853,h
0.754497,-1.32717,0.862963,-1.564261,h
-0.206337,0.078402,-0.305607,-0.3935,h
-0.912119,-0.686954,-1.235813,0.2254,h
2.973375,-1.193996,-1.326717,2.994398,h
-0.600783,0.067096,0.467799,0.890274,h
0.102713,0.896935,-0.258037,-0.4121,h
1.271034,-1.387473,1.933363,-0.221407,h
-0.231368,0.353448,-2.009326,0.888063,h
0.837247,0.595958,-1.208915,1.949418,h
-1.358489,-0.765834,-0.639496,-0.322156,h
-1.07046,0.237479,-0.238899,-0.280837,h
-3.452007,-1.572986,0.339717,0.047709,h
2.686818,-2.632834,1.866271,-0.228247,h
0.148964,0.179454,0.332636,0.522608,h
0.68491,1.181437,0.249471,-0.575831,h
-3.125454,-0.438635,-0.301518,-0.451881,h
2.846663,-1.73285,1.417262,1.638151,h
-1.255598,-0.565623,-1.740152,1.764616,h
-0.864701,-0.52244,-1.122559,0.293345,h
-0.286269,0.042075,0.161436,1.109051,h
-0.398372,-0.792283,-1.467958,0.438116,h
1.198337,-0.526037,1.004556,-2.055839,h
-2.301746,-0.224206,0.08559,0.384588,h
1.0362,-0.359947,-0.441559,3.414336,h
2.70365,2.208624,-0.218017,1.592596,h
-2.340313,-0.720909,-0.577323,0.641783,h
4.946597,-5.426564,0.160663,-2.859508,h
-2.814148,-0.662408,-0.017021,-0.572189,h
-2.117497,-0.238538,0.10184,-0.68237,h
-1.342075,-1.275631,-0.487434,0.88442,h
0.517031,0.741665,0.145413,1.171687,h
-0.157309,1.166161,0.324588,-0.159562,h
0.443181,-0.493654,0.492118,-0.462229,h
-2.967757,-0.846786,1.082461,-0.318565,h
-1.215019,-0.498215,-1.32964,1.352769,h
-2.734996,-1.056178,-0.787539,0.814187,h
-3.333465,-1.123819,-0.50427,0.952866,h
5.911808,-1.453207,-3.983015,-1.606614,h
3.042484,-1.759933,-0.760642,-2.011196,h
1.385951,2.001924,0.643461,0.324903,h
2.98798,-0.871836,-4.755819,-1.193712,h
1.482366,-1.298553,-1.326589,-0.345608,h
-1.680894,-0.061883,0.410145,0.257255,h
2.205693,-0.906739,-2.496167,0.210151,h
6.612894,-4.521858,-2.143061,-3.02013,h
-0.010093,0.041504,-0.648432,0.075135,h
1.814689,3.317236,-2.327067,0.753881,h
2.146185,-0.085161,-0.268395,-0.260114,h
-1.211936,-0.031347,-0.51889,0.298673,h
-0.073021,0.306645,-0.352813,0.626883,h
0.453148,-0.093724,-0.141832,-0.87602,h
-0.70973,-1.215358,-0.914677,0.189624,h
0.784774,1.505185,-0.154597,1.201328,h
-0.30917,-0.881515,-1.516493,1.072285,h
-0.894158,-0.076699,1.126619,-1.395477,h
-0.168446,0.695514,-0.418951,-0.571094,h
-0.088543,0.161719,-1.717749,0.540899,h
0.653698,-1.90399,0.834218,0.130612,h
-0.801229,-1.043131,-0.373736,0.031175,h
-3.755209,-1.269838,-0.129846,0.130929,h
-1.479421,0.311902,-0.182029,0.816728,h
2.252493,-2.324631,1.822006,0.682921,h
-1.139743,-0.327985,-0.06553,0.406834,h
-0.987736,0.400518,0.802383,0.21666,h
-1.508144,0.679818,0.65616,-0.160842,h
-0.788881,-0.925727,-0.917399,1.863157,h
-0.049898,-1.355842,0.893837,-0.045467,h
-2.409794,-0.270625,1.013384,-0.241087,h
5.614521,-1.781274,-6.15831,-2.655577,h
1.854665,1.220808,-1.031927,-0.340618,h
-1.762678,0.172713,0.389567,-0.232605,h
-2.988842,0.082631,0.556617,-0.100936,h
1.548952,-1.842896,-0.751394,-2.328935,h
-2.151525,-0.5584,0.766837,-0.708146,h
1.069859,1.244505,0.513158,0.774275,h
-1.099852,0.868913,0.117551,0.372352,h
-1.31512,0.64257,0.794057,0.05748,h
0.949492,-1.622955,0.012739,-1.139697,h
0.3934,-1.067705,0.813218,0.47942,h
-1.335431,-0.935911,-1.180816,-0.009631,h
2.427473,-0.821531,2.696539,-0.139261,h
-0.090363,-0.243657,-1.40758,1.013554,h
0.866565,1.135165,-0.605039,0.746671,h
1.296174,0.699709,1.158536,0.483209,h
2.296975,1.303407,0.382017,2.589331,h
-1.326042,-0.573929,-0.905861,0.37838,h
-0.609284,-0.395477,-1.918298,0.71421,h
1.272535,1.668388,-0.991806,1.706469,h
5.56161,-2.349026,2.686567,3.857699,h
-1.019239,-0.763781,-0.143924,-0.263034,h
6.575336,-5.063568,-1.158394,-2.129671,h
3.423631,0.721222,1.137438,1.028742,h
-1.635377,-0.813916,-0.897459,1.069964,h
-0.983882,-1.012396,-1.547183,0.533116,h
1.244009,-1.397336,-0.661005,1.960201,h
-0.024606,-0.934794,-0.547712,-0.468846,h
-0.828975,-0.252081,-0.858418,-0.306349,h
-1.074495,0.144132,-0.457669,-0.025487,h
-0.753693,0.585064,0.587446,-1.227642,h
4.067867,-2.726311,2.736048,2.38063,h
-0.02445,-0.560004,-0.86643,1.148995,h
-0.634839,0.218583,-0.749234,1.127583,h
5.118183,-3.135186,-0.802575,3.075091,h
-1.622928,-0.239419,0.027223,0.606235,h
-1.33545,-0.426785,-1.47049,0.10781,h
4.479515,-3.40718,-0.466231,-2.359864,h
-3.708007,-0.451169,0.550296,0.090846,h
-0.199693,-0.370735,-0.957908,1.291235,h
-0.659421,-0.018511,-0.940796,0.364608,h
-2.517779,-1.033557,-0.057729,-0.454701,h
-2.609089,0.010533,0.92216,-1.685042,h
-2.281207,-1.133045,-0.902973,0.202379,h
3.40518,-0.043837,0.43961,2.034905,h
-1.349236,-1.463832,-1.634722,0.75606,h
-1.717591,-1.134593,0.814897,0.051907,h
-1.266971,0.496899,-0.430719,-0.898253,h
-0.593362,0.583639,-0.781638,0.233294,h
-0.672603,0.092543,-0.747383,-0.008306,h
-1.289132,0.496372,-0.355113,0.961288,h
-3.160107,-0.175324,0.334406,-0.775623,h
-2.083141,-0.52699,-0.395339,-0.295121,h
-1.534941,-0.818656,-0.972437,0.451982,h
2.703195,-1.438315,-1.584241,1.042631,h
6.307596,-0.968725,0.425721,2.586333,h
2.578352,0.747497,1.545681,0.837615,h
-0.959733,0.67143,-0.210985,0.37386,h
-0.391797,0.357131,-0.239519,-0.259822,h
4.458025,-1.435427,2.901149,1.357447,h
-2.131988,-0.807065,-0.936752,0.200292,h
4.004139,-2.209692,2.234604,0.678421,h
2.243171,1.357168,-1.934585,0.671059,h
1.242611,0.735912,-0.355795,-0.823955,h
-2.190898,-1.351424,-1.20327,0.398867,h
-3.043556,-1.456717,0.788329,0.12396,h
-0.532886,0.313603,-0.11415,-0.536695,h
-2.368715,-0.05911,0.25509,0.048355,h
2.256105,0.422349,1.451499,0.314797,h
2.058777,-0.10396,2.232268,-0.139535,h
-0.750547,-0.556771,-0.53144,0.776395,h
1.076165,0.343564,1.060616,0.225686,h
1.984003,1.424355,-0.31556,-0.51901,h
-0.412529,-1.024827,-0.746473,0.375571,h
-0.529325,0.497686,-0.697207,1.039192,h
1.878052,1.681361,-1.148168,1.577364,h
-2.017355,-0.692081,-0.852918,0.594571,h
2.217199,-0.000792,-3.109118,-0.43849,h
1.883832,-0.247597,1.770481,-0.312342,h
-1.684646,0.35772,-0.590909,-0.185774,h
-3.603778,-0.742188,-0.915499,0.388079,h
-0.531242,-0.151652,-0.451382,0.972703,h
4.159986,-0.305984,-0.441619,-2.584884,h
4.038633,-1.392036,0.990872,1.173825,h
1.956954,1.232234,-0.05155,1.198798,h
-0.648102,-0.055907,-0.140706,-0.206797,h
3.448141,-3.078824,2.379583,2.462311,h
-1.291076,-0.634652,-0.673189,-0.060969,h
-1.142463,0.070395,0.07477,-0.471153,h
2.075116,0.756846,-0.699749,1.119976,h
2.954794,-1.233987,0.127973,-1.962438,h
-0.224976,1.062062,0.136403,0.028636,h
0.429448,2.020687,-0.004876,-0.490332,h
1.729574,-1.468511,1.55398,2.05517,h
-0.403446,0.565534,-0.317879,-0.301525,h
-4.119784,-0.517688,-0.083863,-0.510445,h
-1.114168,-0.315017,0.730621,0.003518,h
2.645435,1.739417,-2.500908,-0.072689,h
3.679611,-0.622276,2.224095,-0.066957,h
2.608952,-0.67435,-0.219418,-1.685103,h
0.002385,-0.130933,0.121692,-0.488358,h
-0.489165,-0.676062,-1.676926,2.162726,h
-0.029834,-1.07131,-0.837657,0.071663,h
-0.705179,-0.080914,-1.399656,0.65154,h
-2.095045,-1.507022,-0.66723,0.44754,h
-3.696725,-1.668754,-0.503947,0.420426,h
-0.523173,-0.700025,-0.780238,1.192436,h
2.625217,-1.640785,-0.35583,-1.105818,h
0.430618,-3.299635,3.017465,-0.95088,h
-0.297984,0.327915,0.909991,-0.106054,h
4.01437,-2.031314,-1.322907,-0.050125,h
1.707309,0.314473,-2.127475,-0.250294,h
-2.513136,-1.512887,-0.273822,0.499865,h
-1.243186,-1.541514,-0.735017,0.323447,h
1.359613,0.184027,-1.064629,1.599252,h
8.506569,-6.506501,-4.591977,-4.163249,h
-0.813163,0.802217,0.899177,-0.496714,h
2.919092,-1.79617,-1.291579,-0.150133,h
2.795035,-1.225973,0.470375,-0.955594,h
1.484567,0.454356,0.499849,-1.312998,h
-0.30402,-1.626334,-0.657,1.381329,h
1.893931,-0.646232,-0.353751,-0.557006,h
-1.787675,0.195477,0.580726,-0.739892,h
-1.959122,-0.362347,-1.508413,0.724526,h
-3.403163,-1.475223,-0.770488,1.284545,h
1.319047,-2.684421,0.636225,-1.595616,h
5.094748,-5.254629,1.125061,1.973975,h
-0.618145,-0.922783,0.967511,0.111803,h
0.01544,0.255897,-0.972638,-0.109889,h
0.671748,0.483331,-0.485856,0.178251,h
-3.631893,-0.064097,0.866426,-0.993101,h
1.123758,0.447461,-0.701502,-0.545881,h
1.821461,0.258718,1.576874,-0.4529,h
0.22557,0.515313,0.558557,0.323946,h
5.066552,-4.67723,2.579277,2.263771,h
1.269966,-0.791582,-0.643947,-0.341743,h
0.404383,0.97614,-0.794981,1.164841,h
-0.577305,-0.006021,-0.694519,1.116997,h
-3.561415,-1.071701,-0.453194,0.097527,h
-0.0026,0.33694,-0.615583,0.739273,h
-1.976548,-0.674864,-0.844431,0.400873,h
0.833702,1.65995,-0.219439,1.901556,h
1.395352,-1.654173,-1.72802,0.133456,h
-2.99992,-1.31064,0.342251,0.186174,h
0.286847,-0.384313,0.508864,0.296998,h
0.601555,-0.660773,-1.12024,0.620842,h
-2.768333,-1.297203,-0.582657,0.899104,h
-0.19616,-0.415362,-1.965008,0.864921,h
0.486889,1.53395,-0.347855,0.83083,h
3.266009,1.4886,-2.269065,-0.094012,h
1.218706,-3.193316,-0.064801,1.68021,h
-1.964422,-0.249677,0.245315,-0.11637,h
-0.994963,0.376362,0.60552,-0.894394,h
-1.4049,0.45717,-0.783615,0.252584,h
2.011274,-1.144845,1.912793,0.046383,h
0.437607,-3.02665,0.303451,-0.727798,h
1.260169,1.884537,1.08294,0.067817,h
2.568256,-0.196168,0.727114,-1.003287,h
4.339597,-0.963905,0.330566,-2.306009,h
0.99125,0.413874,0.058666,-0.783485,h
-1.573754,-0.00967,-0.722103,0.067694,h
-1.772324,-0.306012,0.789748,0.12781,h
-0.085901,-0.507542,-0.797608,1.452788,h
2.729815,-1.021224,2.67071,-0.199724,h
1.3763,1.651796,-1.176748,2.297636,h
-1.000257,-0.27535,0.042445,0.64984,h
2.281136,-1.548214,2.42278,-1.103259,h
-1.092292,0.340118,-0.016628,0.358809,h
1.879793,0.447599,0.828176,-1.231987,h
2.367349,-1.783247,-0.033693,1.584496,h
-2.448819,-0.475971,-0.141626,0.40516,h
-1.848451,0.266258,0.625345,-0.003565,h
4.306837,-3.119558,-0.727415,-2.456038,h
-0.993591,0.756438,0.605342,0.196709,h
0.219911,-1.494248,-1.098813,2.025797,h
-1.150295,0.274758,0.010241,-0.306815,h
-1.566422,0.182069,0.430279,-0.622183,h
1.597548,-1.823895,0.216362,-0.582583,h
-3.603711,-0.931682,-0.777123,-0.290009,h
-2.363854,-0.996974,-1.160659,0.694907,h
1.620788,-2.077256,-0.267742,2.191945,h
-3.852699,-1.47863,0.583076,-0.01365,h
0.25089,0.930386,-0.760101,0.382234,h
-2.98148,-1.597102,-0.865031,0.342752,h
3.629629,-3.409128,0.508479,-3.129944,h
-2.098508,-0.57172,-0.247352,-0.27155,h
2.480996,-4.839509,1.061452,0.456677,h
1.042582,-0.74373,0.836983,1.088523,h
-1.754095,-0.819333,-0.549323,1.016325,h
-0.907472,0.462644,0.378987,-0.647365,h
-0.15765,-0.183896,-0.408935,1.550611,h
1.187915,0.726192,-0.018675,-0.623731,h
-0.991381,-0.777899,-0.852295,1.141567,h
-2.675523,-0.159087,0.819563,-0.951373,h
5.61395,-3.896977,-3.973728,-2.426406,h
1.022348,0.441551,-0.503615,-0.301776,h
1.104189,2.019244,-0.924228,-0.728449,h
0.542357,0.158522,-0.053194,1.465479,h
4.585882,-5.592048,0.43271,2.039697,h
-0.152107,0.203979,0.497126,0.155573,h
1.964512,-1.54591,0.005603,2.144561,h
-2.566872,-0.451458,-0.221834,-0.677191,h
-2.461838,-0.086635,0.637226,-1.008024,h
0.768507,-0.245854,-1.731774,-0.299668,h
3.865471,-0.155018,-3.551431,-0.152896,h
-1.241822,0.52988,-0.297193,-0.415576,h
-0.845452,-0.194165,-0.206601,0.616552,h
0.525287,0.889078,-1.215063,0.042203,h
3.54785,-2.248079,1.082175,1.697789,h
4.022928,-2.397441,-0.983266,-2.453318,h
-1.501962,0.128618,1.264097,-0.662228,h
-1.008505,-0.153071,-1.699039,1.011213,h
-1.144166,0.45576,-0.843808,0.274783,h
0.493768,-2.350799,0.132845,-1.220448,h
1.875191,0.726997,-0.006067,2.345876,h
-0.329468,-0.764799,-1.135238,1.216923,h
-2.651076,-1.101281,0.456055,0.369701,h
-2.08201,-0.655009,-0.40015,0.708141,h
2.050024,0.386137,-0.250793,1.678401,h
2.698315,-1.126848,-1.050425,-1.922958,h
-0.639075,-0.126429,0.529036,0.265907,h
-2.992958,-0.682954,-0.149914,-0.214327,h
1.38428,-0.436083,-0.033691,2.170248,h
-2.357564,-0.272242,0.085235,-0.540205,h
-0.587239,-1.789585,-1.336116,0.777031,h
0.73205,0.713654,-0.889156,0.114218,h
3.686236,-2.784613,0.496259,-0.701876,h
4.670882,0.873869,2.608131,3.100467,h
4.465266,-2.843329,-3.441941,-0.914615,h
-2.336961,-1.065659,-0.968632,1.363307,h
0.219569,-1.33484,1.463686,-0.571344,h
3.739643,-4.686419,1.379978,0.259231,h
2.59204,-1.291578,-1.356391,-1.796636,h
-2.297889,-1.285904,-0.78126,0.360802,h
-0.612789,-0.634482,-1.022863,1.101841,h
-0.783012,-0.576514,0.467498,-0.676869,h
-3.238953,-1.099555,-0.126362,0.839609,h
-1.33677,-0.102408,-0.247889,-0.015594,h
-0.063929,1.770696,-0.883371,1.460434,h
-1.126515,-0.258546,-1.26457,0.414681,h
-1.430279,-1.01579,-1.048068,0.855765,h
-0.286988,-2.833123,-0.997698,0.07428,h
-1.329544,-0.93434,-0.611355,0.062116,h
-1.770291,0.664259,0.95588,-0.088718,h
-1.098259,-1.233114,-1.124712,1.472157,h
0.952664,-0.351803,0.409948,-0.933765,h
0.222899,0.466258,-0.616888,0.125997,h
3.08715,1.396334,-3.039073,-1.058383,h
-2.103756,-0.740725,0.136999,0.230394,h
-1.706182,-0.474454,-1.02045,0.343897,h
2.07359,-0.075637,1.052662,0.017858,h
-2.270076,0.484923,-0.148292,-0.337174,h
3.215665,-1.87604,3.152457,3.089936,h
-0.500472,0.4114,0.549743,-0.102629,h
-1.165128,0.151005,-0.013156,-0.287415,h
1.621175,-1.013965,1.587123,-1.972439,h
-2.576715,-1.220502,-0.740289,0.810538,h
1.304484,0.203581,0.858733,0.283676,h
-1.619086,-0.796205,-0.079712,-0.103991,h
-2.089188,-0.606544,-0.230243,-0.336371,h
-2.307618,-1.414177,-1.10129,0.997735,h
-1.598633,0.330355,0.741041,-0.143126,h
1.376357,-1.14305,1.462283,0.350412,h
3.279156,-2.815381,-1.67122,-1.918803,h
-0.311191,0.185647,-1.218058,0.217115,h
-2.586738,-1.919852,-0.973897,0.436861,h
3.305394,-0.723871,-0.632197,-2.059117,h
3.03263,-2.257294,1.215201,-1.328132,h
-1.81894,0.152041,0.932937,-0.156449,h
-1.805747,-1.230973,-0.178546,0.831421,h
-1.443156,-0.401669,-1.385958,-0.121454,h
3.26988,-0.672335,-1.549478,5.030793,h
2.329379,0.179529,-2.907572,-0.351587,h
-0.407734,-0.226961,-1.566712,0.214771,h
-2.767506,-0.633279,-0.405864,0.803681,h
3.460329,-1.687518,2.601739,1.325187,h
-0.16535,-0.267669,-1.751204,0.999119,h
-0.927258,-0.224321,0.069832,-0.509824,h
-0.989982,-0.616909,-0.176349,0.58579,h
3.086041,-4.250113,0.20429,-1.648551,h
0.905148,0.064289,-2.126242,-0.839507,h
-1.128692,0.339554,0.127849,-0.087573,h
1.140923,0.408652,-0.63346,1.937103,h
-3.191126,-1.264502,-1.561608,0.636556,h
-2.007183,0.030976,-0.146438,0.683999,h
2.48068,1.294347,-2.279043,3.843281,h
-2.201844,-0.194237,0.420334,-0.833657,h
-3.093705,-1.171045,-0.344972,-0.290096,h
-2.924175,-1.338951,0.313958,0.17288,h
5.362695,-5.325456,2.602387,0.322587,h
2.547651,0.195618,1.554903,0.814592,h
-1.098931,0.188786,-1.144337,1.432004,h
-0.941134,0.78574,-0.463569,-0.236186,h
-2.83336,-0.781119,0.341181,-0.291045,h
0.398608,0.886631,-0.323984,0.710056,h
0.161265,0.325496,-0.259303,1.202864,h
-0.510547,-0.841381,-0.82764,1.882692,h
-0.05457,-0.648624,-1.614311,0.461019,h
2.714258,-0.243418,-0.092956,-1.16833,h
2.99919,-2.030974,0.235114,-0.816865,h
-0.99124,-0.135572,-0.589588,-0.209918,h
-0.534485,-1.171908,-0.975083,0.416342,h
2.568516,-1.941729,-2.146719,-1.140512,h
1.580138,-0.357947,0.8392,-1.308848,h
-2.548018,-1.14564,-0.113421,0.495001,h
-2.524785,-0.322401,0.801433,-0.411435,h
-1.240342,0.217036,0.093946,-0.224023,h
4.473271,-0.505964,-1.331195,-2.026935,h
-2.867141,-2.049299,-0.980412,0.283856,h
0.714415,0.700697,0.338632,0.368438,h
-0.817436,0.555637,-1.053935,0.486761,h
1.253367,0.023122,-0.458593,1.597843,h
-3.147412,-1.221986,-0.105939,-0.558187,h
-1.91954,-0.412397,-1.328835,0.484893,h
4.97681,-4.163849,-0.039148,-0.939081,h
3.130714,0.053037,-1.156847,-0.268319,h
0.1812,0.641206,-1.148153,0.436586,h
3.22668,-2.074937,-2.039625,-2.510856,h
-1.872033,-1.35294,-0.508211,-0.516104,h
4.460825,0.280457,-2.499107,-0.912854,h
1.225702,0.24135,-0.253041,1.847688,h
-1.33459,-1.284378,-1.039871,1.415469,h
-2.041808,0.23249,0.350885,-0.666876,h
1.03865,-1.741278,-0.012836,-1.045501,h
3.176463,-2.095412,0.745262,-1.769406,h
-0.681102,-0.674918,-0.478349,0.742217,h
2.447978,-1.403442,0.812909,1.302965,h
0.968873,-0.183962,0.631473,-0.804876,h
2.935422,-1.630047,1.780966,0.750288,h
-0.826439,-0.706551,-0.787223,1.444895,h
-2.374885,-0.312349,0.826264,-0.157294,h
0.035907,-0.633782,-0.933813,1.482674,h
-1.905773,-0.581454,-0.326642,0.862932,h
-0.747752,-1.068972,-1.909732,0.528431,h
-1.425663,0.393926,0.700613,0.449209,h
-0.473735,-0.770525,-1.154796,1.561081,h
-2.375961,-0.036876,-0.220513,0.177791,h
0.895619,-1.429728,-1.053108,1.753503,h
0.334648,-0.042209,-0.895512,0.172331,h
0.799026,0.997254,-2.343968,0.742358,h
-0.904095,-0.631179,-1.594811,0.362183,h
-2.614164,-0.254003,0.413004,-0.923394,h
-2.060644,-0.107843,0.421629,0.071235,h
2.334398,1.698684,-1.777395,2.857473,h
-2.045072,0.117955,0.572697,-0.099427,h
2.744386,-3.19904,1.701583,0.794491,h
-1.495545,0.517658,0.410664,-0.048223,h
-1.211997,0.492403,-0.0418,-0.217279,h
-1.296953,0.274217,0.335359,0.306705,h
-0.944145,0.025342,-0.15088,0.057201,h
-0.573,0.548329,-0.075299,0.338121,h
3.198162,-4.187057,-1.842874,-0.415761,h
1.673772,-0.649779,-1.096129,0.013768,h
-1.913313,-0.67604,-0.281969,0.755022,h
-0.696395,0.285626,-0.690199,1.304843,h
0.29322,-0.793708,-1.141363,-0.365937,h
0.179592,1.072406,-1.242484,0.431637,h
-1.168709,-1.201297,-0.432788,0.101478,h
4.676339,-4.466233,-1.659998,-2.743448,h
-2.028472,0.111537,0.227581,-0.718188,h
-2.028627,0.310701,-0.245378,-0.553661,h
-1.705316,-0.10304,0.693119,0.137161,h
2.692655,-0.266881,-0.24596,-1.58861,h
5.41279,-5.340298,2.357487,0.551085,h
-0.479775,-0.068231,-0.657981,-0.545115,h
1.481949,-0.189258,0.206002,-1.290069,h
-0.66967,0.335134,-0.046749,0.348081,h
2.695353,2.121428,0.964955,2.691287,h
-0.959795,0.891908,0.758185,-0.25394,h
-1.274874,-0.385679,0.110947,-0.541078,h
0.976805,-1.57137,0.884874,0.740778,h
1.256437,1.936241,0.22998,0.41853,h
-0.19225,0.161301,-0.528402,1.179477,h
-1.860151,0.199613,-0.162706,-0.124021,h
2.527865,0.583274,-2.982073,0.648638,h
0.202677,-1.085246,-0.119474,1.042201,h
5.335476,-1.68006,2.522587,3.556601,h
-1.168422,0.713543,-0.668914,-0.385759,h
-2.509995,-0.921245,-0.27408,-0.281383,h
-0.659199,0.32726,-0.870164,0.134791,h
0.186639,-1.244213,-0.798487,0.7747,h
2.205086,1.385485,-2.202377,0.938492,h
2.977379,-2.654529,2.09013,0.177942,h
-1.216821,-0.114689,-0.661695,-0.184521,h
-2.68681,0.024449,0.829842,-1.022561,h
-3.016171,-0.475161,0.478984,0.049962,h
-1.88572,-0.202237,0.565493,-0.996076,h
-1.486724,0.444968,0.588509,0.132812,h
-1.18292,-0.918358,0.204824,0.467157,h
-0.437622,-0.690364,-0.357589,0.366117,h
-1.59278,0.513146,0.329812,0.393736,h
0.696652,0.299648,-1.059491,1.413157,h
-1.43907,-1.523833,-0.025015,0.861739,h
0.228169,0.466539,-1.177335,0.213618,h
1.640702,-4.701945,1.115577,-1.735588,h
2.607815,-1.275218,-0.579621,-1.575413,h
3.930832,-0.402406,-1.520029,-1.822411,h
-1.425695,-0.833605,0.011593,0.753766,h
3.319643,0.383273,-0.293927,3.938356,h
4.399061,-1.624828,-1.044109,-1.580951,h
-3.039103,-1.173531,-0.598069,0.142097,h
2.656866,-1.961832,2.255699,0.273243,h
1.321618,1.606151,-0.972335,-0.892082,h
3.077538,-3.349724,0.853359,-2.956717,h
-0.297161,-0.472224,-1.062345,0.326412,h
-3.023307,-0.982199,-0.181427,-0.616993,h
-1.801143,0.01458,0.423408,-0.889058,h
0.161528,0.233522,-1.711942,0.739368,h
-1.975636,-0.799604,-0.674961,0.019447,h
3.773867,-0.584574,3.13034,3.409603,h
-1.544925,-0.69752,0.721196,0.225875,h
2.32233,-2.875867,-1.975963,-1.241574,h
4.5205,-0.040593,-0.360201,4.087778,h
-0.9574,-0.795208,-0.313611,0.617229,h
-0.076593,1.027614,0.431952,0.029237,h
1.473056,-0.345678,-3.080225,-0.114379,h
-1.416886,0.109279,0.215712,-0.473464,h
1.233338,-0.62355,-0.377507,1.204722,h
0.214487,-0.504398,-1.048139,0.390209,h
2.596778,0.729212,1.74452,1.209893,h
-0.683305,-0.074133,-0.634281,0.707745,h
-1.325427,-0.464324,-0.861602,-0.228623,h
1.561577,-1.415402,-2.414606,0.904151,h
2.424452,1.303092,0.059122,3.247084,h
7.717555,-2.352913,-1.786643,-0.783703,h
-0.796736,0.638599,0.026577,0.469559,h
-1.110062,0.159166,0.446396,0.190739,h
-0.270403,0.364607,0.199745,0.982789,h
-2.080769,0.171709,-0.260872,0.361163,h
5.53916,-2.459762,1.669733,1.205451,h
-1.898738,-0.180871,0.235717,-0.814352,h
0.956461,0.573122,1.466494,-0.544586,h
1.722474,-1.011582,-0.602039,-1.25799,h
4.586646,0.316205,-2.107866,6.790361,h
-2.264448,-1.241514,-1.613683,1.163189,h
-2.396034,-0.681441,-0.56311,0.035453,h
-0.225232,-0.592601,0.382189,0.512096,h
2.602521,-2.094486,-0.424233,2.919366,h
-1.934913,-0.458691,0.653794,0.637098,h
-3.469919,-1.299169,0.359047,0.863402,h
0.801891,-0.264818,-0.375208,1.234451,h
3.713931,-5.22886,0.97899,1.272374,h
-1.689357,-0.465769,-0.407838,0.977921,h
1.272345,-2.271162,-0.03027,0.617823,h
-1.054541,0.081318,0.470169,-0.816111,h
-0.695315,-1.116281,-1.291041,1.447415,h
-1.50513,0.028632,-0.575876,-0.060296,h
-2.757333,-1.528615,0.018911,-0.321498,h
-1.925988,-0.150151,0.24756,-0.385216,h
0.161232,0.294184,-0.894488,1.638081,h
-2.440741,0.070791,1.572101,-0.634157,h
1.077087,1.666561,0.647104,0.495048,h
-2.475196,-0.901049,-1.485037,1.594038,h
-1.08379,0.156772,0.244901,0.625196,h
-1.183203,-2.253073,2.448375,-0.843568,h
-2.134717,0.126764,0.647492,-0.865241,h
0.008475,-0.340802,0.419571,0.543049,h
1.119384,2.16336,0.423706,0.593919,h
-1.916662,-0.581592,0.136297,-0.755316,h
-1.176533,-0.69775,-0.218365,-0.058167,h
-2.844133,-0.305088,1.042888,-0.220672,h
-0.59084,-0.146172,-0.654753,0.043694,h
-1.325455,-0.202417,-1.294386,0.230301,h
-2.911787,-1.343899,0.189697,0.566601,h
2.435104,0.69306,1.812324,0.884131,h
-1.246453,-0.992354,-0.364611,0.727985,h
0.223705,0.801731,-0.112295,-0.750696,h
-1.801762,-1.235646,-0.38375,0.89903,h
-1.150839,0.214781,-0.483231,-0.269179,h
-2.246535,0.023514,0.470414,-0.281632,h
-1.390622,-0.240439,-1.048321,-0.218421,h
0.552565,-1.268827,-0.756593,-0.0173,h
0.036939,0.528796,-1.298155,1.41136,h
2.08342,-0.654343,-0.524624,-0.7505,h
