@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute class {g,h}

@data
-0.911578,-32.139762,291.381695,-296.302278,320.94659,h
12.167137,65.442076,438.712535,-443.31927,478.98133,h
25.337652,-176.338534,676.572301,-682.090268,720.915746,h
-111.050784,-572.644056,346.6284,-353.352221,483.968251,h
123.779799,-343.826461,329.706956,-336.126976,550.104706,h
154.129659,-217.853194,494.826997,-500.825955,663.293707,h
-5.4376,-46.519247,76.661954,-80.348971,97.327572,h
-20.512505,22.57555,158.331268,-162.563187,186.961894,h
-25.226281,-255.638228,443.762329,-449.607654,507.122999,h
41.629322,-0.017494,643.59821,-650.45436,808.66144,h
16.750317,66.959872,369.96103,-374.151726,399.581004,h
-2.231228,16.580576,295.724639,-300.251007,320.966335,h
0.810946,33.287765,268.368629,-272.64385,293.195325,h
35.171024,129.814783,436.889724,-440.913625,465.778773,h
-16.45379,48.191716,253.35781,-258.789002,298.722819,h
-17.49354,-40.414461,440.117574,-444.666633,483.534372,h
19.800805,-19.981111,58.091079,-63.480182,94.381181,h
20.326309,63.361709,151.060811,-155.894272,177.730756,h
17.02069,28.42815,418.592686,-423.33227,451.614235,h
-13.440368,-6.393692,279.729323,-284.754349,316.414852,h
-31.493533,-428.087615,359.58466,-365.963283,441.185903,h
-1.850177,19.20879,381.783662,-385.862815,408.788932,h
-4.147396,41.66275,314.19419,-318.83955,346.615756,h
17.402954,105.988865,536.910636,-541.156585,572.903864,h
0.290638,-79.935704,372.948817,-377.779334,400.054546,h
256.337111,687.574634,382.941365,-389.99237,695.016563,h
38.500545,-50.310707,517.532624,-522.542408,570.123576,h
28.075331,96.104744,439.530582,-444.669404,485.458854,h
157.988841,-87.086302,598.039905,-605.390902,813.516378,h
-10.8584,28.543331,414.048131,-418.804689,452.949126,h
-42.363884,-271.293196,578.570441,-583.483057,651.556637,h
199.969942,833.922535,112.688611,-118.831676,350.108436,h
15.227498,25.479853,243.307239,-247.655553,273.998313,h
23.657216,42.637029,433.108138,-436.899424,460.081019,h
-3.817267,13.027447,307.861639,-312.491064,333.697255,h
-5.056722,4.52914,447.828838,-451.900196,480.414602,h
-9.639556,-15.48159,438.98897,-443.387859,463.45592,h
-19.292621,71.838712,530.038897,-535.049547,573.279199,h
16.152933,8.522729,219.608108,-224.075413,249.99157,h
-10.420537,34.0781,368.161082,-372.359054,405.805475,h
-22.232258,-120.518693,635.712703,-640.85672,705.594544,h
-71.641605,-351.729982,321.68046,-327.717696,426.537776,h
-5.03767,116.041515,437.186944,-442.28437,466.895253,h
-16.713771,-93.457478,418.934939,-424.15153,458.548327,h
30.038438,61.377299,324.811488,-330.431993,375.00251,h
-100.022124,-455.355464,479.124225,-485.140849,595.415155,h
19.697055,-5.012382,322.62997,-327.34721,351.352742,h
-6.648823,-34.559956,131.366181,-135.553414,159.879548,h
19.978167,89.082837,415.91736,-420.692624,448.342564,h
24.316261,48.148414,160.64598,-165.476497,198.13137,h
4.078806,56.744583,267.411151,-272.495933,287.211263,h
-15.363637,-21.975568,344.930124,-349.469829,364.642248,h
-0.915562,-73.591894,562.583959,-567.461587,590.531811,h
58.422074,-101.253265,479.784829,-485.953701,567.676708,h
-5.98718,30.803138,392.515968,-397.422522,426.11481,h
31.158208,58.891633,170.647188,-175.427648,225.423122,h
89.223826,-80.224783,594.256933,-600.379039,725.846721,h
-13.653583,-20.947076,443.070721,-447.700493,478.194979,h
-37.074028,-78.1943,158.597311,-163.529499,219.889393,h
-56.4245,-240.22696,607.962997,-614.57666,770.880562,h
235.978759,927.685373,51.419912,-57.599869,341.617057,h
97.346971,133.389736,614.981267,-621.445454,767.789025,h
-59.230075,10.790503,191.325796,-196.560054,270.756261,h
-17.130329,-234.398782,355.799609,-362.074829,441.99633,h
-13.627256,6.862212,189.881266,-195.190348,239.017815,h
31.248795,81.384045,244.569038,-248.977627,270.567987,h
-71.51759,-102.956911,157.189673,-162.817626,281.65623,h
-10.584736,-64.362315,428.557867,-432.771947,463.61371,h
24.83068,46.416017,78.683604,-82.544692,106.970592,h
24.906717,38.296683,284.052002,-288.630679,311.438843,h
-120.901823,-282.499392,605.100783,-611.196909,816.325245,h
-11.724425,13.196149,392.564985,-397.386149,423.540289,h
20.302234,33.261611,338.463859,-343.200671,377.686842,h
-10.88923,-80.440077,205.095427,-209.430923,239.369422,h
-5.89694,18.842461,318.311794,-322.596715,348.36582,h
80.509359,52.89025,175.914528,-181.767128,257.264278,h
21.281362,52.592337,395.778459,-400.077756,424.805033,h
128.935248,106.673199,640.728895,-647.892657,820.816972,h
1.900233,28.845921,174.33126,-179.174421,203.341726,h
-46.203495,-180.808437,178.165328,-185.554603,274.657532,h
65.469962,-67.162522,440.554398,-445.788309,530.617229,h
23.275992,4.780633,231.741297,-236.229213,270.929119,h
22.574857,13.702254,365.524901,-369.840998,405.676437,h
-17.255037,36.14894,383.838394,-388.429368,410.278842,h
24.650547,98.631633,409.921174,-414.845221,443.67486,h
16.315745,43.734803,246.570423,-250.404317,266.074527,h
28.237798,98.641679,277.939941,-282.580106,318.296898,h
15.245684,16.119677,243.041889,-247.329927,264.981084,h
-8.482546,25.70398,393.982669,-398.338084,426.396787,h
145.930477,-401.849817,517.654907,-523.442728,676.488643,h
17.793878,-0.310557,240.279788,-244.865219,266.529017,h
-115.124048,-499.304175,486.826654,-492.839469,626.690623,h
-2.071706,60.668544,241.495514,-245.800526,281.30497,h
30.791187,-82.167624,299.439715,-304.546493,347.457013,h
16.521513,10.987091,205.508868,-209.877793,239.95295,h
-0.844375,-217.190165,453.70049,-458.977529,490.603564,h
-16.83207,-31.997907,412.494135,-416.97547,449.694603,h
28.902212,-7.771192,151.64815,-156.461346,190.239974,h
0.815796,-13.579798,203.093349,-207.600146,245.169194,h
-23.514668,-175.127311,183.158138,-188.088593,234.1944,h
32.248015,-21.905593,309.304264,-314.143787,359.860748,h
-38.990196,112.602182,270.306967,-275.502253,336.594976,h
80.006544,507.574198,389.329341,-395.180036,492.905633,h
-3.833894,38.518905,409.923599,-414.491883,438.491698,h
43.373497,45.765112,344.486719,-349.668842,419.654606,h
29.176915,-86.628348,476.853506,-481.83575,522.405576,h
28.989508,97.439116,324.722634,-329.465335,355.261114,h
-12.378794,25.341809,345.861448,-350.406696,363.105399,h
-51.081816,23.631755,349.691705,-354.513042,407.717659,h
-3.643542,-9.308041,404.014707,-408.721729,439.33971,h
-0.679484,-18.882125,130.095722,-134.652574,163.521704,h
63.614242,-50.768141,520.150792,-525.951084,595.80452,h
20.435428,90.046204,336.315596,-340.769565,352.023738,h
-11.974706,-36.492405,325.005997,-329.019159,341.947359,h
20.064943,40.012279,316.15158,-320.80179,348.50577,h
-44.660064,-338.672917,354.993686,-360.905695,423.825731,h
-68.178889,-730.18828,62.840362,-68.496547,196.205503,h
-4.048496,35.407968,71.796624,-76.262024,98.724818,h
12.763136,6.95505,272.016501,-275.877589,294.017876,h
129.04939,12.970636,640.695986,-647.728805,846.11929,h
-25.834404,-219.057835,503.442045,-509.881117,575.873119,h
15.790414,34.947936,365.852778,-370.440634,395.715413,h
-34.19432,115.221909,254.80771,-259.992951,320.00522,h
19.773785,-33.553981,346.243192,-350.781858,375.816227,h
-65.433242,-332.744627,485.684713,-491.660981,585.655222,h
-15.448334,19.933307,314.018733,-318.105853,343.268395,h
-24.949153,71.571111,355.287442,-360.323726,411.432734,h
5.489735,16.438201,211.550607,-215.903597,221.393506,h
-53.101906,-275.449772,643.107174,-649.69832,815.754361,h
9.227327,-63.087872,388.109631,-393.017917,418.858209,h
-8.541609,8.460549,356.535557,-361.214,385.237544,h
48.575192,188.384774,489.255856,-494.687047,599.827554,h
64.611557,-288.312674,548.773105,-554.214689,653.272753,h
15.958943,13.141069,92.858535,-96.988437,128.541379,h
-5.819171,58.096102,425.329844,-430.01279,458.282284,h
72.664554,-59.535782,230.875098,-235.753073,325.5244,h
24.302058,57.366389,146.157549,-151.413976,180.167752,h
20.003455,55.321703,258.510488,-262.861573,290.674325,h
40.150843,105.350605,452.097997,-457.131509,526.751118,h
168.514687,139.855828,277.849182,-283.743524,469.468734,h
98.918114,395.759926,360.757951,-366.628391,475.418155,h
-2.023555,72.260467,520.270824,-525.473038,556.383563,h
24.002414,-24.35835,365.491299,-369.60925,394.787899,h
-2.559625,-3.24136,299.727235,-303.863719,321.889518,h
12.321809,44.396273,247.348287,-251.623161,268.716771,h
-60.502094,-299.002892,596.285337,-601.804517,689.121529,h
24.945342,-5.317396,410.651753,-414.620054,439.756442,h
34.604816,-292.61249,644.045772,-649.863731,746.323199,h
13.238238,-29.796643,213.901173,-218.115599,243.871714,h
-30.081566,-174.439687,533.098392,-537.17512,580.877013,h
59.612859,-33.418188,452.968006,-458.356069,525.475636,h
-30.571736,-136.757882,299.970069,-304.783784,351.92172,h
78.709585,103.051654,467.881136,-475.73183,626.174126,h
23.989423,-41.545144,105.044898,-109.605388,141.436671,h
-59.025867,-377.27115,576.921875,-583.710648,690.715362,h
-8.907244,-102.524591,377.947516,-382.849046,408.432822,h
6.278165,-47.288451,311.586068,-316.192803,333.3576,h
31.685271,-36.962311,560.843767,-566.212605,601.831537,h
2.810772,-24.13353,426.786326,-432.296152,473.311635,h
22.956082,44.536396,293.239839,-297.553165,330.595325,h
-13.231309,-146.546394,213.680164,-218.593645,253.871883,h
-22.437852,66.801389,178.462721,-184.027973,232.172231,h
69.723186,114.702813,347.627447,-352.889764,434.587136,h
-9.287083,55.681103,170.087563,-174.931935,218.460797,h
-19.113354,-112.842764,514.042542,-519.418308,580.33211,h
47.373841,81.521743,481.473059,-487.182591,558.47692,h
-4.641203,4.32545,225.698171,-230.176735,271.482336,h
-15.729446,76.840529,138.573591,-143.467327,193.320253,h
-12.009174,-82.016243,473.905555,-479.652846,535.234184,h
5.060706,-17.107119,389.030389,-393.430145,416.409436,h
10.649861,-26.229138,101.652503,-106.508827,153.009368,h
-26.898403,0.721053,146.627974,-151.449137,217.417063,h
209.420185,-102.788209,468.260629,-474.148909,643.439728,h
-19.432224,-11.022598,182.033171,-186.439681,215.771095,h
-21.751787,-136.862498,308.776508,-314.410523,353.624326,h
45.706742,-27.686313,490.24018,-495.785687,556.490084,h
2.019571,-122.406975,367.932798,-372.926301,402.113955,h
-5.575125,-35.93659,266.843558,-271.703346,307.843452,h
-26.301711,50.136462,82.788565,-88.129343,136.931953,h
-5.072311,-60.969574,211.914684,-216.057057,239.370114,h
-19.562128,-39.104684,380.625613,-385.327611,417.856565,h
10.171468,81.47134,367.23201,-371.396034,401.453351,h
-11.079583,172.936093,184.594354,-188.886896,220.901776,h
-67.490572,61.333478,311.199127,-317.053632,403.401215,h
-0.019919,41.322575,352.07518,-356.386774,381.460981,h
-23.662759,-366.445313,427.685606,-432.862013,484.223036,h
19.941447,32.039476,411.999461,-416.400603,444.092284,h
-20.751528,-243.95035,144.361758,-149.301394,195.286823,h
71.533006,-119.027224,294.978645,-300.682288,387.605951,h
40.455511,-87.250327,715.85071,-721.331611,793.386657,h
6.007272,53.0929,406.354015,-410.684489,435.843393,h
39.481925,-7.895727,290.980552,-296.619763,347.129482,h
51.357212,-16.783746,260.137577,-265.575524,328.434765,h
-0.107041,-49.181236,110.337006,-114.510729,139.292912,h
16.36355,65.12511,305.032334,-308.873156,331.505864,h
39.282219,-201.434911,212.468767,-217.708394,289.256988,h
18.138209,-74.474374,364.870186,-369.508791,397.659466,h
-32.708394,-55.636763,122.870299,-128.242601,200.135873,h
-16.239708,19.540997,314.154872,-318.765591,337.572545,h
-143.471831,17.882212,461.946264,-467.762837,650.833853,h
-17.071439,24.059745,279.462414,-283.830819,322.559475,h
20.136476,58.937359,320.912122,-326.148631,351.482646,h
64.290608,-60.246616,538.933498,-544.697763,636.545819,h
-25.964481,-201.030997,317.444383,-322.784988,419.549471,h
25.05169,-12.702168,195.927855,-199.913304,223.370122,h
-62.745273,-26.566195,281.595608,-287.110977,434.847637,h
46.85388,132.926412,393.914599,-398.894938,459.891359,h
31.947158,114.955519,386.601015,-392.159166,419.071425,h
-11.764609,61.026039,358.198326,-362.562575,396.334274,h
-12.081574,40.556836,272.851176,-278.295531,304.120063,h
-18.08746,20.232778,333.925193,-338.372233,368.138566,h
-55.522967,-151.081769,595.933211,-601.1621,686.665134,h
-14.4408,-204.123573,478.105952,-482.90737,517.541111,h
-31.348214,-105.218103,519.905534,-524.456324,565.834498,h
-44.327857,29.983878,483.175318,-488.71892,539.252195,h
-16.419322,2.018532,239.872582,-244.191451,274.612672,h
153.769739,-2.454489,546.451984,-552.576169,710.512702,h
-8.08885,51.198036,317.071299,-321.286765,345.027465,h
32.144092,25.339903,391.402606,-395.786946,434.977194,h
33.916326,-343.48161,214.149376,-219.439579,267.896125,h
-7.647004,-10.38503,148.017252,-152.558342,186.972806,h
-88.89006,-134.849855,504.704017,-511.422469,699.112171,h
-4.174935,-34.101482,312.648508,-317.661236,329.259914,h
17.904729,-8.981896,193.4725,-198.099847,222.409007,h
13.609762,-8.169391,180.647183,-185.739932,211.151023,h
36.155175,-17.354629,418.723629,-423.500279,466.377889,h
-23.369522,-201.25547,386.492069,-390.833627,428.26186,h
-8.367537,94.659868,411.525053,-416.667512,441.889116,h
20.846097,5.355328,290.77565,-295.153582,317.730171,h
-5.251405,-9.959812,387.404513,-391.236156,414.896836,h
51.756103,225.56082,371.443145,-377.175194,442.545736,h
-147.03743,-523.158845,559.276954,-565.09907,822.97251,h
-31.446941,-133.943992,631.28177,-636.933972,704.282689,h
31.534756,87.721272,636.202873,-641.056253,680.300713,h
-12.17268,46.522019,420.404758,-424.853011,456.336844,h
5.291935,43.917534,325.427752,-329.810187,353.006677,h
-25.649767,-5.717673,333.516775,-338.101687,373.860222,h
23.183673,-31.62846,349.498928,-354.215648,385.642498,h
-7.393259,-61.277533,418.272083,-422.840367,447.075049,h
14.676186,17.304746,347.14611,-351.401932,384.027534,h
25.825397,37.230432,141.211504,-145.71449,168.05656,h
20.042426,40.096457,77.083189,-80.852305,107.831421,h
35.011675,42.366829,403.644741,-408.070824,433.626887,h
12.134575,84.269122,442.979442,-448.116185,479.342117,h
-6.143238,-1.808261,113.602961,-118.148555,134.657251,h
12.646742,6.619379,396.246286,-400.988122,434.62195,h
21.844278,40.253207,107.711217,-112.088109,142.361932,h
-2.62042,4.514071,379.603703,-383.37507,404.054544,h
-48.445288,-115.104129,102.150468,-107.125264,188.361391,h
94.277258,-66.957447,538.028328,-543.294109,639.249377,h
-7.273747,51.772557,292.364807,-297.67718,325.791309,h
118.823362,48.69401,521.985727,-528.316373,657.325579,h
-35.547225,-120.889352,52.555098,-58.203316,135.582512,h
-20.694716,-51.120094,401.49492,-406.533109,449.159919,h
-59.564361,276.386292,259.801039,-264.970865,340.043316,h
35.48643,35.057228,229.599269,-233.963691,269.69486,h
120.494791,-185.228458,402.340853,-407.790578,530.151654,h
26.933217,89.530399,374.016627,-378.430412,403.776897,h
-9.355153,15.375415,406.155522,-411.248098,433.243757,h
4.083137,102.076682,381.286217,-386.609502,417.208778,h
11.452493,17.161852,287.062653,-291.654147,310.431136,h
-12.444265,-5.32086,423.465638,-428.235706,460.407337,h
13.799595,-26.89719,357.188194,-361.579116,399.49544,h
21.612703,10.151203,385.463231,-389.889833,415.848598,h
25.723379,-149.849068,662.020649,-667.563039,720.75224,h
42.428317,-235.816466,581.661286,-586.656001,627.958484,h
-13.375416,-14.611754,345.925707,-350.222405,375.546027,h
-3.98874,146.060381,216.469458,-221.423643,270.638308,h
-13.385462,-58.215267,112.265471,-116.547967,143.44533,h
70.778178,193.702516,491.810804,-497.03796,571.727975,h
-11.103138,0.358708,378.670474,-383.186796,409.040079,h
-77.006806,-332.016646,489.433391,-497.037787,628.830572,h
-4.7453,6.308649,341.998975,-346.642256,384.721393,h
28.040517,-34.517001,366.682084,-372.16645,402.288719,h
63.939002,-10.365458,310.229179,-315.473482,394.043464,h
32.450318,156.141955,238.498027,-243.393495,261.4742,h
26.413602,76.133332,462.439206,-467.871956,502.334745,h
28.060262,-5.965703,375.296439,-379.935737,412.314175,h
19.085814,51.872843,311.796858,-316.301922,338.679153,h
23.270276,59.318583,319.284341,-324.180848,352.952117,h
-3.849829,-49.648024,224.280141,-228.526784,250.78277,h
89.512905,-99.631719,554.946134,-561.491035,700.358035,h
-28.973399,-100.275003,135.497815,-140.504135,185.571404,h
121.694063,229.849897,703.48404,-709.243629,858.361599,h
-27.513454,-99.795745,511.351628,-517.256362,579.232604,h
-4.874684,-173.838838,569.760884,-574.021383,599.907575,h
-75.046817,51.869206,580.580659,-587.599969,739.801508,h
-20.227409,-109.89412,502.189945,-507.572293,569.616778,h
39.761305,-79.442242,504.951007,-510.837555,575.000858,h
-18.789807,6.876069,233.986901,-238.662398,282.371913,h
-27.724071,-60.356082,363.438473,-369.087903,418.927145,h
-7.149906,-44.677385,247.688981,-251.946882,267.984113,h
-116.77348,-117.483621,261.602026,-267.006717,379.443315,h
-14.548707,-18.83917,266.735651,-271.026114,276.644541,h
-19.073863,-35.573033,376.461936,-382.433354,460.77713,h
-64.437659,-44.760869,238.836123,-244.159062,329.596971,h
-20.401134,-49.390295,306.246155,-310.733033,351.681312,h
72.216819,-43.579611,703.396225,-708.798145,799.818454,h
-1.126353,-182.20551,370.78895,-376.223606,406.32942,h
-4.253744,-9.932619,84.584701,-88.971639,105.062738,h
-76.907213,-458.497578,482.962796,-490.811237,677.123439,h
25.500638,111.286343,378.457605,-384.005883,439.421983,h
-61.203921,-248.219162,451.967746,-458.629733,552.667448,h
-11.796652,44.268621,161.090425,-165.408947,198.420623,h
3.983717,40.928014,383.961369,-388.136305,425.356171,h
18.726414,-0.910366,89.650777,-94.840174,120.371123,h
30.466774,179.85044,255.157065,-260.095488,309.900782,h
20.071351,8.526886,241.047606,-245.208165,274.866244,h
19.845492,33.8971,299.148557,-303.39364,343.788703,h
22.472147,-51.068825,265.750807,-269.920546,287.003417,h
-5.416642,97.433574,252.271122,-257.34222,281.192213,h
-5.003202,52.465724,383.144015,-388.219616,421.307329,h
2.504372,20.753086,167.990569,-172.572363,193.149299,h
12.386588,-1.763747,370.227246,-374.638952,390.336702,h
-68.549202,184.417685,588.903337,-594.692717,691.51938,h
-92.708712,-298.495401,310.672757,-317.618281,503.103082,h
115.10361,22.831201,513.664089,-519.947623,632.34958,h
29.584813,-15.645095,375.622411,-380.396462,414.164179,h
45.769789,-32.753774,193.050572,-198.501683,273.512473,h
41.998422,-387.857618,234.193188,-240.794899,305.809159,h
