@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute 0.599fM3Long+0.526fAlpha+0.521fDist+0.206fConc1+0.181fConc+0.119fLength+0.058fWidth-0.023fAsym+0.016fSize+0.008fM3Trans numeric
@attribute 0.722fAsym-0.46fM3Long+0.459fDist+0.169fWidth+0.116fConc1+0.104fConc-0.057fM3Trans+0.028fSize+0.015fLength-0.003fAlpha numeric
@attribute 0.495fWidth+0.437fLength+0.389fConc1-0.365fAlpha+0.331fConc-0.319fDist+0.234fM3Long+0.114fAsym-0.014fM3Trans+0.001fSize numeric
@attribute class {g,h}

@data
-2.207362,-0.293322,0.823332,-0.69275,0.204519,0.794906,0.958613,h
1.957335,2.011689,0.024305,1.735481,-0.005029,0.551838,0.807528,h
0.857828,0.153665,-0.968236,0.689209,0.986021,0.531254,-1.584599,h
-0.909361,0.009095,-0.481038,0.021379,0.65793,-0.058616,-0.457613,h
-0.840207,0.501679,0.838587,0.302168,0.003479,0.305097,-0.098764,h
4.360484,-3.103667,0.995864,4.866163,-0.902357,0.988526,1.839603,h
3.885528,-3.444591,2.056976,2.221975,0.06623,2.258827,-0.11672,h
5.843941,-2.339481,-0.794964,-2.510428,2.073001,-3.899968,2.690562,h
0.88448,0.257177,-2.663392,0.948044,1.06261,0.20385,-0.505798,h
1.182718,2.414798,-1.105858,1.686196,2.951357,-0.421578,2.818322,h
1.986013,-2.117511,1.874198,-0.741509,-0.261437,-0.656301,-0.171282,h
-2.237492,-0.752112,-0.446387,0.005473,1.377775,0.596497,-0.497464,h
2.373335,-0.051862,2.10844,-0.122291,0.846997,-1.137023,-0.338396,h
1.522788,-0.832479,-1.564251,0.722291,-1.627539,-0.612135,-0.775738,h
4.240377,-0.734684,1.159633,1.258711,0.444611,1.458482,-0.419709,h
4.984553,0.134031,-0.189797,1.961291,2.47646,0.518234,0.252684,h
-1.752118,-0.851701,0.932014,-0.477502,-1.104094,-0.07404,0.640547,h
1.909267,-0.278804,0.225356,-1.806387,-0.293991,0.629057,-0.245009,h
-1.864778,-0.292444,-0.622203,0.285807,-0.008218,-0.521743,0.140181,h
-1.471936,-0.793669,-1.637977,1.020746,0.784304,-0.747247,-0.469913,h
4.368053,-2.249079,-1.482133,-0.584782,1.685165,1.692499,-0.853537,h
-0.370027,-0.965283,-0.689674,1.404048,0.943361,0.616541,-1.289648,h
3.312305,-0.731184,-2.112195,-3.240479,2.049598,0.706954,0.488205,h
0.365245,1.294984,0.223007,-0.843652,0.44631,-0.280706,0.239489,h
-0.933042,-0.781971,-0.386934,0.615483,0.595756,-0.41784,-1.100482,h
-1.252659,-0.871708,-0.671042,1.076816,1.200508,0.157924,-0.889533,h
-2.259374,-0.529382,0.801999,-0.442586,-0.111553,0.199671,0.661063,h
1.629294,1.188386,-0.056112,0.665563,0.996682,0.67604,-0.29017,h
4.345683,0.142566,-2.612626,4.432718,2.255966,3.547943,3.482604,h
-1.642373,-0.076216,0.555277,0.173933,0.38539,-0.013427,0.042603,h
2.651802,-5.823336,-2.689332,-1.032328,-2.798677,0.132765,0.547329,h
3.231227,1.052761,-0.609671,1.747343,0.739517,-0.645903,1.287243,h
-0.866351,0.727779,0.609027,-0.10442,-0.364838,0.305201,-0.123863,h
-0.564261,0.859525,0.045793,-0.224403,-0.458157,0.198419,0.288446,h
0.491314,-1.567389,1.570839,-0.12615,3.0978,2.326639,-1.573581,h
3.895678,-2.594501,-0.913151,-1.627807,0.071712,-1.459884,0.405978,h
-1.710718,-0.18407,-0.172501,-0.154126,1.088534,-0.062996,0.300783,h
2.426275,-0.220533,-1.359577,-1.281095,0.816987,0.762689,0.48285,h
-1.163974,-0.091009,-0.884279,0.264954,0.673881,0.173826,-0.656544,h
3.994728,-0.777822,1.48981,0.984397,1.535602,-1.905394,0.419725,h
4.398327,-3.399691,0.570522,-2.467014,-1.141577,0.133976,0.294831,h
2.647658,-2.404587,-0.104883,-1.316877,-1.535934,-1.118642,-0.272697,h
2.434802,-1.001431,-0.809267,3.046393,-1.600607,4.240669,1.133446,h
-0.578813,-0.490637,-1.735542,0.518255,0.928885,0.316426,-1.242438,h
-1.657346,0.409055,-0.273155,-0.113539,-0.21021,0.047059,0.415856,h
-0.609609,-0.449488,-1.479867,1.395752,-0.019684,-0.784784,-0.827024,h
3.825954,-0.767887,-1.680434,-2.644111,0.892114,-2.950461,1.472882,h
4.685316,-3.844862,-4.426084,-4.933043,1.957642,1.158256,0.381478,h
5.153507,-0.079488,-1.538879,2.574334,2.211575,1.795202,0.499183,h
3.618713,-3.076572,2.286918,3.583984,-3.280667,0.090807,1.283503,h
-0.972554,0.028193,-0.057216,-0.574665,-0.648857,0.634623,-0.359787,h
-0.193765,1.319287,-0.466238,1.481562,-1.202762,-0.548804,1.672589,h
-0.920043,0.596419,-1.013515,0.905656,-0.906237,-0.635888,0.258704,h
-0.111807,0.699379,-0.312607,0.157352,-0.476341,-0.648515,-0.076178,h
-3.35113,-1.393424,0.992339,-0.37064,1.244124,0.969363,0.595215,h
0.828308,0.442394,-1.018328,0.248213,-0.277678,-1.642621,-0.293214,h
-0.807382,-0.618181,-0.547822,1.112758,0.940957,0.233035,-1.211408,h
1.016205,1.196693,-1.113953,2.144927,0.362505,-0.309982,1.495573,h
3.943357,-3.118785,1.993434,0.174699,0.46447,-0.648732,-0.756821,h
-3.269811,-0.379878,-0.646655,-0.341894,-0.101262,-0.230994,1.187581,h
2.746153,1.553026,-0.859031,2.359667,1.927495,0.812135,-0.489524,h
-0.738015,0.305492,-0.389668,-0.115826,0.602285,0.329607,-0.512513,h
-0.553015,-0.156967,-0.951726,1.225386,0.502566,-0.326688,-0.53497,h
-0.521833,-0.399934,-0.526915,0.156597,1.291297,0.122007,-1.3714,h
0.131876,-1.110059,-1.191975,1.400257,-0.228507,-0.09311,-1.538221,h
4.471286,-3.334241,-0.023944,1.480542,-3.309789,0.063457,0.669457,h
-0.824801,-0.002125,-1.37795,0.661325,0.939963,0.142402,-0.691096,h
1.76551,-0.333742,-5.350887,-1.60894,2.537914,0.223529,2.502187,h
5.396782,-5.427592,1.605839,1.307565,-0.374354,-2.204999,1.388839,h
0.356254,-0.546891,1.00475,0.254956,-0.607224,0.229731,-0.754467,h
1.653755,-0.460468,0.447884,3.847825,-1.609039,2.661188,1.453765,h
-3.180123,-1.441101,0.786828,0.101358,1.37258,0.561268,0.181073,h
4.783144,-3.074002,0.946427,2.053297,0.569848,-0.267299,0.787748,h
3.282783,-2.25461,2.879054,0.313889,-0.546474,1.578202,-0.343568,h
-1.827699,-0.541023,-0.888736,0.087655,1.198551,0.179422,-0.415181,h
3.792145,-3.519014,1.364705,1.918246,0.095293,-0.397323,-0.647794,h
0.11555,-0.183161,-1.908494,1.766499,0.426162,-0.801279,-0.670065,h
-2.01612,0.271263,0.474065,-0.211087,-0.026645,0.176437,0.976532,h
-1.910866,-0.989317,-0.480714,0.035719,1.22559,0.02435,-0.513151,h
0.145103,0.294313,0.133183,0.759225,0.289193,0.306157,-0.916247,h
-2.359241,-0.552542,0.411386,-0.869377,0.859009,0.397834,0.502927,h
2.345947,-0.365835,1.282481,0.980263,1.224224,-1.104986,-0.448142,h
3.310735,-1.093441,-2.874872,-2.480559,3.321349,1.536885,-0.312038,h
0.317928,-0.391737,-1.157781,1.602143,0.390982,-1.091574,-0.658542,h
-2.389754,-1.452264,-0.079444,0.264682,1.894916,0.316422,-0.640433,h
-1.011022,0.628943,-0.153417,-0.139354,0.279095,-0.003831,0.482005,h
-0.009052,0.771756,-0.683665,-0.206235,-1.610891,0.23898,-0.062745,h
4.57693,-3.645452,3.284098,2.66292,0.367419,2.775943,0.520384,h
-2.847748,-0.626448,0.331189,0.357706,1.057128,0.364909,0.634508,h
-0.946956,-1.628916,-0.446755,-0.08086,-0.2693,-0.116667,-0.3959,h
0.710344,-1.76247,-0.070958,1.186615,-0.426795,-0.115633,-1.431359,h
3.742974,-2.142578,3.63517,2.12946,3.080931,-2.737123,2.353918,h
0.362529,1.147452,0.042202,-0.408651,-0.533078,-0.510272,-0.41553,h
-0.2799,-2.435387,-0.629089,0.128432,-0.779956,-0.988342,-0.314285,h
3.311902,-0.675054,0.861402,1.230917,1.754624,-1.186814,0.308978,h
-2.614162,-1.033255,-0.850867,1.263051,1.140986,-0.0488,0.094553,h
-1.225901,-1.334796,-0.993124,0.130095,1.025617,0.332145,-1.349821,h
0.300799,-0.776582,1.277404,-0.20016,-0.112659,0.570671,-0.285726,h
-0.995605,0.004396,-0.866206,0.362973,0.893509,0.15396,-0.586587,h
5.256574,-4.947468,-2.291548,-5.306111,-1.616454,0.238296,1.366672,h
-3.876734,-0.899844,-0.119871,-0.520522,-0.459925,-0.733446,1.798307,h
-1.418949,-0.599323,-0.346266,-0.25995,0.259782,0.274601,-0.269819,h
0.884453,0.320329,-1.082938,0.3237,0.85918,0.092673,-1.033786,h
0.076877,0.209899,-0.320439,0.00984,-0.230962,-0.513892,-0.530579,h
2.217161,-3.807862,0.10165,-0.700973,-3.181559,1.325647,0.065355,h
-0.556625,1.22975,0.371419,0.107517,0.544573,0.260563,0.658205,h
-0.534479,-0.741835,-0.733558,0.251443,-0.038474,-0.472773,-1.066884,h
-2.112031,-1.702384,-1.730618,0.407611,0.365194,-0.345478,-0.440683,h
3.925964,-2.436594,-2.577999,-0.772196,-0.686616,1.086831,-1.064588,h
-2.984581,-0.741802,1.112123,-0.361829,1.120568,0.165848,0.527845,h
-0.066631,-0.663498,-2.544949,2.791917,-1.174836,0.776532,-0.579385,h
-0.395438,-1.719454,-0.859658,2.612214,-0.406971,-0.152367,-0.532021,h
-1.181438,-0.31239,0.532599,0.227325,-1.132057,-0.480624,-0.074581,h
3.862238,1.661543,-2.669215,-0.541925,2.268628,0.58804,1.711498,h
4.918185,2.381831,-4.371256,0.545548,0.986864,0.440725,2.608158,h
-1.341989,0.336487,0.0875,0.203582,0.78129,0.278867,-0.299543,h
2.653281,-0.043911,-0.672148,-0.956241,1.48938,-0.144923,-0.646713,h
-2.12659,-0.081061,0.888137,0.019034,-0.262797,-0.246841,0.799613,h
1.277688,-1.459772,-1.10381,-0.224672,1.769309,-1.590526,-0.403709,h
3.643956,-2.431038,2.922778,0.517709,-0.923692,-0.086906,0.232582,h
1.694813,-2.671708,-0.269565,-2.254795,-0.438184,0.141066,1.157903,h
-1.23364,-0.993139,-1.359534,0.792308,0.759966,-0.993366,-0.890123,h
-2.091016,0.456241,0.00511,-0.515533,-0.649776,-0.255096,0.598085,h
-0.048114,0.309468,0.273056,-0.759068,-0.416682,-0.886085,-0.170966,h
1.11745,-1.645766,1.317716,-1.79936,0.02485,1.571997,-0.383625,h
2.349159,-0.168361,0.764995,1.523825,-2.189,-0.139776,-0.080238,h
-2.058532,-0.127931,0.770738,0.052909,0.300576,-0.023201,0.309542,h
4.798286,-3.357148,-2.425078,-2.725628,0.657507,2.467746,-0.292002,h
-0.813871,-0.953796,-0.85191,-0.065009,-0.242126,-0.460693,-0.626321,h
1.952727,-3.753368,0.441005,-1.110978,-1.546536,-0.704845,0.931958,h
0.470805,0.000967,-1.217476,-0.314892,-0.763662,0.525614,-0.758045,h
-0.503321,-0.565605,-0.5078,0.094384,-0.245789,-0.120166,-0.670971,h
-2.053172,0.154434,-0.098121,-0.409108,-0.337498,-0.203686,0.796647,h
1.065026,-3.085645,1.352152,0.200851,-0.442021,0.35485,-0.418757,h
-1.556155,-0.988417,-0.643826,1.484785,-0.155357,-0.564811,-0.350706,h
-1.018179,-1.298051,-0.480966,1.056905,0.765962,-0.003573,-1.239476,h
1.228472,0.885805,0.907998,1.174676,0.02743,0.276849,0.722091,h
-1.015598,0.614578,0.107879,-0.418445,-0.671109,-0.079274,0.083458,h
1.3522,1.548415,-0.4294,1.379523,-1.028648,0.43572,0.845702,h
6.013921,-5.623885,3.442643,3.203846,-2.583279,-1.461555,2.450817,h
-2.393392,-0.679416,-0.573964,0.949179,0.221314,-0.507354,0.363712,h
-3.815419,-0.562969,0.255315,-0.493534,0.082835,0.440308,1.777942,h
-0.607239,1.136221,0.025551,0.230091,0.033304,0.3822,0.087008,h
0.644194,-2.336954,-1.036686,-0.824414,-1.074356,0.171382,0.214071,h
1.512841,0.884,-0.046398,0.998269,-0.065865,0.394031,-0.420108,h
2.001762,0.036186,-1.060601,1.905536,-1.346822,3.856262,0.716335,h
1.129385,0.089222,-0.352443,0.898027,0.717359,0.211024,-1.158381,h
-1.673637,-0.144993,0.977786,0.080809,0.538631,0.183588,0.232788,h
0.718429,-0.243959,-1.765361,0.493451,1.001872,-0.094794,-0.276242,h
0.325443,-1.602277,-0.496959,-1.2217,-1.22096,0.604277,0.077108,h
1.878103,-1.948313,0.070147,1.193188,-0.761875,-0.01849,-1.462739,h
-1.00503,-0.00699,-0.074986,-0.553657,0.250614,0.379102,-0.451411,h
-2.33881,-0.512038,0.719841,-0.957816,-0.226582,0.381101,0.728906,h
-1.469361,-0.034101,-0.633167,0.624911,0.003485,-0.140084,-0.240876,h
-0.870095,-0.747542,-0.048417,0.517579,1.324441,0.297767,-1.124833,h
-2.06504,-0.091196,0.142189,-0.786452,0.168564,0.005174,0.321393,h
-1.691278,0.023482,0.551443,-0.202908,0.906128,0.565782,0.106499,h
-2.157837,-1.418541,-0.654966,0.197217,1.369541,0.535912,-1.043298,h
3.635724,-2.547929,2.910971,2.150883,3.028052,-1.33762,1.236093,h
-0.315133,1.101594,0.019796,-0.47107,0.296375,0.734065,0.36447,h
-1.724836,-1.120902,-1.013107,0.067934,0.653576,0.345057,-0.773765,h
0.827703,-0.6658,-0.63222,0.467043,0.04047,-0.13506,-1.603618,h
-0.028781,-2.405234,-0.854103,-0.427503,0.615727,0.196713,-0.908554,h
-3.080193,-0.247308,0.489697,-0.709883,0.533345,0.435212,1.237577,h
-0.829552,0.920127,0.15747,0.227304,1.08543,0.263739,0.258056,h
4.330065,-2.319505,-2.434272,-0.692883,0.664364,3.351887,-1.217641,h
1.726212,-0.748693,2.081559,0.085795,-0.341575,-0.414112,0.04167,h
-2.701635,-1.528192,-0.028792,0.846595,0.319031,0.059405,0.199111,h
-1.65824,-0.559976,0.495624,0.134677,-0.682701,-0.172267,0.215607,h
4.440428,-4.203806,0.3961,5.673214,-1.332648,0.0127,1.474275,h
-3.120213,-0.720972,0.21218,-0.154785,0.816367,0.225351,1.121842,h
-0.746444,0.859061,0.60494,0.260288,-0.578541,0.615015,0.085248,h
-0.142032,-0.636835,-0.728911,1.52494,-0.232123,-1.528975,-0.215892,h
-3.292366,-0.741762,0.254226,0.227329,-0.117288,-0.427127,1.261116,h
4.406378,-2.319793,3.059445,0.112583,0.404081,1.917638,-0.116057,h
1.201863,0.127214,-0.650854,-0.48331,-1.882841,-0.796427,-0.432938,h
-1.731433,-0.219948,0.036914,-0.496388,0.817659,0.639927,0.085287,h
-0.872641,0.930693,0.570496,-0.155685,0.096932,0.580778,0.12718,h
-0.226319,0.761106,0.475125,-0.930769,0.028585,0.397217,-0.17626,h
-0.384483,0.17825,0.405124,-0.476472,0.167062,-0.226748,-0.573222,h
-0.76867,-0.319303,-1.317261,1.854737,0.352373,-0.361,-0.802882,h
-0.238318,-0.371109,-1.347538,-0.023872,0.433387,-0.063093,-0.915868,h
-2.605207,-0.924513,-0.487812,0.980376,1.537444,0.248254,0.192309,h
0.510027,0.880173,-1.122382,-0.033385,-0.529856,-0.160042,1.043946,h
0.914218,-0.086335,0.323494,-1.301369,0.320274,-0.77083,-0.737275,h
2.330235,-0.416662,-0.258012,-0.995945,0.383954,-1.841469,-0.460228,h
-1.671983,-0.618692,-0.275079,-0.631411,1.255207,0.678338,-0.506035,h
-0.800156,0.653818,0.446545,-0.55859,-0.04975,0.199095,-0.162818,h
0.600125,0.439563,1.463744,-0.784544,0.328618,-0.736637,-0.5303,h
2.060691,1.080745,-0.205233,1.180423,0.213102,0.040788,-0.229344,h
4.775534,0.807432,-3.066397,-0.858827,2.080087,0.96632,0.394388,h
-1.487121,-0.558528,-0.579,-0.166112,1.262593,0.199715,-0.625007,h
-0.468936,-0.963578,-0.623334,0.113609,1.68054,-0.155949,-1.621885,h
-0.610755,-0.502708,1.372513,-1.565888,0.711796,-0.843087,0.536049,h
-1.971434,-0.499348,0.989962,-0.224045,-0.377577,0.337816,0.343679,h
-3.324966,-0.920166,-0.907361,-0.155154,-0.102357,-0.270279,0.849812,h
-1.307715,-0.773555,0.17154,-0.663674,-0.403003,0.154336,0.217964,h
3.554273,-5.2797,-1.207501,-0.767717,-1.379073,0.1844,-0.999542,h
2.821841,-3.008779,1.423621,-0.479864,-1.609658,2.598058,-0.519722,h
-2.675523,-0.159087,0.819563,-0.951373,0.154077,0.229636,0.990122,h
2.618032,1.05253,0.48633,2.279015,2.396188,-0.104904,1.263555,h
2.196049,-1.452124,2.247094,-0.172882,-0.490369,-0.075004,-0.515886,h
1.971444,-2.20385,1.10919,-0.288089,-0.215147,-0.609545,0.209742,h
-0.146556,1.27154,0.126105,0.499056,-0.682724,-0.690173,0.334008,h
1.23365,-1.375804,-1.19078,0.383169,-2.04197,-0.350754,-0.682052,h
-1.584862,-0.672796,-1.438471,0.913496,0.719923,-0.349281,-0.469123,h
-2.422501,0.534741,0.349471,0.249911,-0.215886,-0.013186,0.654711,h
3.270824,-4.524943,1.498937,-2.709028,-1.143103,0.230019,1.204638,h
1.161405,-0.227352,-0.944171,0.698405,-0.539422,-1.6836,-0.11535,h
-2.121315,-0.628535,-0.303528,0.823259,0.984786,-0.112272,-0.130473,h
1.906503,0.633683,0.587004,-0.694419,1.589072,-0.3805,-0.339164,h
0.879339,0.145173,-2.010902,0.940303,-0.390078,-1.171893,-0.599104,h
1.395992,-1.432503,-2.132634,0.741116,-0.456664,-0.418491,-1.164175,h
-1.969351,-0.15572,0.711693,-0.114785,0.129225,0.289544,0.143093,h
5.958736,-5.621644,2.346953,2.129228,-0.252223,0.511492,-0.479559,h
5.099345,-2.863134,3.806394,1.898454,-0.692031,-0.279366,0.072266,h
-1.010616,-0.109535,-0.909076,1.722037,0.762539,0.536257,-0.352492,h
4.407411,-1.192443,-0.055414,-1.243456,0.213447,0.960735,-0.231489,h
0.28223,1.715394,0.166177,-0.520071,0.393411,0.585171,0.237226,h
-2.156484,0.357364,1.301579,-0.663349,1.05919,0.922596,0.734113,h
-0.709678,-0.329865,0.431124,-0.079271,0.432963,0.748329,-0.769209,h
0.428597,0.351185,0.572005,0.430019,-1.232876,-1.467912,0.094883,h
1.342642,-2.048519,1.293578,-1.288948,-0.380865,0.151208,-0.316783,h
-1.118242,-0.560279,0.141903,-0.350295,0.314063,0.66085,-0.312021,h
4.607418,-1.500232,-2.17091,-1.749912,-0.414456,-0.564124,1.026607,h
-1.865282,-1.336071,-1.53069,0.917277,-0.19023,-0.85287,-0.384446,h
2.363448,-1.689323,1.594883,0.361306,-0.850572,1.054803,0.464709,h
-0.804984,-0.202928,-0.453835,0.216839,0.786265,-0.280003,-0.500313,h
5.742597,-4.142839,3.167237,3.245013,0.137967,2.126602,0.188549,h
2.950032,0.828438,-1.227428,-0.339155,3.37163,1.739256,1.047806,h
-1.600165,-0.38026,-1.231387,0.422537,0.182122,-0.547533,-0.506457,h
-1.738622,-0.17558,1.002988,-0.0964,0.334832,0.185576,0.25497,h
-0.420679,1.093338,-0.285803,-0.588918,0.266602,0.389412,-0.075314,h
1.850876,0.161674,1.035908,0.478646,1.195872,-0.563781,-0.545776,h
1.937033,-1.43502,-0.184416,-0.304084,-0.364057,-0.308828,-1.455712,h
-1.874884,-0.579494,0.312005,-0.486577,0.063799,-0.122476,-0.238714,h
-1.515018,-1.907487,0.624845,-0.194547,-0.374728,0.397986,0.651214,h
6.448146,-0.513361,-8.81139,-1.015836,1.386912,4.386091,5.808734,h
1.745507,0.346064,-0.36827,2.107157,-0.375333,-0.010831,-0.638595,h
4.131394,-0.916009,1.379982,1.368882,-0.075158,2.094362,-0.251865,h
4.258313,-1.573448,1.969863,2.183793,2.48852,-3.432079,1.511455,h
1.50932,-0.01393,0.913743,-1.828348,0.537506,1.139418,-0.127595,h
-1.675462,-0.253291,0.529621,0.599704,1.363493,0.755451,-0.145785,h
-2.554626,-1.76239,-0.805005,0.571987,0.956786,-0.165455,-0.345812,h
-3.62507,-1.351922,0.283469,-0.486013,1.304767,0.391572,0.497913,h
4.96056,-5.458892,-2.256913,-2.940888,-1.217161,1.563661,0.455078,h
-1.755523,-0.803262,-0.851186,0.426023,0.094746,-0.449569,-0.28728,h
-2.23469,-0.682356,0.928159,-0.58114,-0.332827,0.028873,0.746468,h
-0.458434,0.357437,0.135597,0.635519,-0.251425,-0.119453,-0.680243,h
2.921182,-3.114245,1.003958,1.275936,0.060008,-1.010694,0.291318,h
4.10592,-2.972121,-0.46419,-2.039535,-0.112439,2.249195,-0.677424,h
-0.722974,0.706537,-0.828117,0.200708,0.389164,-0.003052,-0.043576,h
2.395201,-0.68979,-0.11023,-0.763998,-1.100153,-0.229227,-0.87666,h
1.122421,1.344205,0.185136,0.041899,0.261527,1.280529,0.554769,h
0.621308,0.263744,-0.037666,0.419872,0.553031,0.122929,-0.949839,h
-3.129581,-1.115672,-0.710774,-0.050948,0.68605,-0.176271,0.267323,h
-1.68606,0.167447,1.023234,-0.247495,-0.082414,0.176935,0.058154,h
0.027741,0.371879,-0.400857,-0.333195,-1.146543,1.38755,0.590059,h
0.393093,0.51731,-0.032069,-0.354471,0.12012,-0.155244,-0.557598,h
4.951635,-5.374143,-2.496854,-2.848992,-1.26752,1.449356,0.474408,h
-1.977298,0.401009,-0.285528,0.396047,-0.117844,-0.125506,0.075987,h
-3.575225,-1.846502,-0.090474,-0.597998,1.648425,0.536229,0.311444,h
1.5224,2.292404,-0.368134,2.047599,1.372354,-0.166627,2.113076,h
3.802484,-2.990335,1.198923,2.099216,-1.505932,-0.487053,0.686656,h
-1.469538,0.329461,-0.195097,-0.432901,-0.149745,0.203158,0.852531,h
-0.675308,-0.236599,-1.058774,1.485752,-0.098165,-0.437184,-0.735392,h
-2.853899,-1.26217,-0.42647,0.845663,0.986621,-0.109551,0.171338,h
4.669955,-3.94716,1.727734,0.383045,-0.314913,1.437268,-0.063697,h
-0.069808,0.146774,-0.699676,0.236517,-2.090371,-0.304035,0.049651,h
0.908019,-1.229034,1.084537,-1.012341,-1.006569,-0.32432,-0.246338,h
3.742354,-0.735445,0.645187,-2.603548,0.700012,-0.919776,0.011413,h
-0.013671,1.35856,-0.394468,0.608243,0.371681,0.21542,-0.324091,h
-2.872899,-1.084054,0.352078,0.203853,0.276315,-0.089098,0.278232,h
1.516263,-0.124616,-0.683528,1.649105,0.383839,-1.515062,-0.279061,h
-0.036877,-0.313989,-1.709409,-0.487979,0.396542,1.136085,-0.703755,h
1.078066,0.670201,0.039034,-0.756595,-0.063824,-0.100204,-0.619146,h
-0.852603,0.125596,-0.270445,1.391319,0.883259,0.312839,0.109932,h
-1.784514,0.325429,1.168989,-0.663825,0.341705,0.668606,0.535485,h
1.71072,-2.142792,1.944972,0.158602,0.077468,1.772886,-0.420724,h
-1.164401,-0.003982,-0.342218,-0.341531,0.480381,-0.068363,-0.36781,h
-0.795591,0.186598,0.488992,0.143667,0.202129,0.106748,-0.149767,h
-0.048865,-0.843502,-0.417768,2.003233,0.945371,1.144427,-1.274234,h
0.551547,-1.028885,0.598662,-1.373992,-0.366902,0.129001,-0.268365,h
0.136957,-1.104098,0.833862,-1.816782,-0.380622,-0.043685,-0.440415,h
3.460362,-4.866777,0.001569,-1.88212,-0.408607,-0.240912,-0.530861,h
0.616012,0.350472,-0.094094,-0.827543,0.577102,-0.137909,-0.470394,h
-0.476051,-0.104747,-2.295501,0.785034,0.193206,-0.134354,-0.557168,h
-1.847908,-0.591722,-0.513906,0.113809,1.109678,0.580346,-0.838647,h
1.918637,-0.045088,-1.03132,2.16194,-1.405585,3.938214,0.856582,h
-2.109441,-1.44764,-0.518107,0.583637,0.985337,0.294268,-0.888408,h
-3.582529,-0.094638,-0.231729,-0.26081,-0.603877,-0.373199,1.563611,h
-0.345947,0.330794,-1.134122,-0.222433,0.020969,0.053537,-0.314487,h
3.687199,-1.180159,0.196689,-0.622783,1.307111,-3.916046,0.843081,h
3.776557,-4.734263,-1.702082,-1.42881,0.041525,0.500506,0.216713,h
0.840839,0.207888,-2.870774,0.368067,-2.919156,1.898646,1.059495,h
0.945366,-3.093457,-1.273928,-0.201829,-0.031253,0.443887,-0.133328,h
-0.375507,-1.493883,-0.338316,0.021546,-2.20947,-0.969695,0.196787,h
5.919994,0.329375,-6.325733,-2.862551,3.114741,1.463434,3.584552,h
2.996001,0.719269,-3.608791,-0.562405,3.971549,-0.027022,2.525269,h
2.059024,0.816591,1.06763,3.538893,1.655741,1.369755,1.775617,h
-3.027262,-0.960378,-0.20337,-0.26402,1.724983,0.298936,0.261756,h
1.258221,-0.390661,0.262413,0.394698,-1.990238,-0.730098,-0.416121,h
-2.478323,-0.611853,0.2153,-0.84271,0.285682,0.376819,0.698538,h
2.952853,-1.200323,0.78749,1.811524,1.765537,-0.381316,-0.90342,h
-0.916775,0.657327,0.155518,0.185921,0.157337,0.276068,0.108244,h
-2.139576,-0.272288,-0.270716,-0.382317,-0.116901,0.133611,0.083155,h
2.838119,1.284041,-0.836934,2.487443,1.400833,-1.243396,0.50831,h
2.841995,0.324236,1.01486,0.49082,0.99133,-0.632813,0.401723,h
-2.164479,0.023587,1.658866,-0.651946,0.422492,0.615158,0.796231,h
0.630025,0.158591,-1.386422,0.759448,1.088722,-0.477308,-1.005831,h
0.44681,0.678938,-1.555425,1.307119,0.438146,0.689698,-0.262146,h
-0.432792,0.186566,-1.508183,1.634562,-0.463672,-1.043021,-0.366243,h
-2.313497,-0.103512,0.929425,-0.524435,0.644715,0.585941,0.672955,h
-1.397436,-0.742656,-1.655513,0.462569,0.834413,-0.160224,-0.68665,h
-0.861997,0.120025,0.207574,0.692837,0.635544,0.748552,-0.685111,h
5.695452,-2.65965,-2.725676,-2.065138,-0.001785,0.454355,0.273216,h
4.57443,1.336165,0.348917,2.802555,2.948609,1.769902,0.329531,h
-0.297725,-0.663424,-0.581439,1.516652,1.018205,-0.289545,-1.342162,h
2.266274,-2.708913,1.772451,0.008916,-2.10944,0.697036,-0.57455,h
2.690707,0.295974,-1.249164,1.619901,2.420413,0.13841,-0.439965,h
3.214094,2.055542,-1.441988,2.867959,2.759249,0.708219,2.231985,h
-1.308157,-0.649436,0.082663,-0.750032,0.962004,0.799507,-0.989218,h
2.735515,-1.904346,1.938232,0.560909,-1.040468,1.991003,-0.416712,h
-0.961188,-0.294234,-0.653243,1.059213,-0.592924,-0.07267,-0.25898,h
4.293462,1.201191,-0.865709,3.139092,2.035138,0.977363,1.223507,h
-0.999371,-1.042979,-0.979431,1.577267,0.201591,-0.059334,-0.70946,h
2.334334,-0.855919,1.935241,-0.335223,1.11679,-4.121775,1.787726,h
-0.526247,0.367255,0.974633,-0.199868,-0.117057,-0.202557,-0.189222,h
