@relation 'magic04-weka.filters.unsupervised.attribute.Remove-R3-5,10'

@attribute fLength numeric
@attribute fWidth numeric
@attribute fAsym numeric
@attribute fM3Long numeric
@attribute fM3Trans numeric
@attribute fAlpha numeric
@attribute class {g,h}

@data
139.143,89.1839,-0.2938,-127.256,-61.0442,74.7645,h
262.203,82.2943,-299.738,-152.016,34.0519,63.2988,h
53.0516,38.4292,27.9866,-31.242,-17.542,61.0381,h
26.2937,8.8099,4.8377,23.1861,5.0235,78.6196,h
25.4324,11.2989,35.7883,-9.5642,9.2598,27.1422,h
139.579,31.3385,-119.3575,-101.9453,-37.5224,9.2489,h
50.2046,5.2882,32.5993,14.9702,8.3292,32.6903,h
84.8819,25.1165,-43.2873,-51.8796,21.2441,16.7833,h
161.6096,37.6592,-145.8625,-97.9689,28.9056,82.6862,h
216.2929,78.3016,-247.2998,-144.6507,-82.8763,70.8438,h
18.784,14.837,-4.7494,-10.8727,-8.938,15.3501,h
186.925,116.872,-145.119,-179.701,-97.705,49.6546,h
26.8397,15.8453,24.3226,21.3578,-5.1293,19.3678,h
38.7404,9.7005,24.4515,29.2222,11.9426,15.4031,h
121.365,34.3858,-188.854,92.6046,-9.7029,1.857,h
31.5058,28.4885,11.8224,25.4775,16.6744,84.0498,h
72.5875,17.0188,26.8902,65.9551,-12.4688,87.3017,h
156.2011,27.1467,133.8251,115.19,-4.9812,76.5776,h
33.7861,11.5953,34.8428,28.716,-7.3763,4.4966,h
86.0727,22.7684,-101.9057,39.754,12.5034,29.3861,h
155.425,130.67,-101.842,-109.775,104.014,71.937,h
33.3877,15.0465,13.2927,-12.1814,-2.9696,66.4296,h
23.2673,10.2974,9.075,17.7489,8.6035,74.2971,h
23.3243,12.847,-0.9019,10.5773,4.3234,28.6045,h
29.3197,13.9099,10.4261,-17.7753,7.3649,60.7877,h
98.2181,41.343,1.0494,99.4825,-35.019,62.4958,h
171.115,41.1314,-219.634,-148.374,-42.1235,79.146,h
18.936,15.0925,-2.7392,-7.3072,-7.9778,36.3083,h
33.2105,14.3545,19.7393,17.8089,-8.3054,7.777,h
120.799,70.0465,-54.7731,-128.048,53.8411,46.2106,h
32.2872,15.644,-5.6041,-3.8032,7.1785,74.4547,h
43.2905,12.3187,-68.2391,23.8963,-11.9421,50.8834,h
72.9287,23.3978,77.6365,26.9049,-14.932,15.5734,h
79.3454,44.406,29.2943,55.6687,42.4356,29.2167,h
262.0263,131.227,365.6528,-134.5952,110.0008,62.2396,h
79.2916,17.213,56.3301,51.3347,-7.1871,56.7018,h
28.6404,19.121,25.9066,18.6593,4.2748,2.5401,h
172.628,30.6869,-219.128,100.466,-27.6755,49.158,h
38.4459,11.8371,54.363,16.3965,-7.4008,77.696,h
37.0402,19.0194,-0.2769,25.4779,6.1243,24.348,h
37.3442,6.4684,44.0179,-32.3971,-7.391,58.6265,h
35.0215,23.4708,22.2754,21.2653,4.5088,77.8227,h
21.0383,10.204,3.8903,27.5413,-9.9291,9.9481,h
67.4516,2.7156,50.6202,47.8936,-5.706,26.8693,h
31.2921,14.1216,-36.8947,20.1293,-9.0478,81.8892,h
65.8793,11.4066,50.1926,62.4208,12.4883,37.1496,h
32.1076,12.2886,-5.8487,18.745,-4.5997,52.3273,h
77.6685,17.3999,-61.7106,-91.2394,-11.2495,81.6697,h
157.757,106.801,59.7534,121.385,127.381,82.3074,h
98.2442,13.6592,83.6413,65.6691,4.7823,40.455,h
43.1087,32.15,-49.1003,-17.2738,-12.26,19.4398,h
69.6536,32.811,-81.4523,-54.0003,-25.4955,4.42,h
31.7098,22.6711,-13.2523,11.6054,-9.448,24.256,h
33.9844,5.0908,-1.2112,17.0061,-7.9458,46.603,h
38.0172,27.9321,-10.9459,-5.9003,-13.3226,67.724,h
94.1134,65.5206,-43.3921,76.8913,-36.4567,29.067,h
45.9681,14.2485,49.9158,24.3286,10.3351,61.0296,h
18.8087,12.4114,-0.5259,3.3669,-4.2071,11.8816,h
92.1716,29.656,-57.2482,-83.8979,-12.6771,61.762,h
13.2692,10.2416,-13.1505,-6.6979,11.1068,76.291,h
50.3019,18.0709,-52.5263,-31.6676,-14.9167,40.14,h
14.4194,12.9566,-25.1584,-20.687,6.5382,77.9739,h
268.5557,134.0939,325.4172,113.3479,-101.6647,75.2391,h
33.7199,10.0718,6.6167,24.4273,-7.3688,57.7589,h
26.3044,9.7314,4.1134,20.7233,7.8621,14.677,h
38.5399,20.4511,-2.0651,15.7963,-19.8976,86.2652,h
37.1336,11.9656,-27.2052,-18.2535,-6.1182,74.435,h
27.3633,9.1348,1.8996,19.6324,6.7098,15.1147,h
35.8515,18.2228,-8.7034,-0.2338,-12.0113,9.8815,h
16.6215,10.9203,5.4793,-8.6909,-7.7714,43.4992,h
17.4056,11.1011,-0.419,4.4867,-4.9833,14.327,h
195.4811,89.403,162.3306,149.797,-98.9363,85.6807,h
44.3788,14.3154,33.1641,36.0734,9.8899,60.4565,h
12.5671,11.8738,16.2799,-10.1284,0,52.8294,h
25.8724,13.4735,13.6769,-13.675,-8.0402,4.6845,h
19.4632,10.5655,7.1088,-16.5797,9.3113,64.519,h
32.682,13.5461,14.9522,9.8967,8.3052,75.265,h
30.1788,10.6125,23.7772,16.4568,-8.6961,80.6957,h
23.0384,14.3798,-3.4681,16.5478,-6.0391,61.9346,h
29.1979,5.5862,14.6833,13.4088,-8.3881,83.602,h
41.9892,11.468,35.877,11.3109,18.5477,70.9603,h
35.2705,19.3642,-40.5453,-27.359,16.449,80.8997,h
12.9526,9.8511,11.4097,8.4522,8.6573,85.4342,h
20.7517,14.927,4.6303,33.2333,-12.9532,57.1232,h
18.336,10.3094,-1.9974,8.2036,6.2581,68.2545,h
29.8424,11.0503,-3.9082,-16.1008,-8.3781,62.5605,h
28.0997,8.6496,7.2847,21.4257,9.6579,8.2367,h
98.3474,41.8692,-66.4291,-87.8181,-32.4785,26.902,h
63.1442,21.225,48.6847,55.4917,18.033,64.627,h
174.257,41.9042,-205.994,-80.0821,36.5045,34.5846,h
15.8992,9.9494,-5.5882,0.0313,-4.6896,16.2751,h
30.8445,7.0755,2.6924,-25.6934,3.7971,80.2869,h
24.9315,10.2659,-7.8858,-17.6235,-8.7603,79.932,h
54.1708,9.4098,-44.8802,-39.1047,8.5896,35.8524,h
158.731,73.6773,63.4667,104.763,-90.1595,13.8859,h
12.4763,11.9963,15.6267,-7.1308,11.0747,49.9854,h
18.4575,16.7327,3.9328,-15.5885,-7.0676,67.5262,h
58.0888,12.0888,-65.6251,-32.5183,11.2508,49.1065,h
271.4508,117.4579,-353.934,-180.8497,-65.2278,73.2824,h
27.1686,10.3316,31.1734,22.8872,-11.8885,26.81,h
59.5654,30.2124,49.5765,58.3284,24.3381,78.0882,h
159.275,76.1422,-136.407,-121.946,-42.0386,79.626,h
97.719,24.3828,53.8576,65.6536,10.0866,42.1686,h
41.7329,13.4302,6.9762,-9.1693,-5.939,55.0425,h
122.657,72.5942,-70.3677,76.1215,-44.8267,27.926,h
22.6188,15.8586,-12.2029,7.7236,7.368,1.8504,h
58.4337,5.2287,-80.6225,-27.9946,8.6125,41.862,h
225.011,94.456,-293.09,143.319,-99.1043,77.525,h
85.6317,32.1401,71.4671,76.9972,23.8923,55.5014,h
77.7764,11.3507,-34.6685,-23.5648,-7.512,45.8326,h
187.9041,84.4021,-105.9888,-270.1926,-37.1715,8.5801,h
21.9142,11.0413,15.6196,18.8123,4.7082,68.016,h
30.803,13.1578,-2.8666,18.4847,8.8008,69.8058,h
47.7138,11.7741,36.8535,45.53,13.9489,5.9013,h
78.1397,14.9445,-93.3922,63.7554,-20.0455,32.3175,h
146.1118,44.1177,-76.4743,92.5645,54.7525,43.407,h
63.1221,35.8997,5.8723,-44.0632,36.3366,56.3522,h
196.6816,55.4609,129.4495,136.6905,42.8039,87.3238,h
50.7417,8.2783,-2.3365,23.0449,-1.551,50.0771,h
180.999,58.4085,37.3876,-133.415,-55.9981,41.742,h
162.722,65.6073,-278.469,129.747,-40.4968,35.443,h
192.2916,134.6957,-91.5758,-159.2003,-133.1359,60.3793,h
92.9408,20.8971,30.22,-39.8772,-19.3395,20.183,h
117.5596,43.4377,63.7084,109.6761,-24.0852,29.9526,h
34.0466,10.7681,13.5489,32.3867,9.8052,57.166,h
155.223,30.7203,-144.6217,87.9854,-27.7885,37.4427,h
73.8643,37.4991,55.246,67.7589,-34.8392,16.6332,h
19.8047,9.2711,3.9922,-1.4499,7.2162,70.7052,h
41.6116,10.1455,-41.3479,-28.2571,-7.9844,85.6838,h
13.0175,11.202,-14.9894,2.8889,-11.8125,3.767,h
65.9633,32.5027,-62.5035,42.9172,18.7134,39.104,h
41.1158,13.7023,-40.7765,-10.6796,-11.5665,61.9923,h
126.609,41.9329,-129.054,-120.058,-15.7828,29.6115,h
130.242,75.412,-106.545,106.755,68.7606,14.2737,h
26.9187,17.3692,-36.2269,-23.6332,-9.253,73.6034,h
35.0517,12.7947,17.8951,-10.8897,11.6452,40.8358,h
27.2144,12.2936,-3.8718,-23.8603,8.6578,67.8016,h
152.4108,53.017,-196.6195,98.1779,35.4278,33.5791,h
37.5469,11.4984,15.5362,19.1568,-8.7005,18.6822,h
126.397,56.7218,79.3009,115.737,-38.7469,4.2599,h
39.5056,12.0449,45.089,24.4368,9.1508,16.7893,h
135.917,110.86,-117.032,100.5,-91.7792,61.485,h
153.066,49.2126,-150.35,-126.184,-37.3358,36.077,h
13.3126,10.5973,14.6286,3.4081,11.845,10.9867,h
122.4537,111.8373,-127.104,-82.5405,98.2368,68.0289,h
30.6,15.0946,22.2679,17.485,11.4125,1.107,h
46.408,12.6657,-7.1063,29.8569,7.4715,67.365,h
22.6085,14.8622,7.0046,22.016,12.7352,54.041,h
34.3719,17.731,-19.813,-31.589,9.4168,10.2044,h
18.4116,10.5337,-24.2303,-8.4522,-2.6289,26.715,h
33.0585,9.8136,-23.0547,1.2975,-8.9894,25.5014,h
52.8643,13.9137,41.7967,-7.5652,-11.6878,74.3798,h
37.1784,20.2962,14.7403,36.1904,-26.045,34.5112,h
76.0088,21.9286,-96.0812,46.8498,19.7885,42.611,h
34.3305,17.4936,31.2454,31.6675,-13.9385,17.7258,h
141.116,91.1161,51.6487,-39.22,-56.5658,87.1467,h
107.6151,50.4262,29.8304,128.4019,-25.0111,67.6349,h
40.4165,7.9492,42.6056,13.4774,3.6385,27.2504,h
105.1478,51.3997,-114.3564,83.0826,-29.099,40.1549,h
17.172,10.759,-2.1218,6.6094,7.5741,55.5146,h
104.4053,94.4102,-96.8418,69.9405,116.7052,61.1733,h
61.6817,20.9866,60.8003,14.4868,6.4615,49.9795,h
15.5815,12.8089,-8.2746,23.0532,-12.6156,51.4362,h
25.8127,10.4511,-9.7627,-11.646,-5.8002,67.8393,h
28.602,0.0034,7.6315,20.989,0.0001,66.546,h
214.44,42.6279,-130.316,-213.458,18.2473,4.014,h
19.6873,12.2639,14.1354,17.2019,9.5648,44.5774,h
83.8563,54.2687,-31.2191,-53.695,32.6985,33.9184,h
119.5829,25.3453,62.7273,43.521,23.318,29.7244,h
21.4698,12.641,-15.8296,-14.9856,5.2936,4.589,h
41.0701,7.6731,-20.9655,7.7756,-4.0289,33.0732,h
38.1901,10.8641,3.1457,12.3668,-2.9638,28.1573,h
83.6871,17.2672,-98.3861,-48.3792,-17.8345,26.492,h
52.2858,11.4032,67.0678,28.4872,-2.9733,32.1876,h
98.881,61.5566,2.3314,85.2288,51.3434,20.2721,h
158.597,69.6826,-185.985,96.6959,-37.8982,28.954,h
20.6646,12.6322,15.6523,15.338,5.2813,54.346,h
85.5566,33.2663,-55.8671,-55.63,-25.2963,29.2049,h
84.6834,24.4595,-51.9482,-71.9329,-16.2241,57.6423,h
22.1742,9.6139,3.8711,17.8969,-2.1884,21.8842,h
40.0726,9.6414,2.5486,27.4033,7.0858,15.5932,h
26.8185,14.5104,8.8297,17.5697,15.8854,68.33,h
123.4751,74.2078,-128.7916,49.383,22.2759,45.182,h
26.2932,10.4593,0.6667,7.502,15.2031,4.245,h
90.9744,23.0038,-76.2392,-48.991,-28.9649,6.4514,h
57.6244,26.1477,-55.8807,-33.0476,11.9363,3.3411,h
16.836,13.7933,18.1786,1.7241,-9.4202,57.0521,h
120.657,29.6804,-139.6079,63.7978,-30.0938,19.0904,h
18.2285,0,-1.0258,4.6436,-0.0001,79.4702,h
14.6541,13.5916,13.3548,12.9946,-12.0198,49.6263,h
71.7611,20.1438,-87.9786,-47.0656,-14.9389,48.4428,h
20.9353,18.6645,3.441,-11.9282,-15.5382,12.4041,h
226.26,133.3309,344.4054,88.4554,-100.5533,75.0874,h
51.4249,11.1595,57.3095,30.2313,8.6606,18.0023,h
30.2932,9.8995,37.8472,33.3167,3.4861,38.8759,h
55.0515,21.6212,-16.2132,38.2594,-4.7076,77.2908,h
31.1498,12.071,0.2957,-2.4854,-10.8956,5.5107,h
29.7336,18.8612,31.9584,12.0103,-7.1161,86.288,h
71.5641,35.1044,-28.6295,27.3206,27.1517,31.499,h
21.9424,11.8371,-20.8372,-17.5034,9.4129,54.355,h
14.6612,8.4453,-0.5399,1.4321,3.6084,67.6927,h
26.2948,10.401,30.5724,17.1244,-9.279,22.217,h
29.8325,19.8526,13.4253,24.8158,14.4764,50.398,h
56.1591,13.6759,-44.5601,27.6214,-1.4596,73.7683,h
17.4437,16.6297,-21.2018,-10.2647,-14.9314,4.2008,h
73.8615,27.4185,12.0719,20.1374,8.0742,61.503,h
53.0789,32.7179,-23.5435,-46.723,-26.7767,15.94,h
201.3999,145.8588,-21.8528,-219.992,163.2697,72.8814,h
21.2307,17.2634,17.5359,22.5489,-10.0711,36.584,h
100.019,46.5272,-66.9885,-102.574,37.0198,26.489,h
18.809,11.1305,0.5645,-3.0608,11.8176,75.574,h
98.1404,70.1961,-163.5866,65.8481,46.5455,39.2697,h
13.3362,13.0619,13.4344,15.3427,-4.3444,60.3358,h
131.9202,41.8425,-141.2206,99.1765,17.5636,77.7378,h
31.1767,2.6499,4.5216,17.88,14.7213,26.4212,h
77.9491,23.4312,-28.173,-86.3383,13.3267,52.036,h
50.2766,17.6431,14.5178,50.2161,-8.3708,2.6069,h
99.216,18.9374,57.6373,49.4839,-17.2689,6.308,h
187.4964,46.6158,-171.7333,-76.7201,52.3407,54.8226,h
41.5674,25.081,20.5577,31.2157,19.6253,28.306,h
22.7496,12.5323,-4.3983,18.3082,-4.183,13.8325,h
29.7979,9.9269,16.871,30.7046,-10.1852,8.6839,h
33.6254,16.2543,-14.209,-24.4998,-12.002,61.1523,h
39.167,10.027,8.9228,-13.3208,6.3064,27.714,h
18.2802,10.9045,4.1718,8.5354,-6.77,62.513,h
183.8082,68.4175,-149.8122,-161.7404,-49.7247,54.4669,h
79.3368,17.6035,85.3556,34.2215,12.6844,45.6726,h
28.971,10.9324,16.7047,32.0622,10.0511,32.9085,h
118.3765,45.5584,-65.7091,-69.4899,-17.2968,51.9268,h
20.338,12.7461,-0.9577,4.7392,-8.5004,43.436,h
17.1617,14.9188,10.6755,-2.8372,15.863,35.0932,h
29.8995,11.7646,28.0231,23.9225,8.9583,20.46,h
36.6168,9.0362,28.17,29.6638,-5.9013,14.718,h
65.0483,33.8061,-85.1316,42.9006,-17.125,54.1282,h
138.8171,59.5351,-28.8679,-115.8589,26.1264,82.5414,h
34.5351,10.5958,-26.7383,-10.1197,8.0819,13.6956,h
138.347,115.051,-256.36,-78.3489,130.494,84.6519,h
134.978,50.8072,-176.559,127.717,27.7804,58.643,h
49.8322,9.0847,26.4039,37.0935,3.4111,22.2916,h
121.254,77.0003,-57.9323,-131.583,48.7294,58.0869,h
174.5756,58.4529,-137.2611,-198.1595,45.5054,27.5121,h
22.1635,14.8168,14.3514,17.3376,-13.719,67.5832,h
25.4859,12.6124,14.1387,17.3165,5.5295,78.2195,h
109.387,33.3628,59.0857,123.805,-14.3827,86.0704,h
33.6386,6.2984,29.1915,16.6831,0.7437,3.0282,h
150.5725,64.9177,-73.0379,-127.6436,53.9989,39.0647,h
103.0086,30.7006,-133.5317,-74.094,-23.2079,13.9507,h
27.4344,10.9533,-11.0038,-10.4081,2.4234,31.9443,h
91.438,54.2114,33.6162,89.6943,44.8604,52.5424,h
22.3382,11.8207,26.1748,12.4227,-10.4829,79.532,h
33.5107,10.8591,35.1301,28.949,-6.3518,9.962,h
19.1909,12.5187,11.4888,19.2837,10.4858,48.9617,h
22.8297,16.87,-15.9797,10.8128,-5.5463,60.0278,h
27.2713,9.999,26.9184,22.1784,9.3447,3.1333,h
28.7504,16.2608,-49.889,23.234,-8.5597,42.3618,h
34.6583,27.1975,-5.9433,29.622,11.2306,55.5748,h
26.974,10.4617,32.039,19.0586,2.9788,32.7169,h
24.0895,10.6254,5.3342,18.9214,-7.1366,89.2151,h
24.336,12.9765,17.3496,26.0999,-2.5712,81.653,h
26.0169,11.9642,27.9922,22.1867,-10.5129,29.352,h
26.5114,9.7752,15.681,-17.8677,-4.9654,50.4142,h
120.776,90.0659,63.2978,84.9067,-52.415,24.028,h
24.1494,7.9715,0.3688,19.6317,1.6278,52.3185,h
29.0168,17.4193,32.8514,24.9982,-20.2867,79.4579,h
19.8489,12.8985,-12.1732,-10.7301,7.9112,55.0925,h
85.7914,23.9698,-75.4051,75.0356,21.5026,10.3207,h
86.4336,15.5056,11.2629,56.248,10.8925,50.1297,h
116.935,28.2944,87.0188,-100.593,-27.9089,39.109,h
187.8498,70.6816,-199.3075,-191.2433,-57.5802,48.6958,h
24.0557,16.0667,11.9715,13.5878,14.2707,37.151,h
16.5431,10.441,22.2053,8.8734,12.6436,30.006,h
30.4163,17.4222,15.7713,24.3943,-15.0565,68.21,h
32.0397,12.2173,-8.2516,14.9634,8.6349,68.342,h
38.5942,28.2244,10.6494,22.4972,23.7012,35.4255,h
49.0191,8.4717,17.3335,33.327,6.9512,18.2632,h
29.7199,8.096,34.6836,19.1109,-6.2016,74.889,h
37.9196,11.3547,32.1371,29.8032,-8.7558,78.8367,h
17.8219,16.2279,8.0925,-16.9333,-8.1726,80.6581,h
59.2653,32.6689,37.8749,-43.4507,21.8569,50.8755,h
23.6883,6.043,-3.3438,-18.5123,4.8497,82.5746,h
227.0703,80.096,-180.9204,-198.7741,81.026,52.5227,h
21.8711,14.8478,26.1102,7.1398,6.0112,30.5423,h
40.3392,10.0127,32.839,33.918,4.9552,44.4455,h
23.8385,14.9777,38.5933,21.3687,-2.2535,20.3408,h
98.9209,28.231,-66.2799,72.799,-19.0411,53.078,h
16.6153,8.1628,2.5299,7.3005,7.0495,76.3942,h
27.9747,7.1877,12.7571,18.647,9.28,55.4616,h
20.7756,6.6796,19.5305,15.8775,5.9283,39.242,h
18.544,10.1643,-21.9272,-11.4336,-5.0737,17.2844,h
100.0086,21.5632,-109.1723,-66.2117,13.5921,4.9003,h
85.6991,16.5385,18.166,68.4694,14.5353,39.0355,h
40.9031,9.2502,32.4664,-18.3601,-11.4804,66.4239,h
61.2534,32.7662,-32.5713,22.6197,26.7029,35.9098,h
25.8722,6.7396,-28.134,11.3454,-7.5294,83.0695,h
27.5017,8.8141,15.2337,15.4541,15.5131,55.9138,h
72.1767,15.9009,11.8694,32.0153,11.0663,34.076,h
112.7716,8.4152,-150.4698,93.1629,-12.6108,65.6261,h
32.1676,7.4484,-3.4233,14.7312,4.4809,31.218,h
27.8161,10.0825,41.2781,3.1957,-7.9897,55.5221,h
125.479,35.7873,-153.586,-91.2738,26.9974,19.7675,h
18.6481,10.4145,25.2247,6.526,4.0545,12.314,h
159.654,62.1215,-281.2213,-125.142,-66.6812,88.0923,h
20.0348,18.0015,1.6656,-11.724,9.4586,56.105,h
39.2624,15.3924,2.5699,-28.4833,-3.0056,69.966,h
242.8317,50.7863,-255.1132,171.5541,-40.8667,48.4566,h
107.937,40.1083,-102.526,-70.0344,-36.428,22.9433,h
29.7011,16.3399,18.5694,28.2478,-18.3741,54.9128,h
37.5017,10.2368,19.7164,33.637,-7.7044,56.3273,h
37.2836,8.9693,-26.7824,20.3746,-6.8922,9.357,h
33.3489,32.7464,30.8923,25.4779,26.8952,20.799,h
122.095,78.0849,74.847,-65.0153,-59.6825,55.6274,h
132.752,40.9525,-321.583,154.833,14.8635,9.8339,h
159.7701,43.0378,73.3578,92.8161,-41.623,32.7,h
52.9512,18.4642,-11.5361,36.6526,10.5417,15.7762,h
54.2256,32.5475,3.2803,39.128,19.4208,0.2295,h
24.3452,12.5112,14.5519,-9.2568,9.0784,13.451,h
83.6193,39.1214,-29.0865,-84.0153,28.1627,41.6742,h
38.1779,20.4106,-15.5202,18.2478,-20.021,14.3249,h
27.214,13.6679,24.607,1.9001,-8.1902,55.9207,h
35.7492,13.0825,20.8657,-24.2911,-7.1984,80.2599,h
53.051,8.7223,4.064,21.3111,-6.1979,68.4705,h
74.6868,19.1355,61.9181,61.9511,12.1915,21.453,h
32.7703,18.5238,5.8166,31.5639,13.8477,42.442,h
41.6924,14.7497,-53.2757,-20.8044,-8.7822,59.5712,h
125.104,29.4991,-134.848,-81.5644,-23.0578,74.2777,h
28.5749,9.4561,-12.9299,-16.6155,-11.8846,51.6158,h
42.2919,12.2386,25.2819,36.0425,5.9391,24.6072,h
21.2489,15.2421,9.6945,12.1388,12.1279,56.632,h
186.19,25.8494,-255.866,130.867,-9.9811,3.123,h
25.9342,16.1378,6.9807,11.5668,-10.976,43.2059,h
35.2805,7.7802,0.5132,19.13,4.1747,69.9841,h
70.1992,14.5718,79.3039,51.5888,10.4645,53.881,h
123.0714,78.4741,11.1289,52.2982,75.1959,89.8051,h
122.358,40.9553,-114.133,-93.7356,26.7799,13.5059,h
178.511,24.4967,-100.321,-57.0569,12.9397,57.0768,h
254.6375,116.4147,400.284,-224.4015,91.0362,57.8297,h
118.7704,27.1813,-85.8392,63.6855,14.2655,32.8043,h
185.8045,52.0255,-174.9807,-220.0505,37.907,53.6071,h
155.53,64.2969,-153.617,-92.426,-57.9054,63.7389,h
72.802,28.4789,-84.8407,53.8979,14.2801,20.5896,h
114.765,21.2017,70.6792,138.183,-11.9992,42.8298,h
20.6868,11.3805,-18.7804,-12.0506,-11.2285,50.1761,h
177.1863,82.2385,-174.0459,-56.5149,80.8766,4.1574,h
32.2737,13.8695,-20.5075,-13.1159,-12.7632,16.5691,h
59.7826,12.7791,-24.5577,41.1759,-3.0207,59,h
22.1815,7.3637,4.3987,-9.5286,-7.9688,82.0983,h
138.4453,57.6035,-94.8604,82.4288,-32.2385,11.8903,h
22.2696,16.8281,25.3278,18.8315,-12.565,15.229,h
21.359,12.2899,29.8881,-11.3586,7.5619,69.8415,h
9.6824,8.6952,-5.8029,1.5449,-9.1577,42.0848,h
18.368,16.0234,9.2991,18.6589,10.7589,13.9435,h
29.2304,9.9358,-12.6392,-25.5278,-6.916,22.2624,h
144.412,34.4058,-96.1047,-126.462,31.4412,30.5008,h
23.3913,11.2116,-3.2584,-8.4222,5.3094,79.8372,h
94.4951,57.2809,-15.9798,-81.8879,-45.9102,51.6715,h
19.0295,9.3176,-2.3466,8.9353,6.0753,25.9104,h
32.1083,16.4702,68.7689,16.4812,-11.5539,75.043,h
111.715,26.6559,-105.077,65.4384,-19.6078,38.25,h
37.5487,14.6855,31.5693,33.0134,-8.1722,45.9009,h
114.792,65.8183,-103.525,-54.9896,-79.0757,14.3037,h
28.5635,17.5002,3.6283,-19.3316,13.8962,70.517,h
103.92,67.5348,-107.791,-73.643,-22.9568,16.946,h
26.6653,5.4643,-27.4453,-17.8363,4.8044,66.8422,h
81.0903,37.7359,-96.9642,63.0869,18.4721,3.6095,h
22.5713,17.1268,23.4649,23.2608,6.5537,6.5907,h
65.3683,22.7606,-35.7992,-68.712,-4.1928,42.0088,h
59.4898,25.0436,-15.3641,46.7807,-7.0419,66.0689,h
22.7563,5.5127,28.6015,13.5554,3.3594,60.5154,h
76.7443,15.0439,85.0996,40.8057,11.3622,14.8025,h
31.7528,8.9225,9.6952,23.8877,9.6464,85.9966,h
22.9026,20.599,0.3357,-9.782,-21.4452,39.788,h
68.3228,13.4531,23.698,74.881,6.9461,38.723,h
32.2371,9.1144,-19.0703,19.9743,9.1901,87.8265,h
68.6774,26.6616,-77.7625,-54.3004,-13.5594,0.9243,h
57.0409,24.7225,41.5483,45.0503,-10.0069,6.0385,h
25.9126,10.5144,-29.533,-6.1689,-1.3718,42.753,h
171.894,70.2817,-111.596,-159.374,-48.9268,33.3319,h
42.5919,27.8144,9.7841,-32.1735,18.5697,68.0481,h
22.2696,16.8281,25.3278,18.8315,-12.565,15.229,h
137.155,60.4155,-68.492,-115.415,66.0016,24.9674,h
27.3045,17.2843,-30.6626,5.4327,12.4836,76.8949,h
32.9045,9.7782,32.59,18.2646,-11.5326,81.3208,h
40.4431,19.3387,34.1887,-8.1638,-5.984,3.3124,h
19.8721,6.8393,19.2303,14.9402,-4.8339,33.488,h
25.3725,16.9147,24.0413,16.5899,10.5247,23.0687,h
126.076,74.85,-204.615,85.0657,-53.336,16.1181,h
140.578,33.8769,126.111,113.486,-8.1873,87.3467,h
148.703,22.2667,183.475,-108.093,15.8184,73.7185,h
51.5075,21.1262,62.3685,-7.4534,9.7978,31.9622,h
104.79,6.6169,-56.9998,-75.3608,6.0678,72.2326,h
24.8831,12.3282,29.306,15.2402,-3.1753,87.4535,h
13.0894,9.8864,11.8325,8.3367,-10.0015,86.1601,h
20.7646,8.6798,22.8305,12.5216,-2.5343,25.106,h
16.1728,8.3216,0.187,5.7161,-14.0271,81.6645,h
130.7112,13.8452,-116.4043,-101.7676,-14.345,47.0975,h
118.4085,21.1124,67.334,112.5493,9.6168,80.0592,h
168.6169,95.4345,-165.1025,-62.3979,-87.2004,31.7599,h
48.1661,23.6129,-20.8799,-51.7135,13.8031,89.0528,h
106.05,23.3158,-90.5509,46.5714,-13.9215,21.0535,h
44.2348,14.3562,40.7821,41.1823,16.028,5.248,h
21.646,12.4422,25.0042,15.2416,-10.377,66.525,h
21.7507,12.5149,17.9328,23.4829,-8.4085,84.9682,h
31.7162,8.6998,1.8737,13.1914,5.167,26.937,h
142.872,110.85,5.3578,88.068,65.575,81.3496,h
91.718,75.6788,-19.604,59.6146,-60.5589,53.5527,h
84.1012,35.2129,-39.9315,58.3392,28.2555,10.0766,h
85.8175,13.7655,-60.6026,-52.6697,-4.854,10.4111,h
17.3883,10.6291,-1.553,6.1826,-7.47,89.0125,h
26.5848,12.371,-0.2325,-17.8687,-9.6102,68.679,h
80.3573,46.7521,26.4913,92.2686,42.4604,72.1289,h
28.2715,16.1011,20.5259,25.1783,-11.3735,40.2475,h
38.5725,12.5664,-26.1194,-27.791,6.9751,12.14,h
49.3247,10.6729,35.3775,21.292,2.8949,15.1485,h
22.0438,9.4673,7.941,23.8117,-9.9239,82.205,h
36.4557,10.984,-27.4391,5.5361,-3.7779,87.2394,h
36.8597,13.989,14.561,18.6898,-10.4653,74.455,h
42.0533,32.5927,28.6127,30.9363,20.8904,10.6589,h
66.6592,10.6248,39.1559,47.8962,8.7789,30.1517,h
104.7215,82.1747,-76.5107,104.2027,-73.8648,71.1266,h
44.2851,11.5464,15.2287,31.16,5.1261,29.9174,h
55.0742,13.1883,-23.8453,27.1759,-6.6697,31.1266,h
16.4981,11.4279,-17.8973,-7.5738,7.4205,88.1266,h
22.6701,11.4537,-26.9995,-11.0491,-10.9793,29.9286,h
122.1989,32.9978,124.7208,91.417,17.6657,43.3185,h
61.1693,3.8862,10.689,31.1291,9.0903,49.8157,h
251.21,112.911,-191.125,-219.222,-112.085,59.836,h
28.2156,23.1239,3.0899,-22.5958,17.1727,69.4414,h
21.1573,19.7997,-22.9223,-16.2688,-12.4017,51.949,h
128.627,21.6801,101.383,128.975,-11.5924,3.1073,h
