@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.5-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.510014,-0.10471,-0.657235,'\'(5.4-6]\''
-2.319458,0.705583,-0.594595,'\'(5.4-6]\''
0.601873,0.131372,-0.483734,'\'(5.4-6]\''
0.693379,-0.200308,-2.586077,'\'(5.4-6]\''
-1.320972,0.577855,-2.555252,'\'(5.4-6]\''
2.268739,0.155336,0.40959,'\'(6.6-7.2]\''
-1.320972,0.577855,-2.555252,'\'(5.4-6]\''
0.139062,1.534727,0.273925,'\'(4.8-5.4]\''
0.601873,0.131372,-0.483734,'\'(5.4-6]\''
0.605359,0.065257,0.033871,'\'(4.8-5.4]\''
0.693379,-0.200308,-2.586077,'\'(5.4-6]\''
-0.004161,0.343483,-1.727374,'\'(5.4-6]\''
-1.257706,-0.834281,-1.107521,'\'(4.8-5.4]\''
-1.257706,-0.834281,-1.107521,'\'(4.8-5.4]\''
2.509881,-0.662368,-0.844956,'\'(6.6-7.2]\''
2.474352,0.98729,-1.848108,'\'(6.6-7.2]\''
1.185926,0.956969,0.592076,'\'(6.6-7.2]\''
0.440684,-0.766362,1.961027,'\'(4.8-5.4]\''
-1.276871,0.309126,-1.32577,'\'(5.4-6]\''
1.744692,0.499976,0.412491,'\'(5.4-6]\''
1.429225,-4.530282,1.416601,'\'(5.4-6]\''
0.856165,0.310057,-0.924868,'\'(4.8-5.4]\''
2.796367,-1.057032,0.238416,'\'(5.4-6]\''
1.994988,-0.877756,0.50428,'\'(5.4-6]\''
2.094517,-0.67121,0.979701,'\'(5.4-6]\''
1.39143,0.805721,0.422589,'\'(5.4-6]\''
2.123049,1.233271,0.180955,'\'(5.4-6]\''
-2.590834,-0.892492,-2.01757,'\'(5.4-6]\''
-2.590834,-0.892492,-2.01757,'\'(5.4-6]\''
1.767193,0.353435,-1.487718,'\'(7.8-8.4]\''
1.693864,0.353314,-1.361355,'\'(6.6-7.2]\''
-2.109845,1.45344,0.053009,'\'(4.8-5.4]\''
-2.310723,-0.886619,-0.569891,'\'(5.4-6]\''
-2.000736,-0.89157,-1.14129,'\'(5.4-6]\''
2.3155,0.611309,-0.834932,'\'(5.4-6]\''
2.336,0.514041,0.865181,'\'(6.6-7.2]\''
-0.225355,-0.519394,0.371714,'\'(4.8-5.4]\''
-0.206664,-0.608881,0.3047,'\'(4.8-5.4]\''
-1.366122,-1.502453,0.526936,'\'(4.8-5.4]\''
-2.694741,-1.606547,0.036181,'\'(4.8-5.4]\''
3.24064,0.562891,-1.197214,'\'(6.6-7.2]\''
1.535221,0.56585,0.383793,'\'(5.4-6]\''
-1.874003,-0.50796,-0.787684,'\'(4.8-5.4]\''
-1.874003,-0.50796,-0.787684,'\'(4.8-5.4]\''
0.570562,-0.871992,-1.239196,'\'(5.4-6]\''
1.907416,0.404196,-0.751295,'\'(5.4-6]\''
1.68599,-2.881835,1.012271,'\'(4.8-5.4]\''
2.583508,-1.786692,-2.369462,'\'(5.4-6]\''
-1.874003,-0.50796,-0.787684,'\'(4.8-5.4]\''
3.260147,0.806044,-0.19507,'\'(5.4-6]\''
-0.080615,-0.007853,1.149732,'\'(6.6-7.2]\''
-1.300845,-0.035501,-0.045156,'\'(5.4-6]\''
-1.300845,-0.035501,-0.045156,'\'(5.4-6]\''
-0.038108,-1.274676,-0.154741,'\'(5.4-6]\''
-0.260088,-0.817246,-0.516038,'\'(5.4-6]\''
-1.300845,-0.035501,-0.045156,'\'(5.4-6]\''
-1.452957,-0.178161,0.161111,'\'(5.4-6]\''
-1.931442,0.124419,-0.018302,'\'(6.6-7.2]\''
-0.080615,-0.007853,1.149732,'\'(6.6-7.2]\''
-0.892486,-0.214572,-0.977859,'\'(5.4-6]\''
3.659494,0.256262,-0.253965,'\'(6.6-7.2]\''
-1.465613,0.704179,-1.496886,'\'(4.8-5.4]\''
0.886604,0.192862,1.257572,'\'(5.4-6]\''
-0.892486,-0.214572,-0.977859,'\'(5.4-6]\''
-0.47443,-0.624867,0.729658,'\'(4.8-5.4]\''
-1.458147,-0.672695,0.63668,'\'(4.8-5.4]\''
-0.47443,-0.624867,0.729658,'\'(4.8-5.4]\''
-1.516796,-0.532479,0.616369,'\'(4.8-5.4]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
1.0579,0.989554,0.007163,'\'(4.8-5.4]\''
1.231616,0.505136,-0.225213,'\'(4.8-5.4]\''
2.330593,0.57649,0.438516,'\'(6.6-7.2]\''
1.608762,-0.600381,0.071005,'\'(6.6-7.2]\''
2.706158,-0.518096,0.958405,'\'(7.8-8.4]\''
2.665824,-0.756084,0.284601,'\'(5.4-6]\''
2.128481,-0.005304,0.699461,'\'(6.6-7.2]\''
-2.606667,1.349213,-0.448342,'\'(6.6-7.2]\''
2.005082,0.115215,1.415246,'\'(4.8-5.4]\''
0.811764,-0.49388,-0.382851,'\'(5.4-6]\''
-1.601896,2.894063,1.129529,'\'(4.8-5.4]\''
-2.190616,-1.163131,0.042095,'\'(5.4-6]\''
0.900312,0.110194,0.228956,'\'(6.6-7.2]\''
-0.667591,-0.769975,1.614689,'\'(5.4-6]\''
1.22941,-0.643864,1.034211,'\'(5.4-6]\''
1.062942,-0.629358,0.592974,'\'(6.6-7.2]\''
-3.52595,-1.374266,1.496616,'\'(4.8-5.4]\''
-1.708968,0.993865,0.203207,'\'(5.4-6]\''
1.641993,1.387928,-0.32765,'\'(5.4-6]\''
-1.381353,1.094139,0.432088,'\'(5.4-6]\''
2.279147,-0.787362,0.368744,'\'(6.6-7.2]\''
2.53538,-0.474636,0.150395,'\'(6.6-7.2]\''
-3.52595,-1.374266,1.496616,'\'(4.8-5.4]\''
1.293561,1.2075,0.61734,'\'(4.8-5.4]\''
2.245545,-0.495612,0.716104,'\'(5.4-6]\''
2.064809,-1.640551,0.140073,'\'(5.4-6]\''
0.026994,0.310129,-0.986768,'\'(4.8-5.4]\''
2.903692,1.154721,-0.401463,'\'(5.4-6]\''
0.801753,1.178356,0.405545,'\'(4.8-5.4]\''
0.633542,0.574577,-0.852196,'\'(5.4-6]\''
1.828549,2.207606,0.107314,'\'(5.4-6]\''
0.633542,0.574577,-0.852196,'\'(5.4-6]\''
2.896023,1.570812,-1.660762,'\'(7.8-8.4]\''
3.389246,-0.100436,-0.184459,'\'(5.4-6]\''
-0.699676,-0.087643,0.387617,'\'(4.8-5.4]\''
-2.871749,1.742596,0.004354,'\'(4.8-5.4]\''
1.828549,2.207606,0.107314,'\'(5.4-6]\''
1.956947,1.943816,0.3395,'\'(5.4-6]\''
2.136637,0.990901,-1.613762,'\'(5.4-6]\''
2.24667,-0.290354,0.581593,'\'(5.4-6]\''
0.411304,-0.932439,-0.220203,'\'(4.8-5.4]\''
-0.741249,0.664884,-0.033831,'\'(5.4-6]\''
2.136637,0.990901,-1.613762,'\'(5.4-6]\''
-0.774836,-1.060994,-1.778677,'\'(5.4-6]\''
1.619023,-1.24417,0.746799,'\'(6.6-7.2]\''
2.4086,-0.666762,0.083489,'\'(5.4-6]\''
2.232579,-0.388848,0.979805,'\'(5.4-6]\''
0.167174,-0.409045,-0.131273,'\'(5.4-6]\''
-1.71452,0.645813,-0.567973,'\'(5.4-6]\''
-0.760228,0.086857,-0.955402,'\'(3.6-4.2]\''
0.557919,1.340539,-0.672437,'\'(3.6-4.2]\''
-2.78759,-0.749331,-1.163409,'\'(4.8-5.4]\''
-2.78759,-0.749331,-1.163409,'\'(4.8-5.4]\''
-2.78759,-0.749331,-1.163409,'\'(4.8-5.4]\''
0.417448,-0.123362,-2.44244,'\'(3.6-4.2]\''
0.324901,1.16395,0.915379,'\'(5.4-6]\''
-2.78759,-0.749331,-1.163409,'\'(4.8-5.4]\''
2.129906,-0.463038,0.595615,'\'(5.4-6]\''
0.929094,-0.308446,-0.481445,'\'(5.4-6]\''
0.417448,-0.123362,-2.44244,'\'(3.6-4.2]\''
3.59169,-1.988462,-2.050127,'\'(3.6-4.2]\''
2.407314,-0.7215,0.170126,'\'(6.6-7.2]\''
-0.76443,-1.605685,-0.431342,'\'(4.8-5.4]\''
-1.500743,-1.380373,1.780014,'\'(6.6-7.2]\''
1.759887,-1.755019,0.032746,'\'(6.6-7.2]\''
-1.51073,-0.946701,-0.658907,'\'(5.4-6]\''
1.040636,0.318327,-0.022236,'\'(5.4-6]\''
0.809032,0.336008,-0.276221,'\'(5.4-6]\''
2.061205,1.315105,-0.285145,'\'(5.4-6]\''
1.707158,1.078309,-1.950767,'\'(5.4-6]\''
0.464914,-0.150061,-0.20519,'\'(5.4-6]\''
1.220045,-0.288669,0.073058,'\'(5.4-6]\''
-1.017066,-0.28612,-1.673237,'\'(4.8-5.4]\''
-1.017066,-0.28612,-1.673237,'\'(4.8-5.4]\''
1.383701,1.021299,0.914783,'\'(4.8-5.4]\''
-1.017066,-0.28612,-1.673237,'\'(4.8-5.4]\''
2.093907,-1.716194,2.271878,'\'(6.6-7.2]\''
-0.825006,-0.091126,-0.890412,'\'(5.4-6]\''
0.353071,-0.739258,0.830635,'\'(5.4-6]\''
0.133794,-1.6199,1.73057,'\'(6.6-7.2]\''
2.63171,0.531302,-0.119502,'\'(5.4-6]\''
-2.082993,1.400806,-0.40618,'\'(4.8-5.4]\''
-2.019732,1.372424,-0.333889,'\'(4.8-5.4]\''
2.87318,-0.054967,0.471602,'\'(5.4-6]\''
-0.396328,0.690251,-0.195093,'\'(5.4-6]\''
2.093566,-0.800029,0.224562,'\'(5.4-6]\''
0.830015,-1.405576,-0.352535,'\'(5.4-6]\''
-1.049611,0.057198,-0.418891,'\'(5.4-6]\''
1.185904,-0.087899,-0.322238,'\'(5.4-6]\''
-1.049611,0.057198,-0.418891,'\'(5.4-6]\''
3.149752,-2.254188,-2.01811,'\'(3.6-4.2]\''
-0.18262,0.696713,-0.995163,'\'(4.8-5.4]\''
0.337331,-0.123398,-1.533474,'\'(4.8-5.4]\''
0.337331,-0.123398,-1.533474,'\'(4.8-5.4]\''
2.252877,0.192684,-0.918805,'\'(4.8-5.4]\''
2.317122,0.259878,-0.868874,'\'(5.4-6]\''
2.575839,-4.658145,-1.899913,'\'(5.4-6]\''
0.887332,-0.933785,-0.963549,'\'(5.4-6]\''
2.769324,-0.683919,-0.517587,'\'(6.6-7.2]\''
0.526106,0.336416,-0.495133,'\'(5.4-6]\''
1.199642,-0.891125,-2.82231,'\'(5.4-6]\''
2.607552,-0.974309,-0.225675,'\'(5.4-6]\''
0.887332,-0.933785,-0.963549,'\'(5.4-6]\''
2.769324,-0.683919,-0.517587,'\'(6.6-7.2]\''
2.756861,-0.634153,-0.409571,'\'(6.6-7.2]\''
1.931645,-0.421573,-0.171085,'\'(5.4-6]\''
-2.380438,-0.506954,-1.655141,'\'(4.8-5.4]\''
-1.423734,-0.520914,0.532408,'\'(5.4-6]\''
-2.83937,-0.893451,-1.400583,'\'(4.8-5.4]\''
-1.593109,-1.246124,-1.186318,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,'\'(5.4-6]\''
3.435282,-2.558205,-0.328182,'\'(6.6-7.2]\''
-0.836172,0.424309,0.513065,'\'(4.8-5.4]\''
2.341897,0.624369,-0.520614,'\'(3.6-4.2]\''
-1.176034,-0.755453,-0.876897,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,'\'(5.4-6]\''
-1.095747,-1.254936,-1.303324,'\'(4.8-5.4]\''
-1.095747,-1.254936,-1.303324,'\'(4.8-5.4]\''
1.231212,0.021818,-0.559634,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,'\'(5.4-6]\''
0.7354,0.826427,-0.881353,'\'(4.8-5.4]\''
1.112388,1.752698,0.272948,'\'(5.4-6]\''
-0.879832,1.113709,-1.057713,'\'(5.4-6]\''
-1.095747,-1.254936,-1.303324,'\'(4.8-5.4]\''
-3.20695,-1.289774,1.592482,'\'(4.8-5.4]\''
0.950884,0.367512,0.346173,'\'(5.4-6]\''
-3.20695,-1.289774,1.592482,'\'(4.8-5.4]\''
0.036704,0.806696,-0.036008,'\'(4.8-5.4]\''
-3.20695,-1.289774,1.592482,'\'(4.8-5.4]\''
0.950884,0.367512,0.346173,'\'(5.4-6]\''
0.40269,0.693649,0.310444,'\'(5.4-6]\''
2.088894,-2.144128,-1.739428,'\'(5.4-6]\''
-2.599316,-0.449761,-1.093623,'\'(5.4-6]\''
-2.674185,-0.43032,-1.099621,'\'(4.8-5.4]\''
-1.695197,0.537566,-1.319706,'\'(4.8-5.4]\''
-1.523231,0.512946,-0.646344,'\'(5.4-6]\''
1.934879,0.62192,-0.444582,'\'(5.4-6]\''
1.68768,-1.36826,0.387259,'\'(5.4-6]\''
0.741868,-1.447335,-0.231669,'\'(5.4-6]\''
-0.429514,-0.814886,-0.580845,'\'(5.4-6]\''
1.506728,-1.153962,0.807027,'\'(6.6-7.2]\''
2.55515,-0.680621,0.417067,'\'(5.4-6]\''
2.01523,-1.046528,0.23374,'\'(5.4-6]\''
-0.78516,-1.278473,-0.532298,'\'(5.4-6]\''
2.008553,0.956409,-0.297312,'\'(4.8-5.4]\''
1.934879,0.62192,-0.444582,'\'(5.4-6]\''
2.312955,-0.609534,0.587586,'\'(5.4-6]\''
1.631492,-0.257105,-1.727717,'\'(6.6-7.2]\''
2.064336,0.163898,-1.073387,'\'(6.6-7.2]\''
-0.787813,0.638216,-3.70274,'\'(4.8-5.4]\''
1.42502,0.090347,0.020376,'\'(6.6-7.2]\''
1.631492,-0.257105,-1.727717,'\'(6.6-7.2]\''
2.064336,0.163898,-1.073387,'\'(6.6-7.2]\''
-1.418394,-0.670975,0.191364,'\'(4.8-5.4]\''
-0.202809,0.387577,-1.614169,'\'(5.4-6]\''
0.489413,0.539518,1.817221,'\'(6.6-7.2]\''
0.968391,2.581169,-0.421454,'\'(5.4-6]\''
2.081517,-1.342233,0.493768,'\'(5.4-6]\''
-1.335123,-0.747867,-0.110029,'\'(4.8-5.4]\''
-1.700739,0.224368,-0.535455,'\'(4.8-5.4]\''
-1.335123,-0.747867,-0.110029,'\'(4.8-5.4]\''
0.230595,-0.946503,-1.493635,'\'(4.8-5.4]\''
-1.351772,-0.720239,-0.09753,'\'(4.8-5.4]\''
-1.335123,-0.747867,-0.110029,'\'(4.8-5.4]\''
-1.700739,0.224368,-0.535455,'\'(4.8-5.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
1.445895,-0.001169,0.43734,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,'\'(7.8-8.4]\''
-2.21066,1.180604,0.644409,'\'(5.4-6]\''
1.404767,-2.157368,1.313987,'\'(5.4-6]\''
1.825519,-1.407534,0.384327,'\'(5.4-6]\''
-1.365819,2.107094,0.55266,'\'(5.4-6]\''
1.352928,0.905871,0.687938,'\'(5.4-6]\''
-1.365819,2.107094,0.55266,'\'(5.4-6]\''
0.466901,0.089753,1.180574,'\'(6.6-7.2]\''
-2.863439,1.315959,0.315463,'\'(5.4-6]\''
-2.74033,0.344725,-0.858473,'\'(4.8-5.4]\''
2.781646,1.856088,-0.684981,'\'(5.4-6]\''
2.203944,-0.288478,-0.311768,'\'(5.4-6]\''
0.656751,0.464621,0.271741,'\'(4.8-5.4]\''
0.689959,0.692109,0.677588,'\'(5.4-6]\''
-0.044726,-1.127472,-0.276565,'\'(5.4-6]\''
2.203944,-0.288478,-0.311768,'\'(5.4-6]\''
0.069882,-1.083485,-0.035283,'\'(4.8-5.4]\''
0.631989,-1.70712,0.857941,'\'(5.4-6]\''
-0.973559,-0.966551,-0.30487,'\'(4.8-5.4]\''
-1.278685,-0.677078,-0.750572,'\'(5.4-6]\''
0.656751,0.464621,0.271741,'\'(4.8-5.4]\''
1.981284,-0.445511,1.489998,'\'(5.4-6]\''
2.359314,0.134776,-0.214243,'\'(5.4-6]\''
-1.105406,0.303203,-1.358002,'\'(4.8-5.4]\''
0.330969,0.484058,-1.482007,'\'(5.4-6]\''
-1.827489,0.581005,-0.146621,'\'(4.8-5.4]\''
2.748338,-0.442231,-0.460326,'\'(5.4-6]\''
-1.105406,0.303203,-1.358002,'\'(4.8-5.4]\''
0.147301,1.035922,-1.654224,'\'(5.4-6]\''
0.330969,0.484058,-1.482007,'\'(5.4-6]\''
0.083685,0.578077,-1.246443,'\'(4.8-5.4]\''
0.652818,0.43686,-0.084748,'\'(4.8-5.4]\''
1.520153,1.057555,-0.628352,'\'(5.4-6]\''
2.726499,0.11169,-0.169578,'\'(5.4-6]\''
-0.20814,-1.006837,-0.612449,'\'(4.8-5.4]\''
0.283214,-1.212384,0.210458,'\'(5.4-6]\''
0.309925,-0.029458,-1.300046,'\'(4.8-5.4]\''
1.885369,-0.518956,1.752184,'\'(5.4-6]\''
-0.149074,0.734093,-1.599396,'\'(4.8-5.4]\''
0.309925,-0.029458,-1.300046,'\'(4.8-5.4]\''
0.562169,-1.404551,-0.400262,'\'(5.4-6]\''
1.160516,-0.503822,-0.297814,'\'(5.4-6]\''
1.465542,0.047626,0.319402,'\'(5.4-6]\''
1.885369,-0.518956,1.752184,'\'(5.4-6]\''
-1.213828,-1.355245,-0.336603,'\'(4.8-5.4]\''
-1.213828,-1.355245,-0.336603,'\'(4.8-5.4]\''
0.217492,-1.554011,0.599543,'\'(5.4-6]\''
1.460021,0.279479,1.633004,'\'(5.4-6]\''
-0.085339,0.747717,-1.060928,'\'(5.4-6]\''
0.551432,0.419929,-1.583797,'\'(3.6-4.2]\''
-2.445615,-0.278646,-0.043716,'\'(4.8-5.4]\''
-3.441405,-1.363212,1.723594,'\'(4.8-5.4]\''
-2.445615,-0.278646,-0.043716,'\'(4.8-5.4]\''
-1.523119,-0.716426,-0.49798,'\'(5.4-6]\''
-0.813562,-1.014417,-0.27804,'\'(5.4-6]\''
-1.437998,-0.579953,-0.149319,'\'(4.8-5.4]\''
-2.087064,-0.309859,0.143059,'\'(4.8-5.4]\''
-2.087064,-0.309859,0.143059,'\'(4.8-5.4]\''
-2.087064,-0.309859,0.143059,'\'(4.8-5.4]\''
-1.437998,-0.579953,-0.149319,'\'(4.8-5.4]\''
-2.087064,-0.309859,0.143059,'\'(4.8-5.4]\''
-0.311106,-0.148491,0.635962,'\'(5.4-6]\''
0.914768,-0.339229,-0.997209,'\'(5.4-6]\''
-0.764365,-1.023416,0.463702,'\'(4.8-5.4]\''
-1.025397,-1.589352,-1.225369,'\'(4.8-5.4]\''
-1.025397,-1.589352,-1.225369,'\'(4.8-5.4]\''
2.16392,-0.070246,-0.32671,'\'(6.6-7.2]\''
1.873477,1.35001,-0.024917,'\'(5.4-6]\''
-0.988136,-1.728605,-1.254134,'\'(4.8-5.4]\''
2.16392,-0.070246,-0.32671,'\'(6.6-7.2]\''
-0.887227,-0.2955,0.400751,'\'(4.8-5.4]\''
2.740435,-0.339762,0.424248,'\'(6.6-7.2]\''
0.46525,0.823668,-0.451016,'\'(6.6-7.2]\''
2.740435,-0.339762,0.424248,'\'(6.6-7.2]\''
0.46525,0.823668,-0.451016,'\'(6.6-7.2]\''
-1.899593,-0.245246,-1.691143,'\'(4.8-5.4]\''
-0.881305,-0.295018,0.402185,'\'(4.8-5.4]\''
1.324382,-0.288927,0.064095,'\'(5.4-6]\''
-2.142588,0.039835,-1.196967,'\'(5.4-6]\''
-2.142588,0.039835,-1.196967,'\'(5.4-6]\''
-2.142588,0.039835,-1.196967,'\'(5.4-6]\''
-2.142588,0.039835,-1.196967,'\'(5.4-6]\''
1.324382,-0.288927,0.064095,'\'(5.4-6]\''
1.324382,-0.288927,0.064095,'\'(5.4-6]\''
-2.142588,0.039835,-1.196967,'\'(5.4-6]\''
-0.025797,0.020856,0.75275,'\'(5.4-6]\''
-0.058091,0.181997,0.872749,'\'(5.4-6]\''
-1.404574,-0.716634,-0.732213,'\'(4.8-5.4]\''
1.140988,-0.209012,-1.061103,'\'(5.4-6]\''
0.379387,-1.332317,0.479971,'\'(5.4-6]\''
-3.221016,2.159109,-0.105701,'\'(4.8-5.4]\''
3.241605,0.385928,-0.823195,'\'(5.4-6]\''
2.536296,0.72934,-0.561413,'\'(5.4-6]\''
-2.172607,-1.00145,-2.119435,'\'(4.8-5.4]\''
1.176202,-0.127336,0.217575,'\'(5.4-6]\''
0.158071,-0.647042,-0.084264,'\'(5.4-6]\''
1.932098,-0.421199,-0.005994,'\'(5.4-6]\''
0.163993,-0.64656,-0.082829,'\'(5.4-6]\''
0.961483,-1.042,-0.122472,'\'(4.8-5.4]\''
0.276384,0.444039,-2.333746,'\'(4.8-5.4]\''
-2.010936,0.339829,-1.386951,'\'(4.8-5.4]\''
2.479558,0.143114,-0.23572,'\'(5.4-6]\''
-2.010936,0.339829,-1.386951,'\'(4.8-5.4]\''
0.276384,0.444039,-2.333746,'\'(4.8-5.4]\''
1.642509,-1.830623,-1.314281,'\'(5.4-6]\''
1.642509,-1.830623,-1.314281,'\'(5.4-6]\''
3.806768,-2.986251,-2.140036,'\'(5.4-6]\''
2.66683,1.079535,-1.260625,'\'(5.4-6]\''
0.590417,0.144751,-0.151752,'\'(4.8-5.4]\''
-0.744093,-1.033195,-0.732189,'\'(5.4-6]\''
-0.682997,0.1075,-0.324611,'\'(5.4-6]\''
-1.030718,-1.406109,-0.699211,'\'(4.8-5.4]\''
-0.154847,-1.40329,-0.804315,'\'(4.8-5.4]\''
2.66683,1.079535,-1.260625,'\'(5.4-6]\''
-1.889332,0.696279,-1.194853,'\'(5.4-6]\''
-2.732295,-0.847229,-1.123534,'\'(4.8-5.4]\''
-2.732295,-0.847229,-1.123534,'\'(4.8-5.4]\''
-2.732295,-0.847229,-1.123534,'\'(4.8-5.4]\''
2.530213,-0.186305,-0.487675,'\'(6.6-7.2]\''
0.561867,-1.198818,-0.536167,'\'(4.8-5.4]\''
-1.889332,0.696279,-1.194853,'\'(5.4-6]\''
0.469859,-0.121493,0.228001,'\'(5.4-6]\''
2.706909,-0.017852,-0.977194,'\'(5.4-6]\''
2.373063,0.648598,-0.420833,'\'(5.4-6]\''
-2.211279,0.762286,0.204801,'\'(4.8-5.4]\''
-2.211279,0.762286,0.204801,'\'(4.8-5.4]\''
0.768743,-1.482716,-0.307494,'\'(4.8-5.4]\''
-0.20707,-0.776491,-0.129848,'\'(4.8-5.4]\''
2.035334,-0.681181,0.484263,'\'(5.4-6]\''
1.411078,0.109854,0.597419,'\'(5.4-6]\''
2.738771,-3.439217,1.073243,'\'(5.4-6]\''
2.902688,-0.592228,0.415068,'\'(5.4-6]\''
1.998123,0.40837,0.233092,'\'(4.8-5.4]\''
-1.781804,0.036708,-1.612089,'\'(4.8-5.4]\''
-0.507469,-1.276984,-0.683084,'\'(5.4-6]\''
2.417666,-1.036279,1.100719,'\'(5.4-6]\''
2.568888,0.065135,1.193459,'\'(5.4-6]\''
-1.268245,-0.954571,-0.419189,'\'(4.8-5.4]\''
-1.268245,-0.954571,-0.419189,'\'(4.8-5.4]\''
0.27079,-0.741542,-2.549125,'\'(4.8-5.4]\''
-1.843344,0.129082,-0.57921,'\'(4.8-5.4]\''
-1.268245,-0.954571,-0.419189,'\'(4.8-5.4]\''
1.685084,-0.27307,-0.119471,'\'(5.4-6]\''
1.344152,-0.865792,-0.852693,'\'(3.6-4.2]\''
0.308052,-0.880795,-2.57789,'\'(4.8-5.4]\''
2.864454,-0.005753,0.458709,'\'(5.4-6]\''
0.905633,0.559672,-0.730037,'\'(5.4-6]\''
2.038877,-1.153516,1.11708,'\'(5.4-6]\''
2.249026,0.933146,-0.472421,'\'(5.4-6]\''
2.249026,0.933146,-0.472421,'\'(5.4-6]\''
2.005544,-0.359669,-0.277511,'\'(5.4-6]\''
2.84933,0.322376,0.137731,'\'(5.4-6]\''
1.657068,0.490472,0.627731,'\'(5.4-6]\''
-0.777916,-1.1494,-0.47641,'\'(5.4-6]\''
1.81977,1.487235,-0.08279,'\'(5.4-6]\''
-3.096759,-1.077137,1.142544,'\'(5.4-6]\''
1.81977,1.487235,-0.08279,'\'(5.4-6]\''
-2.936739,-0.437938,-1.298754,'\'(4.8-5.4]\''
0.703543,0.46748,-0.079151,'\'(4.8-5.4]\''
1.764789,-1.136009,-1.45964,'\'(5.4-6]\''
0.239166,0.293741,0.787758,'\'(5.4-6]\''
-1.964237,-1.760676,-2.21098,'\'(5.4-6]\''
0.893126,0.257784,0.476108,'\'(5.4-6]\''
2.612391,-2.180684,-2.308639,'\'(6.6-7.2]\''
0.14426,0.446555,-1.48998,'\'(4.8-5.4]\''
-0.445819,-0.919165,-0.150875,'\'(4.8-5.4]\''
1.714058,-0.589281,1.420863,'\'(5.4-6]\''
3.51139,-1.919618,-0.925832,'\'(4.8-5.4]\''
1.117076,-1.23898,0.495817,'\'(3.6-4.2]\''
1.028417,0.359329,-0.63446,'\'(4.8-5.4]\''
2.291772,-0.439946,0.534454,'\'(5.4-6]\''
2.798322,-0.621051,0.04707,'\'(5.4-6]\''
2.798322,-0.621051,0.04707,'\'(5.4-6]\''
1.751303,0.584674,-1.110144,'\'(5.4-6]\''
-2.003915,-1.687888,-1.568623,'\'(4.8-5.4]\''
0.994372,0.152705,0.552036,'\'(5.4-6]\''
3.059659,0.424619,-0.40367,'\'(5.4-6]\''
0.795343,0.955686,-0.928022,'\'(5.4-6]\''
0.90038,2.942771,-0.457774,'\'(5.4-6]\''
-0.246519,-1.393289,-0.258022,'\'(5.4-6]\''
-1.544957,-1.652457,-0.134063,'\'(4.8-5.4]\''
-0.275698,-1.314643,-0.549554,'\'(4.8-5.4]\''
0.90038,2.942771,-0.457774,'\'(5.4-6]\''
-2.323322,-0.651506,-0.125141,'\'(4.8-5.4]\''
-0.91052,-0.460459,0.013047,'\'(5.4-6]\''
-0.246519,-1.393289,-0.258022,'\'(5.4-6]\''
-0.392127,-1.807014,-0.772842,'\'(5.4-6]\''
0.795343,0.955686,-0.928022,'\'(5.4-6]\''
