@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R3-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
14.348967,190.937817,'\'(5.4-6]\''
15.771154,347.378378,'\'(3.6-4.2]\''
16.308142,333.539292,'\'(5.4-6]\''
7.086721,217.084856,'\'(5.4-6]\''
20.621312,248.280823,'\'(6.6-7.2]\''
7.086721,217.084856,'\'(5.4-6]\''
5.477507,171.204562,'\'(5.4-6]\''
15.771154,347.378378,'\'(3.6-4.2]\''
16.308142,333.539292,'\'(5.4-6]\''
5.110069,232.602299,'\'(6.6-7.2]\''
15.383417,215.319896,'\'(6.6-7.2]\''
15.140133,203.134919,'\'(5.4-6]\''
5.581014,333.541024,'\'(6.6-7.2]\''
5.563746,335.245362,'\'(5.4-6]\''
23.113889,234.320494,'\'(4.8-5.4]\''
9.981462,272.461984,'\'(6.6-7.2]\''
5.110069,232.602299,'\'(6.6-7.2]\''
16.01158,175.444622,'\'(5.4-6]\''
15.383417,215.319896,'\'(6.6-7.2]\''
17.085884,180.677148,'\'(5.4-6]\''
17.085884,180.677148,'\'(5.4-6]\''
27.727761,387.040609,'\'(5.4-6]\''
4.782192,223.812141,'\'(5.4-6]\''
17.085884,180.677148,'\'(5.4-6]\''
27.727761,387.040609,'\'(5.4-6]\''
4.335618,180.947348,'\'(4.8-5.4]\''
8.680571,132.261132,'\'(6.6-7.2]\''
17.726761,192.929675,'\'(6.6-7.2]\''
17.726761,192.929675,'\'(6.6-7.2]\''
10.395526,220.573206,'\'(4.8-5.4]\''
17.726761,192.929675,'\'(6.6-7.2]\''
7.585413,249.988625,'\'(6.6-7.2]\''
12.616604,208.7866,'\'(5.4-6]\''
12.616604,208.7866,'\'(5.4-6]\''
12.616604,208.7866,'\'(5.4-6]\''
4.438172,212.404855,'\'(4.8-5.4]\''
29.926062,163.734227,'\'(5.4-6]\''
4.920947,203.337569,'\'(5.4-6]\''
11.172888,194.51277,'\'(6.6-7.2]\''
4.920947,203.337569,'\'(5.4-6]\''
6.597,88.952933,'\'(5.4-6]\''
4.438172,212.404855,'\'(4.8-5.4]\''
29.926062,163.734227,'\'(5.4-6]\''
12.494668,263.91951,'\'(5.4-6]\''
7.588859,211.888703,'\'(5.4-6]\''
7.585413,249.988625,'\'(6.6-7.2]\''
12.616604,208.7866,'\'(5.4-6]\''
22.059191,296.684715,'\'(5.4-6]\''
33.741008,317.890213,'\'(5.4-6]\''
10.243764,168.310305,'\'(4.8-5.4]\''
16.863697,262.050627,'\'(4.8-5.4]\''
4.90302,199.665621,'\'(5.4-6]\''
33.741008,317.890213,'\'(5.4-6]\''
10.243764,168.310305,'\'(4.8-5.4]\''
12.15096,157.921464,'\'(3.6-4.2]\''
4.352955,174.039929,'\'(4.8-5.4]\''
16.863697,262.050627,'\'(4.8-5.4]\''
25.058029,262.237688,'\'(5.4-6]\''
9.285975,255.158797,'\'(5.4-6]\''
7.517066,163.642428,'\'(5.4-6]\''
25.058029,262.237688,'\'(5.4-6]\''
4.075585,305.381342,'\'(4.8-5.4]\''
4.779075,140.813999,'\'(5.4-6]\''
15.662866,241.328371,'\'(5.4-6]\''
4.365582,182.563351,'\'(4.8-5.4]\''
4.438207,208.937289,'\'(4.8-5.4]\''
32.941701,201.357835,'\'(4.8-5.4]\''
12.251454,217.200903,'\'(5.4-6]\''
32.941701,201.357835,'\'(4.8-5.4]\''
14.919955,298.349216,'\'(5.4-6]\''
4.525624,307.025058,'\'(4.8-5.4]\''
4.525606,305.298204,'\'(4.8-5.4]\''
4.438207,208.937289,'\'(4.8-5.4]\''
9.613887,189.127824,'\'(3.6-4.2]\''
4.994195,321.021761,'\'(4.8-5.4]\''
15.788423,258.54842,'\'(4.8-5.4]\''
29.043721,234.381115,'\'(6.6-7.2]\''
29.043721,234.381115,'\'(6.6-7.2]\''
29.043721,234.381115,'\'(6.6-7.2]\''
29.043721,234.381115,'\'(6.6-7.2]\''
32.614014,267.307401,'\'(6.6-7.2]\''
25.713091,205.054031,'\'(5.4-6]\''
25.713091,205.054031,'\'(5.4-6]\''
4.590939,170.423407,'\'(5.4-6]\''
29.043721,234.381115,'\'(6.6-7.2]\''
22.279612,168.525079,'\'(5.4-6]\''
15.788423,258.54842,'\'(4.8-5.4]\''
29.043721,234.381115,'\'(6.6-7.2]\''
32.614014,267.307401,'\'(6.6-7.2]\''
22.279612,168.525079,'\'(5.4-6]\''
24.812754,227.265851,'\'(4.8-5.4]\''
5.630135,191.211481,'\'(5.4-6]\''
25.713091,205.054031,'\'(5.4-6]\''
4.590939,170.423407,'\'(5.4-6]\''
12.303831,121.344015,'\'(4.8-5.4]\''
12.303831,121.344015,'\'(4.8-5.4]\''
5.563278,206.730656,'\'(5.4-6]\''
5.373774,225.68622,'\'(4.8-5.4]\''
4.85021,147.643475,'\'(4.8-5.4]\''
21.742468,191.026152,'\'(7.8-8.4]\''
16.736062,277.69451,'\'(5.4-6]\''
16.58449,288.112795,'\'(4.8-5.4]\''
16.736062,277.69451,'\'(5.4-6]\''
23.339731,230.932602,'\'(5.4-6]\''
16.047416,281.143023,'\'(4.8-5.4]\''
4.521172,132.273256,'\'(5.4-6]\''
24.382183,283.056939,'\'(6.6-7.2]\''
4.250418,185.700095,'\'(4.8-5.4]\''
20.240538,142.461179,'\'(3.6-4.2]\''
23.827667,208.381301,'\'(5.4-6]\''
18.803282,232.631744,'\'(4.8-5.4]\''
4.678997,187.501428,'\'(5.4-6]\''
4.678927,190.96553,'\'(5.4-6]\''
15.717183,158.191664,'\'(5.4-6]\''
20.898786,201.47215,'\'(5.4-6]\''
23.827667,184.132589,'\'(5.4-6]\''
17.102824,246.515863,'\'(5.4-6]\''
4.352055,321.073722,'\'(4.8-5.4]\''
27.253057,166.775708,'\'(7.8-8.4]\''
8.628211,127.025142,'\'(5.4-6]\''
4.318384,161.874004,'\'(5.4-6]\''
4.352124,175.766784,'\'(5.4-6]\''
8.767174,137.381074,'\'(5.4-6]\''
10.104992,220.555886,'\'(5.4-6]\''
19.912799,310.677953,'\'(5.4-6]\''
15.890267,142.611867,'\'(5.4-6]\''
6.223501,194.438292,'\'(5.4-6]\''
20.726967,179.059412,'\'(5.4-6]\''
10.687169,170.277915,'\'(6.6-7.2]\''
20.726967,179.059412,'\'(5.4-6]\''
4.232543,236.258658,'\'(4.8-5.4]\''
15.890267,142.611867,'\'(5.4-6]\''
12.008291,243.155685,'\'(4.8-5.4]\''
6.223501,194.438292,'\'(5.4-6]\''
26.717369,171.935488,'\'(5.4-6]\''
18.577423,288.017533,'\'(4.8-5.4]\''
18.577423,288.017533,'\'(4.8-5.4]\''
9.302187,149.493305,'\'(6.6-7.2]\''
10.324027,139.09234,'\'(6.6-7.2]\''
4.920046,212.157171,'\'(6.6-7.2]\''
4.245586,245.260126,'\'(4.8-5.4]\''
37.338287,260.32204,'\'(5.4-6]\''
8.504733,182.653418,'\'(5.4-6]\''
6.776441,265.459303,'\'(5.4-6]\''
4.263686,334.845258,'\'(4.8-5.4]\''
4.226308,130.406105,'\'(5.4-6]\''
5.613196,165.048854,'\'(5.4-6]\''
4.122904,159.921983,'\'(5.4-6]\''
4.817232,185.911405,'\'(5.4-6]\''
4.347066,163.438046,'\'(5.4-6]\''
33.426987,274.129949,'\'(5.4-6]\''
33.426987,274.129949,'\'(5.4-6]\''
8.48743,248.299876,'\'(7.8-8.4]\''
8.31426,255.228079,'\'(6.6-7.2]\''
23.551214,212.261094,'\'(4.8-5.4]\''
32.334842,262.014254,'\'(5.4-6]\''
23.118877,296.715892,'\'(5.4-6]\''
7.464342,130.622612,'\'(5.4-6]\''
5.1091,125.421263,'\'(6.6-7.2]\''
11.992408,255.092979,'\'(4.8-5.4]\''
11.8019,255.073926,'\'(4.8-5.4]\''
14.090891,373.082012,'\'(4.8-5.4]\''
29.301692,393.82332,'\'(4.8-5.4]\''
12.643642,118.351032,'\'(6.6-7.2]\''
5.388323,225.776287,'\'(5.4-6]\''
17.071786,357.335938,'\'(4.8-5.4]\''
17.071786,357.335938,'\'(4.8-5.4]\''
22.108087,208.383033,'\'(5.4-6]\''
15.712299,154.703314,'\'(5.4-6]\''
6.291397,229.126073,'\'(4.8-5.4]\''
10.773633,222.161497,'\'(5.4-6]\''
17.071786,357.335938,'\'(4.8-5.4]\''
4.866179,125.332928,'\'(5.4-6]\''
11.678993,248.383014,'\'(6.6-7.2]\''
22.837852,258.667932,'\'(5.4-6]\''
22.837852,258.667932,'\'(5.4-6]\''
17.777943,236.114898,'\'(5.4-6]\''
19.527141,227.478893,'\'(5.4-6]\''
22.837852,258.667932,'\'(5.4-6]\''
22.837887,277.720491,'\'(5.4-6]\''
29.076578,200.665014,'\'(6.6-7.2]\''
11.678993,248.383014,'\'(6.6-7.2]\''
28.14179,208.374372,'\'(5.4-6]\''
4.61957,132.186654,'\'(6.6-7.2]\''
18.54531,336.634467,'\'(4.8-5.4]\''
8.679895,334.895488,'\'(5.4-6]\''
28.14179,208.374372,'\'(5.4-6]\''
4.958342,324.792435,'\'(4.8-5.4]\''
13.8474,323.110614,'\'(4.8-5.4]\''
4.958342,324.792435,'\'(4.8-5.4]\''
13.535648,323.143523,'\'(4.8-5.4]\''
25.977731,291.601146,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
4.974311,208.609931,'\'(4.8-5.4]\''
5.095416,206.829383,'\'(4.8-5.4]\''
4.746148,144.453037,'\'(6.6-7.2]\''
8.313809,274.277174,'\'(6.6-7.2]\''
3.999063,205.005534,'\'(7.8-8.4]\''
4.5899,180.651167,'\'(5.4-6]\''
4.90082,213.691768,'\'(6.6-7.2]\''
25.977731,291.601146,'\'(6.6-7.2]\''
5.127026,175.647272,'\'(4.8-5.4]\''
11.193413,293.288163,'\'(5.4-6]\''
5.634153,173.26397,'\'(4.8-5.4]\''
22.7186,310.504748,'\'(5.4-6]\''
6.549456,272.690615,'\'(6.6-7.2]\''
7.834481,279.516627,'\'(5.4-6]\''
5.233634,196.357404,'\'(5.4-6]\''
9.562774,231.000152,'\'(6.6-7.2]\''
29.096029,343.728947,'\'(4.8-5.4]\''
25.300205,214.190599,'\'(5.4-6]\''
11.971294,118.401261,'\'(5.4-6]\''
19.49605,295.513849,'\'(5.4-6]\''
6.565598,142.618796,'\'(6.6-7.2]\''
9.128427,140.850372,'\'(6.6-7.2]\''
29.096029,343.728947,'\'(4.8-5.4]\''
4.351535,125.336393,'\'(4.8-5.4]\''
5.766829,187.71447,'\'(5.4-6]\''
4.313586,206.7168,'\'(5.4-6]\''
10.918675,182.397074,'\'(4.8-5.4]\''
4.658957,109.708098,'\'(5.4-6]\''
4.401799,243.179933,'\'(4.8-5.4]\''
13.39478,173.696983,'\'(5.4-6]\''
4.539116,173.8546,'\'(5.4-6]\''
13.39478,173.696983,'\'(5.4-6]\''
6.804569,151.173394,'\'(7.8-8.4]\''
4.466353,118.344103,'\'(5.4-6]\''
15.371466,258.998753,'\'(4.8-5.4]\''
24.98989,241.75792,'\'(4.8-5.4]\''
4.539116,173.8546,'\'(5.4-6]\''
4.365374,175.584919,'\'(5.4-6]\''
6.687206,147.74913,'\'(5.4-6]\''
6.235608,196.334887,'\'(5.4-6]\''
4.52526,317.613085,'\'(4.8-5.4]\''
20.568398,241.489452,'\'(5.4-6]\''
6.687206,147.74913,'\'(5.4-6]\''
27.014208,249.848329,'\'(5.4-6]\''
4.314539,185.911405,'\'(6.6-7.2]\''
7.58756,154.694654,'\'(5.4-6]\''
5.214928,177.265008,'\'(5.4-6]\''
12.477521,232.545141,'\'(5.4-6]\''
22.891199,335.084281,'\'(5.4-6]\''
13.104731,284.787258,'\'(3.6-4.2]\''
5.062092,120.675444,'\'(3.6-4.2]\''
23.100673,364.243357,'\'(4.8-5.4]\''
23.100673,364.243357,'\'(4.8-5.4]\''
23.100673,364.243357,'\'(4.8-5.4]\''
8.718174,196.068151,'\'(3.6-4.2]\''
10.239607,312.394416,'\'(5.4-6]\''
23.100673,364.243357,'\'(4.8-5.4]\''
4.296058,159.930643,'\'(5.4-6]\''
16.337535,224.089269,'\'(5.4-6]\''
8.718174,196.068151,'\'(3.6-4.2]\''
3.811828,88.575346,'\'(3.6-4.2]\''
13.580872,151.344868,'\'(6.6-7.2]\''
19.684515,324.45815,'\'(4.8-5.4]\''
21.24298,297.264952,'\'(6.6-7.2]\''
7.729017,161.629785,'\'(6.6-7.2]\''
23.601132,348.623722,'\'(5.4-6]\''
11.157906,230.875444,'\'(5.4-6]\''
10.777877,211.786512,'\'(5.4-6]\''
6.685093,154.907696,'\'(5.4-6]\''
18.13814,159.896002,'\'(5.4-6]\''
14.244039,205.043639,'\'(5.4-6]\''
5.701981,208.452315,'\'(5.4-6]\''
28.020009,201.298945,'\'(4.8-5.4]\''
28.020009,201.298945,'\'(4.8-5.4]\''
4.316132,139.135641,'\'(4.8-5.4]\''
28.020009,201.298945,'\'(4.8-5.4]\''
5.455995,156.579125,'\'(6.6-7.2]\''
20.846964,225.655043,'\'(5.4-6]\''
8.976128,243.048298,'\'(5.4-6]\''
9.495345,249.981697,'\'(6.6-7.2]\''
5.629875,125.1909,'\'(5.4-6]\''
25.943003,201.815096,'\'(4.8-5.4]\''
25.579307,201.796043,'\'(4.8-5.4]\''
5.974363,165.034997,'\'(5.4-6]\''
4.958411,215.839511,'\'(5.4-6]\''
4.83424,197.869484,'\'(5.4-6]\''
5.857952,279.26548,'\'(5.4-6]\''
27.811124,165.086959,'\'(5.4-6]\''
5.252461,158.113722,'\'(5.4-6]\''
27.811124,165.086959,'\'(5.4-6]\''
4.141022,128.407319,'\'(3.6-4.2]\''
19.287546,199.701994,'\'(4.8-5.4]\''
11.005728,206.652714,'\'(4.8-5.4]\''
11.005728,206.652714,'\'(4.8-5.4]\''
4.708927,210.033677,'\'(4.8-5.4]\''
4.708944,210.035409,'\'(5.4-6]\''
20.979431,197.550787,'\'(5.4-6]\''
11.192235,251.594236,'\'(5.4-6]\''
6.165269,208.386497,'\'(6.6-7.2]\''
16.337864,293.714248,'\'(5.4-6]\''
15.662399,284.205289,'\'(5.4-6]\''
4.415205,171.822904,'\'(5.4-6]\''
11.192235,251.594236,'\'(5.4-6]\''
6.165269,208.386497,'\'(6.6-7.2]\''
6.165235,203.193808,'\'(6.6-7.2]\''
8.279186,253.450995,'\'(5.4-6]\''
25.856228,333.030069,'\'(4.8-5.4]\''
19.390309,301.96747,'\'(5.4-6]\''
28.749411,348.563101,'\'(4.8-5.4]\''
29.788884,196.144362,'\'(5.4-6]\''
29.788884,196.144362,'\'(5.4-6]\''
29.788884,196.144362,'\'(5.4-6]\''
29.788884,196.144362,'\'(5.4-6]\''
6.216088,203.04312,'\'(6.6-7.2]\''
11.855437,317.665046,'\'(4.8-5.4]\''
6.202924,81.977965,'\'(3.6-4.2]\''
31.292806,223.97149,'\'(5.4-6]\''
29.788884,196.144362,'\'(5.4-6]\''
32.974316,215.292183,'\'(4.8-5.4]\''
32.974316,215.292183,'\'(4.8-5.4]\''
13.947859,161.615929,'\'(5.4-6]\''
13.947859,161.615929,'\'(5.4-6]\''
13.947859,161.615929,'\'(5.4-6]\''
13.947859,161.615929,'\'(5.4-6]\''
4.785449,203.024067,'\'(4.8-5.4]\''
10.430445,132.2594,'\'(5.4-6]\''
22.63108,194.540483,'\'(5.4-6]\''
32.974316,215.292183,'\'(4.8-5.4]\''
29.547436,317.666778,'\'(4.8-5.4]\''
12.320008,206.739316,'\'(5.4-6]\''
29.547436,317.666778,'\'(4.8-5.4]\''
17.796268,210.142796,'\'(4.8-5.4]\''
29.547436,317.666778,'\'(4.8-5.4]\''
12.320008,206.739316,'\'(5.4-6]\''
17.569716,179.071537,'\'(5.4-6]\''
19.387104,192.323458,'\'(5.4-6]\''
13.67416,267.615706,'\'(5.4-6]\''
13.500955,271.08154,'\'(4.8-5.4]\''
17.54034,269.048112,'\'(4.8-5.4]\''
21.626664,354.072754,'\'(5.4-6]\''
9.491985,198.030565,'\'(5.4-6]\''
4.922662,199.695066,'\'(5.4-6]\''
14.955601,196.213644,'\'(5.4-6]\''
22.109213,230.917014,'\'(5.4-6]\''
4.956748,201.453097,'\'(6.6-7.2]\''
5.68253,151.253069,'\'(5.4-6]\''
10.465016,210.076978,'\'(5.4-6]\''
19.11396,242.996336,'\'(5.4-6]\''
5.490549,178.965882,'\'(4.8-5.4]\''
9.491985,198.030565,'\'(5.4-6]\''
5.007168,149.545267,'\'(5.4-6]\''
14.742731,203.091617,'\'(6.6-7.2]\''
11.48367,199.662157,'\'(6.6-7.2]\''
20.086264,163.308142,'\'(4.8-5.4]\''
5.454748,239.539163,'\'(6.6-7.2]\''
14.742731,203.091617,'\'(6.6-7.2]\''
11.48367,199.662157,'\'(6.6-7.2]\''
15.666867,331.524917,'\'(4.8-5.4]\''
22.022073,260.251026,'\'(5.4-6]\''
4.368197,210.222471,'\'(6.6-7.2]\''
6.04633,224.018255,'\'(5.4-6]\''
3.932327,173.764533,'\'(5.4-6]\''
16.377199,315.777111,'\'(4.8-5.4]\''
16.690509,291.6635,'\'(4.8-5.4]\''
16.377199,315.777111,'\'(4.8-5.4]\''
18.159392,251.550935,'\'(4.8-5.4]\''
16.204028,314.04506,'\'(4.8-5.4]\''
16.377199,315.777111,'\'(4.8-5.4]\''
16.690509,291.6635,'\'(4.8-5.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
5.685145,166.855382,'\'(7.8-8.4]\''
26.271868,269.034256,'\'(7.8-8.4]\''
29.822243,241.749259,'\'(5.4-6]\''
4.40128,244.915448,'\'(5.4-6]\''
4.749872,189.26812,'\'(5.4-6]\''
4.993295,185.097342,'\'(5.4-6]\''
7.866888,185.994544,'\'(5.4-6]\''
4.993295,185.097342,'\'(5.4-6]\''
6.739773,256.922024,'\'(6.6-7.2]\''
25.492999,257.316932,'\'(5.4-6]\''
20.225815,324.565537,'\'(4.8-5.4]\''
12.019792,126.898702,'\'(5.4-6]\''
6.528896,237.843485,'\'(5.4-6]\''
5.095312,257.043268,'\'(4.8-5.4]\''
4.661572,288.150901,'\'(5.4-6]\''
15.005155,293.269111,'\'(5.4-6]\''
6.528896,237.843485,'\'(5.4-6]\''
11.921931,308.887013,'\'(4.8-5.4]\''
8.541089,336.676036,'\'(5.4-6]\''
15.060251,310.470107,'\'(4.8-5.4]\''
12.11502,352.060111,'\'(5.4-6]\''
5.095312,257.043268,'\'(4.8-5.4]\''
4.884522,191.164716,'\'(5.4-6]\''
7.204621,213.577453,'\'(5.4-6]\''
21.558196,236.075061,'\'(4.8-5.4]\''
18.798536,206.548791,'\'(5.4-6]\''
19.789737,231.043453,'\'(4.8-5.4]\''
7.741557,203.19554,'\'(5.4-6]\''
21.558196,236.075061,'\'(4.8-5.4]\''
22.038926,189.349526,'\'(5.4-6]\''
18.798536,206.548791,'\'(5.4-6]\''
9.844457,199.681209,'\'(4.8-5.4]\''
6.882685,159.925447,'\'(4.8-5.4]\''
8.177999,194.45388,'\'(5.4-6]\''
5.142771,170.300432,'\'(5.4-6]\''
5.72131,296.632753,'\'(4.8-5.4]\''
10.586901,322.786721,'\'(5.4-6]\''
10.745176,230.799234,'\'(4.8-5.4]\''
6.688141,132.164137,'\'(5.4-6]\''
13.501232,218.655826,'\'(4.8-5.4]\''
10.745176,230.799234,'\'(4.8-5.4]\''
14.866746,248.272163,'\'(5.4-6]\''
10.846068,262.107785,'\'(5.4-6]\''
5.112009,191.046936,'\'(5.4-6]\''
6.688141,132.164137,'\'(5.4-6]\''
16.290665,315.68358,'\'(4.8-5.4]\''
16.290665,315.68358,'\'(4.8-5.4]\''
10.916077,295.060051,'\'(5.4-6]\''
4.366708,168.648055,'\'(5.4-6]\''
14.523835,173.769729,'\'(5.4-6]\''
18.556118,192.707973,'\'(3.6-4.2]\''
29.857161,290.113314,'\'(4.8-5.4]\''
29.217948,352.330311,'\'(4.8-5.4]\''
29.857161,290.113314,'\'(4.8-5.4]\''
31.743711,241.321443,'\'(5.4-6]\''
24.171219,248.213273,'\'(5.4-6]\''
23.411715,253.348804,'\'(4.8-5.4]\''
22.61537,300.186922,'\'(4.8-5.4]\''
22.61537,300.186922,'\'(4.8-5.4]\''
22.61537,300.186922,'\'(4.8-5.4]\''
23.411715,253.348804,'\'(4.8-5.4]\''
22.61537,300.186922,'\'(4.8-5.4]\''
25.780901,237.864269,'\'(5.4-6]\''
11.173737,305.365754,'\'(5.4-6]\''
13.256459,324.80456,'\'(4.8-5.4]\''
15.683928,341.567347,'\'(4.8-5.4]\''
15.683928,341.567347,'\'(4.8-5.4]\''
7.931927,243.053494,'\'(6.6-7.2]\''
7.119474,139.197995,'\'(5.4-6]\''
15.683928,341.567347,'\'(4.8-5.4]\''
7.931927,243.053494,'\'(6.6-7.2]\''
13.447487,316.166822,'\'(4.8-5.4]\''
10.859318,149.682099,'\'(6.6-7.2]\''
20.201515,197.99246,'\'(6.6-7.2]\''
10.859318,149.682099,'\'(6.6-7.2]\''
20.201515,197.99246,'\'(6.6-7.2]\''
29.822866,244.70587,'\'(4.8-5.4]\''
13.447487,316.166822,'\'(4.8-5.4]\''
6.013161,217.060607,'\'(5.4-6]\''
32.093273,204.861773,'\'(5.4-6]\''
32.093273,204.861773,'\'(5.4-6]\''
32.093273,204.861773,'\'(5.4-6]\''
32.093273,204.861773,'\'(5.4-6]\''
6.013161,217.060607,'\'(5.4-6]\''
6.013161,217.060607,'\'(5.4-6]\''
32.093273,204.861773,'\'(5.4-6]\''
14.019479,212.254166,'\'(5.4-6]\''
13.880967,214.024322,'\'(5.4-6]\''
23.479871,355.596959,'\'(4.8-5.4]\''
10.844786,288.053906,'\'(5.4-6]\''
7.15647,281.253874,'\'(5.4-6]\''
26.307877,233.205053,'\'(4.8-5.4]\''
7.04813,116.606857,'\'(5.4-6]\''
11.518917,163.315071,'\'(5.4-6]\''
21.056368,334.840062,'\'(4.8-5.4]\''
5.078304,279.353814,'\'(5.4-6]\''
18.088482,288.128384,'\'(5.4-6]\''
9.997813,159.921983,'\'(5.4-6]\''
18.088482,288.128384,'\'(5.4-6]\''
4.471878,227.30742,'\'(4.8-5.4]\''
12.218371,216.866618,'\'(4.8-5.4]\''
30.671745,253.504688,'\'(4.8-5.4]\''
4.224784,192.74781,'\'(5.4-6]\''
30.671745,253.504688,'\'(4.8-5.4]\''
12.218371,216.866618,'\'(4.8-5.4]\''
15.661914,201.4046,'\'(5.4-6]\''
15.661914,201.4046,'\'(5.4-6]\''
6.734491,192.472414,'\'(5.4-6]\''
7.238517,175.500048,'\'(5.4-6]\''
6.483568,211.821154,'\'(4.8-5.4]\''
24.275298,260.256222,'\'(5.4-6]\''
23.288324,236.061205,'\'(5.4-6]\''
15.389514,319.111309,'\'(4.8-5.4]\''
6.950789,300.108979,'\'(4.8-5.4]\''
7.238517,175.500048,'\'(5.4-6]\''
32.144092,258.614238,'\'(5.4-6]\''
35.661385,301.96747,'\'(4.8-5.4]\''
35.661385,301.96747,'\'(4.8-5.4]\''
35.661385,301.96747,'\'(4.8-5.4]\''
6.840769,223.96283,'\'(6.6-7.2]\''
13.118605,208.22888,'\'(4.8-5.4]\''
32.144092,258.614238,'\'(5.4-6]\''
6.292748,272.423879,'\'(5.4-6]\''
6.910328,189.205766,'\'(5.4-6]\''
5.212538,198.061742,'\'(5.4-6]\''
29.372291,245.280911,'\'(4.8-5.4]\''
29.372291,245.280911,'\'(4.8-5.4]\''
9.237131,258.579597,'\'(4.8-5.4]\''
13.620466,274.225212,'\'(4.8-5.4]\''
4.209507,165.048854,'\'(5.4-6]\''
5.821319,173.745481,'\'(5.4-6]\''
3.950461,156.459614,'\'(5.4-6]\''
4.104787,135.652487,'\'(5.4-6]\''
4.627572,144.312741,'\'(4.8-5.4]\''
4.838588,243.302909,'\'(4.8-5.4]\''
19.079769,216.972273,'\'(5.4-6]\''
5.576251,191.159519,'\'(5.4-6]\''
4.622237,180.850353,'\'(5.4-6]\''
15.857168,312.306081,'\'(4.8-5.4]\''
15.857168,312.306081,'\'(4.8-5.4]\''
9.96674,218.780534,'\'(4.8-5.4]\''
41.649517,212.297467,'\'(4.8-5.4]\''
15.857168,312.306081,'\'(4.8-5.4]\''
8.34826,269.103538,'\'(5.4-6]\''
4.109949,187.473715,'\'(3.6-4.2]\''
9.96674,218.780534,'\'(4.8-5.4]\''
5.751517,128.800494,'\'(5.4-6]\''
15.664564,118.29907,'\'(5.4-6]\''
3.761581,151.251337,'\'(5.4-6]\''
7.585101,212.210865,'\'(5.4-6]\''
7.585101,212.210865,'\'(5.4-6]\''
8.349472,201.546628,'\'(5.4-6]\''
9.385949,165.009016,'\'(5.4-6]\''
19.162024,87.298825,'\'(5.4-6]\''
20.346747,286.295874,'\'(5.4-6]\''
4.122627,146.074237,'\'(5.4-6]\''
30.29149,336.785155,'\'(5.4-6]\''
4.122627,146.074237,'\'(5.4-6]\''
16.274003,260.694431,'\'(4.8-5.4]\''
12.89252,184.120465,'\'(4.8-5.4]\''
15.506185,178.943365,'\'(5.4-6]\''
6.446693,303.772267,'\'(5.4-6]\''
30.325785,315.69224,'\'(5.4-6]\''
6.237808,270.823464,'\'(5.4-6]\''
16.282836,180.221619,'\'(6.6-7.2]\''
16.842982,239.509718,'\'(4.8-5.4]\''
12.512335,281.078937,'\'(4.8-5.4]\''
4.105653,173.766265,'\'(5.4-6]\''
4.970986,126.727229,'\'(4.8-5.4]\''
6.738024,224.013059,'\'(3.6-4.2]\''
4.265175,173.605184,'\'(4.8-5.4]\''
5.869227,255.21249,'\'(5.4-6]\''
4.173896,191.138735,'\'(5.4-6]\''
4.173896,191.138735,'\'(5.4-6]\''
7.06746,168.587433,'\'(5.4-6]\''
17.626042,449.001263,'\'(4.8-5.4]\''
7.016191,204.899878,'\'(5.4-6]\''
6.079325,121.860167,'\'(5.4-6]\''
10.847834,142.407485,'\'(5.4-6]\''
8.356106,69.93848,'\'(5.4-6]\''
24.102526,317.446808,'\'(5.4-6]\''
15.250534,398.998688,'\'(4.8-5.4]\''
5.530265,331.251253,'\'(4.8-5.4]\''
8.356106,69.93848,'\'(5.4-6]\''
26.92906,258.591721,'\'(4.8-5.4]\''
19.130501,237.808844,'\'(5.4-6]\''
24.102526,317.446808,'\'(5.4-6]\''
24.100794,357.283976,'\'(5.4-6]\''
10.847834,142.407485,'\'(5.4-6]\''
8.111887,175.384001,'\'(5.4-6]\''
24.644312,285.921751,'\'(5.4-6]\''
25.008042,282.478434,'\'(5.4-6]\''
25.008042,282.478434,'\'(5.4-6]\''
4.331513,210.038873,'\'(5.4-6]\''
20.223945,215.17094,'\'(4.8-5.4]\''
4.778971,182.402271,'\'(5.4-6]\''
24.644312,271.199319,'\'(5.4-6]\''
25.008042,264.291901,'\'(5.4-6]\''
4.440459,163.538505,'\'(4.8-5.4]\''
