@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R6-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
12.973424,241.34396,-10.582467,-216.731518,84.87049,'\'(5.4-6]\''
5.391943,190.471895,-10.75077,-172.131209,121.243557,'\'(5.4-6]\''
8.816624,153.00244,-9.543115,-129.678644,58.889727,'\'(6.6-7.2]\''
4.86973,182.513122,-10.753368,-161.808186,41.569219,'\'(5.4-6]\''
10.44728,239.50279,-9.020971,-218.879261,77.942286,'\'(6.6-7.2]\''
5.312997,183.971509,-6.430308,-157.911072,57.157677,'\'(6.6-7.2]\''
12.973424,241.34396,-10.582467,-216.731518,84.87049,'\'(5.4-6]\''
16.290977,357.782807,-9.014285,-339.620522,84.87049,'\'(4.8-5.4]\''
4.967158,196.270801,-9.374223,-170.433799,53.693575,'\'(6.6-7.2]\''
4.621735,185.875032,-9.719646,-161.773545,48.497423,'\'(5.4-6]\''
6.861311,229.358168,-11.100055,-208.313751,41.569219,'\'(5.4-6]\''
27.950987,300.332414,-10.916233,-280.990603,79.674337,'\'(4.8-5.4]\''
6.388964,144.34565,-9.892314,-120.966428,51.961524,'\'(6.6-7.2]\''
3.797504,189.391096,-13.176594,-170.624325,27.712813,'\'(4.8-5.4]\''
3.797504,189.391096,-13.176594,-170.624325,27.712813,'\'(4.8-5.4]\''
4.368908,165.170097,-13.176767,-146.167768,65.817931,'\'(4.8-5.4]\''
19.373196,158.215913,-10.227552,-139.897744,51.961524,'\'(5.4-6]\''
9.008362,184.213996,-9.541903,-163.141866,29.444864,'\'(4.8-5.4]\''
29.56389,300.567973,-9.701702,-283.086384,46.765372,'\'(4.8-5.4]\''
29.56389,300.567973,-9.701702,-283.086384,46.765372,'\'(4.8-5.4]\''
4.761304,175.439426,-8.852616,-153.269176,43.30127,'\'(5.4-6]\''
4.967946,184.144714,-9.027024,-159.850969,48.497423,'\'(5.4-6]\''
15.715347,201.48947,-10.230774,-179.960079,74.478185,'\'(7.8-8.4]\''
11.783627,116.478685,-13.348431,-96.094179,48.497423,'\'(3.6-4.2]\''
4.489857,146.081165,-10.925395,-126.041337,45.033321,'\'(5.4-6]\''
31.001943,319.123433,-10.394072,-301.446123,86.60254,'\'(4.8-5.4]\''
15.925965,187.567246,-8.149542,-168.164813,27.712813,'\'(5.4-6]\''
13.952154,262.48364,-9.534455,-244.704138,89.200617,'\'(4.8-5.4]\''
4.279239,160.076136,-12.487012,-137.524834,71.014083,'\'(5.4-6]\''
13.185791,276.033473,-9.0191,-255.304289,81.406388,'\'(5.4-6]\''
17.781234,257.076177,-10.226028,-239.369422,62.353829,'\'(4.8-5.4]\''
4.038069,248.389942,-6.769928,-229.496732,55.425626,'\'(4.8-5.4]\''
4.991182,184.364684,-10.75316,-163.557558,45.033321,'\'(5.4-6]\''
13.41314,196.061223,-9.363328,-177.569849,45.033321,'\'(5.4-6]\''
13.012569,279.497575,-8.845913,-258.768391,81.406388,'\'(5.4-6]\''
13.185791,276.033473,-9.0191,-255.304289,81.406388,'\'(5.4-6]\''
5.92299,220.614775,-8.678198,-197.592356,53.693575,'\'(5.4-6]\''
6.078667,246.578217,-8.851611,-223.192067,71.014083,'\'(6.6-7.2]\''
11.595543,182.462892,-8.149836,-164.977839,45.033321,'\'(4.8-5.4]\''
17.781234,257.076177,-10.226028,-239.369422,62.353829,'\'(4.8-5.4]\''
4.038069,248.389942,-6.769928,-229.496732,55.425626,'\'(4.8-5.4]\''
33.080612,279.320906,-9.181428,-262.734787,62.353829,'\'(4.8-5.4]\''
6.738492,156.478666,-10.408811,-135.67154,58.889727,'\'(5.4-6]\''
4.489095,211.895632,-12.831413,-191.668742,77.942286,'\'(6.6-7.2]\''
33.080612,279.320906,-9.181428,-262.734787,62.353829,'\'(4.8-5.4]\''
6.738492,156.478666,-10.408811,-135.67154,58.889727,'\'(5.4-6]\''
6.013802,251.545739,-7.634759,-232.5105,38.105118,'\'(4.8-5.4]\''
9.78872,151.356992,-11.619428,-129.072426,25.980762,'\'(4.8-5.4]\''
14.348967,190.937817,-7.977168,-173.360965,62.353829,'\'(5.4-6]\''
14.348967,190.937817,-7.977168,-173.360965,62.353829,'\'(5.4-6]\''
22.7526,275.881053,-9.706032,-257.486673,93.530744,'\'(5.4-6]\''
22.789857,295.390873,-11.435467,-277.976834,95.262794,'\'(4.8-5.4]\''
12.229803,204.905075,-10.754511,-180.947348,69.282032,'\'(6.6-7.2]\''
8.85265,201.54836,-8.675704,-179.717592,22.51666,'\'(6.6-7.2]\''
24.037453,306.635347,-11.261742,-289.564254,105.655099,'\'(4.8-5.4]\''
13.376698,177.154157,-10.923975,-156.317585,31.176915,'\'(3.6-4.2]\''
14.348967,190.937817,-7.630758,-173.360965,62.353829,'\'(5.4-6]\''
15.771154,347.378378,-9.187698,-329.193576,60.621778,'\'(3.6-4.2]\''
16.308142,333.539292,-9.534056,-315.215926,60.621778,'\'(5.4-6]\''
7.086721,217.084856,-9.367762,-197.644318,57.157677,'\'(5.4-6]\''
20.621312,248.280823,-9.880103,-229.860463,72.746134,'\'(6.6-7.2]\''
7.086721,217.084856,-9.367762,-197.644318,57.157677,'\'(5.4-6]\''
5.477507,171.204562,-10.058989,-150.930907,27.712813,'\'(5.4-6]\''
15.771154,347.378378,-9.187698,-329.193576,60.621778,'\'(3.6-4.2]\''
16.308142,333.539292,-9.534056,-315.215926,60.621778,'\'(5.4-6]\''
5.110069,232.602299,-8.85026,-210.080442,105.655099,'\'(6.6-7.2]\''
15.383417,215.319896,-10.406819,-191.478217,60.621778,'\'(6.6-7.2]\''
15.140133,203.134919,-10.234411,-179.475105,31.176915,'\'(5.4-6]\''
5.581014,333.541024,-9.539789,-313.518517,71.014083,'\'(6.6-7.2]\''
5.563746,335.245362,-9.539737,-315.250567,71.014083,'\'(5.4-6]\''
23.113889,234.320494,-8.842448,-214.601095,93.530744,'\'(4.8-5.4]\''
9.981462,272.461984,-9.19234,-252.082675,140.296115,'\'(6.6-7.2]\''
5.110069,232.602299,-8.85026,-210.080442,105.655099,'\'(6.6-7.2]\''
16.01158,175.444622,-7.977324,-156.196342,53.693575,'\'(5.4-6]\''
15.383417,215.319896,-10.406819,-191.478217,60.621778,'\'(6.6-7.2]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,'\'(5.4-6]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,'\'(5.4-6]\''
27.727761,387.040609,-10.914293,-368.736296,126.439709,'\'(5.4-6]\''
4.782192,223.812141,-8.849048,-202.944393,79.674337,'\'(5.4-6]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,'\'(5.4-6]\''
27.727761,387.040609,-10.914293,-368.736296,126.439709,'\'(5.4-6]\''
4.335618,180.947348,-10.23093,-163.522917,62.353829,'\'(4.8-5.4]\''
8.680571,132.261132,-9.887014,-112.462059,45.033321,'\'(6.6-7.2]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,'\'(6.6-7.2]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,'\'(6.6-7.2]\''
10.395526,220.573206,-12.138455,-197.765561,5.196152,'\'(4.8-5.4]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,'\'(6.6-7.2]\''
7.585413,249.988625,-8.678544,-226.569566,64.08588,'\'(6.6-7.2]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,'\'(5.4-6]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,'\'(5.4-6]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,'\'(5.4-6]\''
4.438172,212.404855,-9.366273,-194.162896,36.373067,'\'(4.8-5.4]\''
29.926062,163.734227,-8.837235,-146.098486,43.30127,'\'(5.4-6]\''
4.920947,203.337569,-10.061293,-182.177104,69.282032,'\'(5.4-6]\''
11.172888,194.51277,-9.542439,-171.81944,57.157677,'\'(6.6-7.2]\''
4.920947,203.337569,-10.061293,-182.177104,69.282032,'\'(5.4-6]\''
6.597,88.952933,-7.640457,-65.506162,17.320508,'\'(5.4-6]\''
4.438172,212.404855,-9.366273,-194.162896,36.373067,'\'(4.8-5.4]\''
29.926062,163.734227,-8.837235,-146.098486,43.30127,'\'(5.4-6]\''
12.494668,263.91951,-10.056633,-243.578305,69.282032,'\'(5.4-6]\''
7.588859,211.888703,-10.753559,-190.698794,67.549981,'\'(5.4-6]\''
7.585413,249.988625,-8.678544,-226.569566,64.08588,'\'(6.6-7.2]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,'\'(5.4-6]\''
22.059191,296.684715,-9.533415,-278.236642,96.994845,'\'(5.4-6]\''
33.741008,317.890213,-9.525621,-301.186315,96.994845,'\'(5.4-6]\''
10.243764,168.310305,-9.016641,-151.03483,10.392305,'\'(4.8-5.4]\''
16.863697,262.050627,-10.745193,-244.704138,77.942286,'\'(4.8-5.4]\''
4.90302,199.665621,-8.503053,-178.557118,55.425626,'\'(5.4-6]\''
33.741008,317.890213,-9.352416,-301.186315,96.994845,'\'(5.4-6]\''
10.243764,168.310305,-9.016641,-151.03483,10.392305,'\'(4.8-5.4]\''
12.15096,157.921464,-9.361111,-142.270653,10.392305,'\'(3.6-4.2]\''
4.352955,174.039929,-10.404117,-156.577393,60.621778,'\'(4.8-5.4]\''
16.863697,262.050627,-10.745193,-244.704138,77.942286,'\'(4.8-5.4]\''
25.058029,262.237688,-11.436281,-242.158023,90.066642,'\'(5.4-6]\''
9.285975,255.158797,-8.675392,-233.549731,86.60254,'\'(5.4-6]\''
7.517066,163.642428,-9.024019,-140.296115,64.08588,'\'(5.4-6]\''
25.058029,262.237688,-11.436281,-242.158023,90.066642,'\'(5.4-6]\''
4.075585,305.381342,-9.365129,-287.797562,38.105118,'\'(4.8-5.4]\''
4.779075,140.813999,-8.505755,-118.368352,64.08588,'\'(5.4-6]\''
15.662866,241.328371,-8.845653,-220.90576,57.157677,'\'(5.4-6]\''
4.365582,182.563351,-10.235606,-161.461776,51.961524,'\'(4.8-5.4]\''
4.438207,208.937289,-9.366238,-190.681473,25.980762,'\'(4.8-5.4]\''
32.941701,201.357835,-10.0478,-184.065039,27.712813,'\'(4.8-5.4]\''
12.251454,217.200903,-11.269796,-196.206715,39.837169,'\'(5.4-6]\''
32.941701,201.357835,-10.0478,-184.065039,27.712813,'\'(4.8-5.4]\''
14.919955,298.349216,-9.363397,-277.855591,91.798693,'\'(5.4-6]\''
4.525624,307.025058,-10.92427,-288.594306,69.282032,'\'(4.8-5.4]\''
4.525606,305.298204,-10.924287,-286.896896,74.478185,'\'(4.8-5.4]\''
4.438207,208.937289,-9.366238,-190.681473,25.980762,'\'(4.8-5.4]\''
9.613887,189.127824,-8.849775,-166.502044,13.856406,'\'(3.6-4.2]\''
4.994195,321.021761,-9.191301,-303.282096,83.138439,'\'(4.8-5.4]\''
15.788423,258.54842,-9.014545,-241.066831,77.942286,'\'(4.8-5.4]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
32.614014,267.307401,-10.739217,-250.402585,57.157677,'\'(6.6-7.2]\''
25.713091,205.054031,-10.226963,-184.75786,84.87049,'\'(5.4-6]\''
25.713091,205.054031,-10.226963,-184.75786,84.87049,'\'(5.4-6]\''
4.590939,170.423407,-10.062211,-149.164216,55.425626,'\'(5.4-6]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
22.279612,168.525079,-10.057777,-147.085755,38.105118,'\'(5.4-6]\''
15.788423,258.54842,-9.014545,-241.066831,77.942286,'\'(4.8-5.4]\''
29.043721,234.381115,-11.087896,-218.013235,43.30127,'\'(6.6-7.2]\''
32.614014,267.307401,-10.739217,-250.402585,57.157677,'\'(6.6-7.2]\''
22.279612,168.525079,-10.057777,-147.085755,38.105118,'\'(5.4-6]\''
24.812754,227.265851,-9.533814,-207.482366,43.30127,'\'(4.8-5.4]\''
5.630135,191.211481,-9.715835,-169.844902,65.817931,'\'(5.4-6]\''
25.713091,205.054031,-10.226963,-184.75786,84.87049,'\'(5.4-6]\''
4.590939,170.423407,-10.062211,-149.164216,55.425626,'\'(5.4-6]\''
12.303831,121.344015,-9.364125,-103.195587,34.641016,'\'(4.8-5.4]\''
12.303831,121.344015,-9.364125,-103.195587,34.641016,'\'(4.8-5.4]\''
5.563278,206.730656,-11.099051,-185.866372,46.765372,'\'(5.4-6]\''
5.373774,225.68622,-8.846363,-207.655571,76.210236,'\'(4.8-5.4]\''
4.85021,147.643475,-7.811081,-124.846222,39.837169,'\'(4.8-5.4]\''
21.742468,191.026152,-9.711574,-166.831134,55.425626,'\'(7.8-8.4]\''
16.736062,277.69451,-10.578379,-256.066391,103.923048,'\'(5.4-6]\''
16.58449,288.112795,-10.227656,-267.913619,38.105118,'\'(4.8-5.4]\''
16.736062,277.69451,-10.578379,-256.066391,103.923048,'\'(5.4-6]\''
23.339731,230.932602,-9.014978,-211.188955,93.530744,'\'(5.4-6]\''
16.047416,281.143023,-8.842154,-262.561582,71.014083,'\'(4.8-5.4]\''
4.521172,132.273256,-11.448336,-110.054508,39.837169,'\'(5.4-6]\''
24.382183,283.056939,-11.263422,-262.890672,122.109582,'\'(6.6-7.2]\''
4.250418,185.700095,-9.536706,-169.931505,19.052559,'\'(4.8-5.4]\''
20.240538,142.461179,-9.706621,-124.222684,25.980762,'\'(3.6-4.2]\''
23.827667,208.381301,-8.145991,-190.785396,90.932667,'\'(5.4-6]\''
18.803282,232.631744,-11.091915,-213.284736,57.157677,'\'(4.8-5.4]\''
4.678997,187.501428,-8.1555,-166.987018,36.373067,'\'(5.4-6]\''
4.678927,190.96553,-8.328774,-170.485761,36.373067,'\'(5.4-6]\''
15.717183,158.191664,-7.630862,-138.945116,46.765372,'\'(5.4-6]\''
20.898786,201.47215,-8.147706,-183.07777,100.458947,'\'(5.4-6]\''
23.827667,184.132589,-8.145991,-166.536685,90.932667,'\'(5.4-6]\''
17.102824,246.515863,-8.496887,-226.673489,64.08588,'\'(5.4-6]\''
4.352055,321.073722,-9.019377,-302.173584,55.425626,'\'(4.8-5.4]\''
27.253057,166.775708,-9.535702,-145.838678,34.641016,'\'(7.8-8.4]\''
8.628211,127.025142,-11.099848,-105.914907,24.248711,'\'(5.4-6]\''
4.318384,161.874004,-10.404048,-144.487678,51.961524,'\'(5.4-6]\''
4.352124,175.766784,-9.538923,-157.478059,57.157677,'\'(5.4-6]\''
8.767174,137.381074,-10.926244,-116.463096,27.712813,'\'(5.4-6]\''
10.104992,220.555886,-10.056079,-202.49406,62.353829,'\'(5.4-6]\''
19.912799,310.677953,-9.878475,-293.825099,76.210236,'\'(5.4-6]\''
15.890267,142.611867,-9.363034,-124.08412,36.373067,'\'(5.4-6]\''
6.223501,194.438292,-9.364956,-177.362003,32.908965,'\'(5.4-6]\''
20.726967,179.059412,-9.705166,-162.102635,34.641016,'\'(5.4-6]\''
10.687169,170.277915,-9.369979,-146.566139,50.229473,'\'(6.6-7.2]\''
20.726967,179.059412,-9.705166,-162.102635,34.641016,'\'(5.4-6]\''
4.232543,236.258658,-12.135337,-218.151799,22.51666,'\'(4.8-5.4]\''
15.890267,142.611867,-9.363034,-124.08412,36.373067,'\'(5.4-6]\''
12.008291,243.155685,-9.711626,-222.776375,51.961524,'\'(4.8-5.4]\''
6.223501,194.438292,-9.364956,-177.362003,32.908965,'\'(5.4-6]\''
26.717369,171.935488,-9.188045,-152.455112,41.569219,'\'(5.4-6]\''
18.577423,288.017533,-10.226582,-269.472465,93.530744,'\'(4.8-5.4]\''
18.577423,288.017533,-10.226582,-269.472465,93.530744,'\'(4.8-5.4]\''
9.302187,149.493305,-8.156885,-128.033196,38.105118,'\'(6.6-7.2]\''
10.324027,139.09234,-10.235416,-116.289891,29.444864,'\'(6.6-7.2]\''
4.920046,212.157171,-10.235398,-191.270371,62.353829,'\'(6.6-7.2]\''
4.245586,245.260126,-7.463078,-226.3444,79.674337,'\'(4.8-5.4]\''
37.338287,260.32204,-10.050623,-237.845217,77.942286,'\'(5.4-6]\''
8.504733,182.653418,-9.889646,-160.076136,74.478185,'\'(5.4-6]\''
6.776441,265.459303,-6.941401,-244.115241,79.674337,'\'(5.4-6]\''
4.263686,334.845258,-11.446015,-313.535837,39.837169,'\'(4.8-5.4]\''
4.226308,130.406105,-7.811445,-109.361688,31.176915,'\'(5.4-6]\''
5.613196,165.048854,-8.676224,-144.349114,51.961524,'\'(5.4-6]\''
4.122904,159.921983,-8.850156,-138.962436,55.425626,'\'(5.4-6]\''
4.817232,185.911405,-11.27352,-164.977839,60.621778,'\'(5.4-6]\''
4.347066,163.438046,-10.929622,-141.248743,50.229473,'\'(5.4-6]\''
33.426987,274.129949,-9.008258,-257.555955,57.157677,'\'(5.4-6]\''
33.426987,274.129949,-9.008258,-257.555955,57.157677,'\'(5.4-6]\''
8.48743,248.299876,-9.543219,-226.309759,32.908965,'\'(7.8-8.4]\''
8.31426,255.228079,-9.543184,-233.289923,38.105118,'\'(6.6-7.2]\''
23.551214,212.261094,-11.089802,-194.959639,83.138439,'\'(4.8-5.4]\''
32.334842,262.014254,-9.182415,-244.392369,72.746134,'\'(5.4-6]\''
23.118877,296.715892,-9.010665,-280.141898,57.157677,'\'(5.4-6]\''
7.464342,130.622612,-9.717602,-106.642368,22.51666,'\'(5.4-6]\''
5.1091,125.421263,-8.678025,-103.923048,39.837169,'\'(6.6-7.2]\''
11.992408,255.092979,-9.190573,-236.355653,76.210236,'\'(4.8-5.4]\''
11.8019,255.073926,-9.190556,-236.355653,77.942286,'\'(4.8-5.4]\''
14.090891,373.082012,-9.880692,-353.580852,88.334591,'\'(4.8-5.4]\''
29.301692,393.82332,-9.704092,-374.192256,107.38715,'\'(4.8-5.4]\''
12.643642,118.351032,-9.197519,-94.067679,31.176915,'\'(6.6-7.2]\''
5.388323,225.776287,-10.06157,-204.693764,31.176915,'\'(5.4-6]\''
17.071786,357.335938,-11.091361,-340.417266,81.406388,'\'(4.8-5.4]\''
17.071786,357.335938,-11.091361,-340.417266,81.406388,'\'(4.8-5.4]\''
22.108087,208.383033,-8.150841,-188.603012,41.569219,'\'(5.4-6]\''
15.712299,154.703314,-10.060617,-131.91299,45.033321,'\'(5.4-6]\''
6.291397,229.126073,-8.500316,-207.794135,46.765372,'\'(4.8-5.4]\''
10.773633,222.161497,-8.504092,-198.700869,34.641016,'\'(5.4-6]\''
17.071786,357.335938,-11.091361,-340.417266,81.406388,'\'(4.8-5.4]\''
4.866179,125.332928,-9.717688,-102.035113,13.856406,'\'(5.4-6]\''
11.678993,248.383014,-10.058244,-227.695399,91.798693,'\'(6.6-7.2]\''
22.837852,258.667932,-10.053793,-239.057652,88.334591,'\'(5.4-6]\''
22.837852,258.667932,-10.053793,-239.057652,88.334591,'\'(5.4-6]\''
17.777943,236.114898,-8.497268,-216.107979,74.478185,'\'(5.4-6]\''
19.527141,227.478893,-8.843851,-207.413084,96.994845,'\'(5.4-6]\''
22.837852,258.667932,-10.053793,-239.057652,88.334591,'\'(5.4-6]\''
22.837887,277.720491,-10.053758,-258.110211,93.530744,'\'(5.4-6]\''
29.076578,200.665014,-10.570065,-182.540835,96.994845,'\'(6.6-7.2]\''
11.678993,248.383014,-10.058244,-227.695399,91.798693,'\'(6.6-7.2]\''
28.14179,208.374372,-9.0107,-190.300422,13.856406,'\'(5.4-6]\''
4.61957,132.186654,-8.33617,-107.05806,69.282032,'\'(6.6-7.2]\''
18.54531,336.634467,-11.436489,-318.680028,10.392305,'\'(4.8-5.4]\''
8.679895,334.895488,-11.100125,-311.474697,50.229473,'\'(5.4-6]\''
28.14179,208.374372,-9.0107,-190.300422,13.856406,'\'(5.4-6]\''
4.958342,324.792435,-8.846103,-306.659595,86.60254,'\'(4.8-5.4]\''
13.8474,323.110614,-9.015671,-304.75434,105.655099,'\'(4.8-5.4]\''
4.958342,324.792435,-8.846103,-306.659595,86.60254,'\'(4.8-5.4]\''
13.535648,323.143523,-9.188859,-304.77166,109.119201,'\'(4.8-5.4]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
4.974311,208.609931,-10.75271,-189.036025,20.78461,'\'(4.8-5.4]\''
5.095416,206.829383,-10.406438,-186.715077,22.51666,'\'(4.8-5.4]\''
4.746148,144.453037,-9.716476,-122.144223,39.837169,'\'(6.6-7.2]\''
8.313809,274.277174,-8.331199,-252.065354,60.621778,'\'(6.6-7.2]\''
3.999063,205.005534,-9.199164,-180.999309,67.549981,'\'(7.8-8.4]\''
4.5899,180.651167,-8.677609,-157.945713,51.961524,'\'(5.4-6]\''
4.90082,213.691768,-9.890893,-190.594871,77.942286,'\'(6.6-7.2]\''
25.977731,291.601146,-11.088156,-275.153591,57.157677,'\'(6.6-7.2]\''
5.127026,175.647272,-9.716649,-153.009368,53.693575,'\'(4.8-5.4]\''
11.193413,293.288163,-10.05885,-271.637528,24.248711,'\'(5.4-6]\''
5.634153,173.26397,-10.577842,-154.498932,62.353829,'\'(4.8-5.4]\''
22.7186,310.504748,-9.185776,-292.924433,112.583302,'\'(5.4-6]\''
6.549456,272.690615,-10.234117,-251.770905,43.30127,'\'(6.6-7.2]\''
7.834481,279.516627,-10.057603,-259.998147,117.779455,'\'(5.4-6]\''
5.233634,196.357404,-9.367554,-176.218849,60.621778,'\'(5.4-6]\''
9.562774,231.000152,-8.329311,-210.063122,84.87049,'\'(6.6-7.2]\''
29.096029,343.728947,-10.221525,-325.469667,140.296115,'\'(4.8-5.4]\''
25.300205,214.190599,-9.531337,-196.068151,53.693575,'\'(5.4-6]\''
11.971294,118.401261,-9.713982,-97.653025,25.980762,'\'(5.4-6]\''
19.49605,295.513849,-11.265172,-276.175501,25.980762,'\'(5.4-6]\''
6.565598,142.618796,-9.022859,-120.533416,50.229473,'\'(6.6-7.2]\''
9.128427,140.850372,-9.369875,-117.363763,41.569219,'\'(6.6-7.2]\''
29.096029,343.728947,-10.221525,-325.469667,140.296115,'\'(4.8-5.4]\''
4.351535,125.336393,-11.444768,-105.34333,39.837169,'\'(4.8-5.4]\''
5.766829,187.71447,-8.50527,-164.891237,69.282032,'\'(5.4-6]\''
4.313586,206.7168,-7.46436,-185.468,43.30127,'\'(5.4-6]\''
10.918675,182.397074,-9.36364,-164.440904,36.373067,'\'(4.8-5.4]\''
4.658957,109.708098,-10.409885,-87.763014,24.248711,'\'(5.4-6]\''
4.401799,243.179933,-11.792876,-222.308721,62.353829,'\'(4.8-5.4]\''
13.39478,173.696983,-9.883983,-154.966586,48.497423,'\'(5.4-6]\''
4.539116,173.8546,-12.313738,-150.965548,45.033321,'\'(5.4-6]\''
13.39478,173.696983,-9.883983,-154.966586,48.497423,'\'(5.4-6]\''
6.804569,151.173394,-10.585221,-126.82076,41.569219,'\'(7.8-8.4]\''
4.466353,118.344103,-8.333503,-95.349397,43.30127,'\'(5.4-6]\''
15.371466,258.998753,-9.189015,-240.183485,58.889727,'\'(4.8-5.4]\''
24.98989,241.75792,-11.954753,-224.213977,109.119201,'\'(4.8-5.4]\''
4.539116,173.8546,-12.313738,-150.965548,45.033321,'\'(5.4-6]\''
4.365374,175.584919,-12.14107,-152.541715,48.497423,'\'(5.4-6]\''
6.687206,147.74913,-9.888521,-126.370427,43.30127,'\'(5.4-6]\''
6.235608,196.334887,-9.889785,-172.581542,64.08588,'\'(5.4-6]\''
4.52526,317.613085,-9.019377,-298.726803,46.765372,'\'(4.8-5.4]\''
20.568398,241.489452,-10.227466,-222.048914,57.157677,'\'(5.4-6]\''
6.687206,147.74913,-9.888521,-126.370427,43.30127,'\'(5.4-6]\''
27.014208,249.848329,-8.492834,-230.865052,50.229473,'\'(5.4-6]\''
4.314539,185.911405,-8.849048,-165.653339,72.746134,'\'(6.6-7.2]\''
7.58756,154.694654,-7.983576,-133.870207,32.908965,'\'(5.4-6]\''
5.214928,177.265008,-9.71535,-155.191752,45.033321,'\'(5.4-6]\''
12.477521,232.545141,-8.67082,-214.185403,45.033321,'\'(5.4-6]\''
22.891199,335.084281,-10.572022,-316.116593,55.425626,'\'(5.4-6]\''
13.104731,284.787258,-9.706378,-268.138786,22.51666,'\'(3.6-4.2]\''
5.062092,120.675444,-9.539097,-101.117126,8.660254,'\'(3.6-4.2]\''
23.100673,364.243357,-10.397189,-346.410162,117.779455,'\'(4.8-5.4]\''
23.100673,364.243357,-10.397189,-346.410162,117.779455,'\'(4.8-5.4]\''
23.100673,364.243357,-10.397189,-346.410162,117.779455,'\'(4.8-5.4]\''
8.718174,196.068151,-8.844821,-179.197977,46.765372,'\'(3.6-4.2]\''
10.239607,312.394416,-12.138489,-289.356408,53.693575,'\'(5.4-6]\''
23.100673,364.243357,-10.397189,-346.410162,117.779455,'\'(4.8-5.4]\''
4.296058,159.930643,-8.677003,-138.858513,50.229473,'\'(5.4-6]\''
16.337535,224.089269,-9.192894,-201.974445,76.210236,'\'(5.4-6]\''
8.718174,196.068151,-8.844821,-179.197977,46.765372,'\'(3.6-4.2]\''
3.811828,88.575346,-7.463823,-68.104238,10.392305,'\'(3.6-4.2]\''
13.580872,151.344868,-7.636751,-128.275683,45.033321,'\'(6.6-7.2]\''
19.684515,324.45815,-9.015567,-304.563814,65.817931,'\'(4.8-5.4]\''
21.24298,297.264952,-7.976718,-277.110809,114.315353,'\'(6.6-7.2]\''
7.729017,161.629785,-7.287864,-142.669025,27.712813,'\'(6.6-7.2]\''
23.601132,348.623722,-9.013385,-330.024961,57.157677,'\'(5.4-6]\''
11.157906,230.875444,-9.193691,-210.132404,19.052559,'\'(5.4-6]\''
10.777877,211.786512,-8.673054,-192.898498,17.320508,'\'(5.4-6]\''
6.685093,154.907696,-11.276274,-131.428015,50.229473,'\'(5.4-6]\''
18.13814,159.896002,-9.713237,-137.784642,17.320508,'\'(5.4-6]\''
14.244039,205.043639,-9.190608,-185.571924,39.837169,'\'(5.4-6]\''
5.701981,208.452315,-9.193656,-189.018705,39.837169,'\'(5.4-6]\''
28.020009,201.298945,-9.357647,-184.117001,36.373067,'\'(4.8-5.4]\''
28.020009,201.298945,-9.357647,-184.117001,36.373067,'\'(4.8-5.4]\''
4.316132,139.135641,-11.272325,-119.199737,46.765372,'\'(4.8-5.4]\''
28.020009,201.298945,-9.357647,-184.117001,36.373067,'\'(4.8-5.4]\''
5.455995,156.579125,-8.157925,-133.575758,65.817931,'\'(6.6-7.2]\''
20.846964,225.655043,-9.533208,-206.980072,81.406388,'\'(5.4-6]\''
8.976128,243.048298,-9.36629,-222.239439,107.38715,'\'(5.4-6]\''
9.495345,249.981697,-8.500663,-229.42745,119.511506,'\'(6.6-7.2]\''
